seed,family,frontier_base,axis,recall_level,n_folds_valid,bacc_mean,bacc_ci_lo,bacc_ci_hi
0,panderm,B0,offset,0.7,15,0.6706973023506541,0.655155648905554,0.6862389557957541
0,panderm,B0,offset,0.71,15,0.668542880729187,0.6494871734396057,0.6875985880187683
0,panderm,B0,offset,0.72,15,0.6632596521657248,0.636580657369485,0.6899386469619646
0,panderm,B0,offset,0.73,15,0.661819629679973,0.633750024981828,0.689889234378118
0,panderm,B0,offset,0.74,15,0.6613180978924754,0.633036158222139,0.6896000375628119
0,panderm,B0,offset,0.75,15,0.6600839967647448,0.6312743023895035,0.6888936911399861
0,panderm,B0,offset,0.76,15,0.6576162118083688,0.6261533057328155,0.6890791178839222
0,panderm,B0,offset,0.77,15,0.6561152295940471,0.624333659536769,0.6878967996513252
0,panderm,B0,offset,0.78,15,0.6548433943333709,0.6239959989562367,0.6856907897105051
0,panderm,B0,offset,0.79,15,0.6527177150854507,0.620739772660378,0.6846956575105234
0,panderm,B0,offset,0.8,15,0.6515631280605387,0.6174451054160567,0.6856811507050208
0,panderm,B0,offset,0.81,15,0.650238566709055,0.6168620853145237,0.6836150481035863
0,panderm,B0,offset,0.82,15,0.6486907001841431,0.6146425201699783,0.6827388801983079
0,panderm,B0,offset,0.83,15,0.6462279790562524,0.6131581744838439,0.6792977836286609
0,panderm,B0,offset,0.84,15,0.645508881454825,0.6125782940431161,0.6784394688665338
0,panderm,B0,offset,0.85,15,0.642870937645718,0.6072445800838739,0.6784972952075621
0,panderm,B0,offset,0.86,15,0.6355434121998017,0.6021908128384516,0.6688960115611519
0,panderm,B0,offset,0.87,15,0.6278774232340013,0.5919264308173904,0.6638284156506122
0,panderm,B0,offset,0.88,15,0.6153635480639927,0.5687595182904668,0.6619675778375187
0,panderm,B0,offset,0.89,15,0.6101259012636026,0.5658064689357429,0.6544453335914622
0,panderm,B0,offset,0.9,15,0.6039532784112984,0.5545218694020694,0.6533846874205275
0,panderm,B0,offset,0.91,15,0.5949008046850873,0.5483487996307163,0.6414528097394584
0,panderm,B0,offset,0.92,15,0.5903728234910003,0.5410711808504658,0.6396744661315348
0,panderm,B0,offset,0.93,15,0.5787160191835653,0.5201855503607195,0.6372464880064111
0,panderm,B0,offset,0.94,15,0.5756998218359206,0.5197831904749791,0.6316164531968621
0,panderm,B0,offset,0.95,15,0.55172369962506,0.47079245408357606,0.6326549451665439
0,panderm,B0,offset,0.96,15,0.539615651960206,0.4591274979971317,0.6201038059232803
0,panderm,B0,offset,0.97,15,0.5328276783900614,0.4579212003835993,0.6077341563965235
0,panderm,B0,offset,0.98,15,0.5049337371083176,0.41713070160583876,0.5927367726107964
0,panderm,B0,offset,0.99,15,0.5049337371083176,0.41713070160583876,0.5927367726107964
0,panderm,B0,offset,1.0,15,0.5049337371083176,0.41713070160583876,0.5927367726107964
0,panderm,B0,union,0.0,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.01,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.02,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.03,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.04,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.05,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.06,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.07,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.08,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.09,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.1,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.11,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.12,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.13,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.14,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.15,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.16,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.17,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.18,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.19,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.2,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.21,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.22,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.23,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.24,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.25,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
