mean_diff,sd,se_nb,wins,ci_lo,ci_hi,p_nb,tost_p,equivalent,mde_post,n_folds,family,metric,seed,arm,base,delta_tost,equivalent_verdict
-0.002169432252824747,0.024197625997765503,0.013616764774000102,6,-0.03137448807259631,0.027035623566946818,0.8756918446651835,0.10573151229267276,False,0.041025153591185,15,F4,bacc,0,(B1-B0)-(B1d-B0d),-,0.02,③ undetectable
-0.012456908111119443,0.0360014206233122,0.020259131048754424,6,-0.05590842269325243,0.03099460647101354,0.5484991579305951,0.35761124700138636,False,0.061037550159202654,15,F4,bacc,1,(B1-B0)-(B1d-B0d),-,0.02,③ undetectable
-0.012411424787597032,0.02362629152064624,0.01329525690447076,5,-0.040926914808741534,0.016104065233547467,0.3663720983787788,0.2886004092296903,False,0.04005650134910465,15,F4,bacc,2,(B1-B0)-(B1d-B0d),-,0.02,③ undetectable
-0.0073301403814502045,0.031210458656725743,0.017563106151675143,6,-0.044999256654034946,0.03033897589113454,0.682744670742397,0.24127187554467328,False,0.05291485454654689,15,F4,bacc,3,(B1-B0)-(B1d-B0d),-,0.02,③ undetectable
-0.002763251748163653,0.01754169204729725,0.009871261518301516,7,-0.02393500204556338,0.018408498549236072,0.7836255110505961,0.05133932612878505,False,0.029740546058365114,15,F4,bacc,4,(B1-B0)-(B1d-B0d),-,0.02,③ undetectable
