seed,arm,fold,kind,n_test,bacc_absdiff,mcc_absdiff,mae_plain_absdiff,macro_mae_true_absdiff,qwk_absdiff,recall_absdiff,cell_bacc_absdiff,logit_pred_mismatch
4,B4,3,main,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,4,main,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,5,main,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,6,main,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,7,main,725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,8,main,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,9,main,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,10,main,721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,11,main,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,12,main,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,13,main,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B4,14,main,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,0,main,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,1,main,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,2,main,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,3,main,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,4,main,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,5,main,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,6,main,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,7,main,725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,8,main,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,9,main,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,10,main,721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,11,main,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,12,main,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,13,main,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B0d,14,main,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,0,main,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,1,main,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,2,main,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,3,main,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,4,main,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,5,main,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,6,main,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,7,main,725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,8,main,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,9,main,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,10,main,721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,11,main,736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,12,main,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,13,main,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,B1d,14,main,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,B0_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
0,B0d_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
1,B0d_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
2,B0d_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
3,B0d_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,0,tau,730,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,1,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,2,tau,741,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,3,tau,726,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,4,tau,729,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,5,tau,742,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,6,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,7,tau,725,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,8,tau,724,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,9,tau,732,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,10,tau,721,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,11,tau,736,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,12,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,13,tau,739,0.0,,0.0,0.0,0.0,,0.0,-1
4,B0d_tau,14,tau,733,0.0,,0.0,0.0,0.0,,0.0,-1
