bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.7257566264145213,0.6808112578871974,0.49514563106796117,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.6842105263157895, 0.6666666666666666]",A4n,oral_diseases,6,413,103
0.7320004556846662,0.682846406048811,0.46601941747572817,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A4n,oral_diseases,7,413,103
0.7984459984459985,0.7533974192486541,0.4563106796116505,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A4n,oral_diseases,8,413,103
0.7071476768845191,0.6587688381171847,0.46601941747572817,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A4n,oral_diseases,9,413,103
0.8059013355065987,0.7653570833654408,0.3173076923076923,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A4n,oral_diseases,10,412,104
0.6906309333940913,0.6387569661490117,0.5436893203883495,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.47368421052631576, 0.6666666666666666]",A4n,oral_diseases,11,413,103
0.7805213792055898,0.727956938781612,0.3883495145631068,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A4n,oral_diseases,12,413,103
0.7058830058830059,0.6597651265386969,0.5631067961165048,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",A4n,oral_diseases,13,413,103
0.7824778291883555,0.7275243756752976,0.4368932038834951,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",A4n,oral_diseases,14,413,103
0.6861670336977158,0.7458601181034874,0.20600272851296045,"[0.9889196675900277, 0.581081081081081, 0.78, 0.5384615384615384, 0.5423728813559322]",B3n,aptos2019,0,2929,733
0.6738955822124985,0.7186398765053266,0.24010914051841747,"[0.9750692520775623, 0.6891891891891891, 0.71, 0.4358974358974359, 0.559322033898305]",B3n,aptos2019,1,2929,733
0.6839630016889513,0.7327232442841977,0.21721311475409835,"[0.9778393351800554, 0.7027027027027027, 0.725, 0.42105263157894735, 0.5932203389830508]",B3n,aptos2019,2,2930,732
0.6767843738381322,0.7269849195208327,0.23087431693989072,"[0.9750692520775623, 0.6621621621621622, 0.74, 0.4473684210526316, 0.559322033898305]",B3n,aptos2019,3,2930,732
0.6301810934906221,0.6961265968669379,0.24726775956284153,"[0.9861495844875346, 0.4189189189189189, 0.7336683417085427, 0.4358974358974359, 0.576271186440678]",B3n,aptos2019,4,2930,732
0.6580645246473689,0.7199785357095675,0.2305593451568895,"[0.9861495844875346, 0.5945945945945946, 0.74, 0.41025641025641024, 0.559322033898305]",B3n,aptos2019,5,2929,733
0.6864804660124627,0.7443350932338479,0.2155525238744884,"[0.9861495844875346, 0.581081081081081, 0.76, 0.41025641025641024, 0.6949152542372882]",B3n,aptos2019,6,2929,733
0.6903515023545073,0.7422570651855455,0.21994535519125682,"[0.9861495844875346, 0.6351351351351351, 0.76, 0.5789473684210527, 0.4915254237288136]",B3n,aptos2019,7,2930,732
0.6820056708664155,0.7334805742916773,0.2226775956284153,"[0.9889196675900277, 0.6216216216216216, 0.725, 0.4473684210526316, 0.6271186440677966]",B3n,aptos2019,8,2930,732
0.6214439678089209,0.6785908129109608,0.2677595628415301,"[0.9750692520775623, 0.5675675675675675, 0.6884422110552764, 0.38461538461538464, 0.4915254237288136]",B3n,aptos2019,9,2930,732
