mean_diff,sd,se_nb,wins,ci_lo,ci_hi,p_nb,tost_p,equivalent,mde_post,n_folds,arm,base,dataset,family,holm_p,sig_holm,mde_floor,passes_gate,verdict_code
-0.0004846954712511694,0.03365115565915937,0.018936563075499603,7,-0.04109958387049854,0.0401301929279962,0.9799410426036566,0.1601111698310638,False,0.05705286252319851,15,w16_bmix,w16_ft2,aptos2019,w16_bmix,1.0,False,0.019,False,undetectable
-0.006167316994337664,0.03078087553308104,0.017321366224539714,7,-0.043317952689279515,0.030983318700604185,0.7271094903911612,0.21893298714806295,False,0.05218653046926076,15,w16_bmix_s,w16_ft2,aptos2019,w16_bmix,1.0,False,0.019,False,undetectable
0.005682621523086495,0.02811476486647056,0.015821061946258864,10,-0.028250181527972457,0.03961542457414545,0.7248193151336507,0.19039906783915037,False,0.04766635152282511,15,w16_bmix,w16_bmix_s,aptos2019,w16_bmix_secondary,0.7248193151336507,False,0.019,False,undetectable
0.011208226471384374,0.04661453287046445,0.026231462921429746,10,-0.04505266600710761,0.06746911894987635,0.6756727005762386,0.371236235511539,False,0.07903123929468527,15,w16_bmix,w16_ft2,oral_diseases,w16_bmix,0.7748138559432163,False,0.032,False,undetectable
0.015630947999369038,0.031135959376159993,0.01752118306470001,10,-0.02194825219437041,0.053210148193108486,0.38740692797160814,0.4033524907305348,False,0.052788546931595196,15,w16_bmix_s,w16_ft2,oral_diseases,w16_bmix,0.7748138559432163,False,0.032,False,undetectable
-0.004422721527984663,0.043791574004533595,0.024642895231045233,7,-0.05727647517128361,0.04843103211531429,0.8601383405647777,0.2687474968141395,False,0.07424513668002633,15,w16_bmix,w16_bmix_s,oral_diseases,w16_bmix_secondary,0.8601383405647777,False,0.032,False,undetectable
