bacc,mcc,macro_mae,classmean_mae,per_class_recall,arm,dataset,fold,alpha,epochs
0.6652241137691158,0.7475320399443586,0.21964529331514324,0.42919404315488646,"[0.9944598337950139, 0.6216216216216216, 0.8, 0.38461538461538464, 0.5254237288135594]",B6s10,aptos2019,0,1.0,1000
0.624535729881286,0.7111733782652029,0.2605729877216917,0.49325248502031444,"[0.9861495844875346, 0.5540540540540541, 0.775, 0.28205128205128205, 0.5254237288135594]",B6s10,aptos2019,1,1.0,1000
0.6422197463908341,0.6971549840810239,0.2650273224043716,0.472967802066586,"[0.9778393351800554, 0.6621621621621622, 0.7, 0.4473684210526316, 0.423728813559322]",B6s10,aptos2019,2,1.0,1000
0.6410157309758231,0.7196844754313706,0.2527322404371585,0.498576766070733,"[0.9750692520775623, 0.5945945945945946, 0.8, 0.39473684210526316, 0.4406779661016949]",B6s10,aptos2019,3,1.0,1000
0.5863801151153685,0.6885883299006188,0.2650273224043716,0.5341089833770146,"[0.9833795013850416, 0.47297297297297297, 0.7788944723618091, 0.20512820512820512, 0.4915254237288136]",B6s10,aptos2019,4,1.0,1000
0.6327158748241428,0.7346573972768414,0.23465211459754434,0.48399461532702526,"[0.9861495844875346, 0.6351351351351351, 0.82, 0.23076923076923078, 0.4915254237288136]",B6s10,aptos2019,5,1.0,1000
0.6247615240119583,0.6836682622626329,0.2742155525238745,0.48317365105880994,"[0.9722991689750693, 0.6351351351351351, 0.675, 0.28205128205128205, 0.559322033898305]",B6s10,aptos2019,6,1.0,1000
0.6130664756497894,0.7192700966412267,0.2527322404371585,0.5203593024923134,"[0.9889196675900277, 0.5135135135135135, 0.81, 0.21052631578947367, 0.5423728813559322]",B6s10,aptos2019,7,1.0,1000
0.6463167589393234,0.7176456599592554,0.2609289617486339,0.49592619371801494,"[0.9889196675900277, 0.6351351351351351, 0.74, 0.34210526315789475, 0.5254237288135594]",B6s10,aptos2019,8,1.0,1000
0.6036744042720683,0.6882151399353216,0.2896174863387978,0.5470707881081266,"[0.9861495844875346, 0.5675675675675675, 0.7336683417085427, 0.2564102564102564, 0.4745762711864407]",B6s10,aptos2019,9,1.0,1000
0.6634350260035504,0.7302187407089902,0.23192360163710776,0.4322850252080263,"[0.9806094182825484, 0.7432432432432432, 0.735, 0.28205128205128205, 0.576271186440678]",B6s10,aptos2019,10,1.0,1000
0.6277105157901439,0.6499727086306242,0.3015006821282401,0.474286735698633,"[0.9750692520775623, 0.6621621621621622, 0.54, 0.4358974358974359, 0.5254237288135594]",B6s10,aptos2019,11,1.0,1000
0.5815303002424932,0.679431403009647,0.28415300546448086,0.5569238550725005,"[0.9861495844875346, 0.5135135135135135, 0.755, 0.2631578947368421, 0.3898305084745763]",B6s10,aptos2019,12,1.0,1000
0.5909160803133761,0.7249548399841388,0.24453551912568305,0.5358591673508336,"[0.9861495844875346, 0.5405405405405406, 0.865, 0.10526315789473684, 0.4576271186440678]",B6s10,aptos2019,13,1.0,1000
0.6368205545408288,0.7322956957630631,0.24316939890710382,0.49791537772512645,"[0.9889196675900277, 0.527027027027027, 0.8341708542713567, 0.41025641025641024, 0.423728813559322]",B6s10,aptos2019,14,1.0,1000
0.6470588198776377,0.7429003624412583,0.22100954979536153,0.4511389980633137,"[0.9889196675900277, 0.581081081081081, 0.84, 0.38461538461538464, 0.4406779661016949]",B6s20,aptos2019,0,2.0,1000
0.6295773143153303,0.6872663726695296,0.2837653478854025,0.5019390057224697,"[0.9806094182825484, 0.6756756756756757, 0.675, 0.358974358974359, 0.4576271186440678]",B6s20,aptos2019,1,2.0,1000
0.618043431806848,0.6939667645067349,0.2691256830601093,0.5062961768285023,"[0.9778393351800554, 0.5945945945945946, 0.735, 0.34210526315789475, 0.4406779661016949]",B6s20,aptos2019,2,2.0,1000
0.6253453581756789,0.7093513294081177,0.26229508196721313,0.5080620724485225,"[0.9778393351800554, 0.6216216216216216, 0.765, 0.23684210526315788, 0.5254237288135594]",B6s20,aptos2019,3,2.0,1000
0.5819145307534009,0.6792520758228208,0.28005464480874315,0.5522317864105208,"[0.9861495844875346, 0.5, 0.7437185929648241, 0.20512820512820512, 0.4745762711864407]",B6s20,aptos2019,4,2.0,1000
0.6303931905157784,0.7169952043444552,0.24965893587994542,0.4852403413211432,"[0.9916897506925207, 0.6486486486486487, 0.755, 0.28205128205128205, 0.4745762711864407]",B6s20,aptos2019,5,2.0,1000
0.603407140819179,0.6771217428277818,0.26875852660300137,0.4905383037351204,"[0.9889196675900277, 0.5, 0.695, 0.3076923076923077, 0.5254237288135594]",B6s20,aptos2019,6,2.0,1000
0.6120433569397371,0.6922963267682756,0.28415300546448086,0.5416444459389668,"[0.9833795013850416, 0.5540540540540541, 0.74, 0.34210526315789475, 0.4406779661016949]",B6s20,aptos2019,7,2.0,1000
0.636976717597451,0.7036333411503529,0.2691256830601093,0.4926913381290582,"[0.9833795013850416, 0.6891891891891891, 0.705, 0.3157894736842105, 0.4915254237288136]",B6s20,aptos2019,8,2.0,1000
0.5885860721772522,0.6826580128983646,0.2827868852459016,0.5490258864666939,"[0.9806094182825484, 0.5540540540540541, 0.7537688442211056, 0.23076923076923078, 0.423728813559322]",B6s20,aptos2019,9,2.0,1000
0.620700299927212,0.7127839183522474,0.25375170532060026,0.4945946482151937,"[0.9861495844875346, 0.6081081081081081, 0.77, 0.23076923076923078, 0.5084745762711864]",B6s20,aptos2019,10,2.0,1000
0.5934726954180449,0.6565247750507461,0.3015006821282401,0.5273561723247624,"[0.9722991689750693, 0.5675675675675675, 0.67, 0.38461538461538464, 0.3728813559322034]",B6s20,aptos2019,11,2.0,1000
0.5777946661624769,0.6658915098901734,0.2896174863387978,0.5533963312577802,"[0.9806094182825484, 0.5405405405405406, 0.73, 0.3157894736842105, 0.3220338983050847]",B6s20,aptos2019,12,2.0,1000
0.6185811223214388,0.7270110963871687,0.23633879781420766,0.5012502782137976,"[0.9889196675900277, 0.5675675675675675, 0.825, 0.23684210526315788, 0.4745762711864407]",B6s20,aptos2019,13,2.0,1000
0.6080012814183928,0.7130917461717469,0.26229508196721313,0.5358829564782802,"[0.9916897506925207, 0.527027027027027, 0.7989949748743719, 0.23076923076923078, 0.4915254237288136]",B6s20,aptos2019,14,2.0,1000
0.6575409493976093,0.7254470801210563,0.24283765347885403,0.44870874891331247,"[0.9806094182825484, 0.6216216216216216, 0.775, 0.4358974358974359, 0.4745762711864407]",B0_ce,aptos2019,0,,1000
0.6326118953069514,0.6857235836031446,0.29058663028649384,0.499161069186939,"[0.96398891966759, 0.6216216216216216, 0.71, 0.358974358974359, 0.5084745762711864]",B0_ce,aptos2019,1,,1000
0.6438350715615375,0.7075273024268268,0.26229508196721313,0.47949809850227715,"[0.9861495844875346, 0.581081081081081, 0.73, 0.4473684210526316, 0.4745762711864407]",B0_ce,aptos2019,2,,1000
0.6561810248673012,0.7189324546778374,0.2527322404371585,0.4605806223614102,"[0.9806094182825484, 0.6351351351351351, 0.745, 0.39473684210526316, 0.5254237288135594]",B0_ce,aptos2019,3,,1000
0.6167446012184518,0.6915002673796683,0.27595628415300544,0.5165704276630758,"[0.9778393351800554, 0.4594594594594595, 0.7537688442211056, 0.3333333333333333, 0.559322033898305]",B0_ce,aptos2019,4,,1000
0.646383245521468,0.7172841844608462,0.24965893587994542,0.45928065281908187,"[0.9944598337950139, 0.5945945945945946, 0.725, 0.3076923076923077, 0.6101694915254238]",B0_ce,aptos2019,5,,1000
0.6614378376361099,0.7107073462177372,0.2592087312414734,0.4450372540175348,"[0.9750692520775623, 0.5675675675675675, 0.735, 0.48717948717948717, 0.5423728813559322]",B0_ce,aptos2019,6,,1000
0.6402233374742882,0.6992551933004181,0.2814207650273224,0.5116991712591507,"[0.9806094182825484, 0.5135135135135135, 0.74, 0.5263157894736842, 0.4406779661016949]",B0_ce,aptos2019,7,,1000
0.610709829036511,0.6758503675813279,0.29098360655737704,0.5219912329344227,"[0.9695290858725761, 0.6351351351351351, 0.7, 0.34210526315789475, 0.4067796610169492]",B0_ce,aptos2019,8,,1000
0.5902321461897123,0.6670358571196852,0.3114754098360656,0.5818838383428317,"[0.9695290858725761, 0.527027027027027, 0.7236180904522613, 0.2564102564102564, 0.4745762711864407]",B0_ce,aptos2019,9,,1000
0.6464698397632338,0.7294723257519075,0.23874488403819918,0.4634352778706973,"[0.9889196675900277, 0.6216216216216216, 0.78, 0.3333333333333333, 0.5084745762711864]",B0_ce,aptos2019,10,,1000
0.6152117784608981,0.6833166183876994,0.2946793997271487,0.5389151852918695,"[0.9750692520775623, 0.5945945945945946, 0.715, 0.38461538461538464, 0.4067796610169492]",B0_ce,aptos2019,11,,1000
0.6061837479998426,0.6807789235639844,0.2855191256830601,0.5273201216146426,"[0.9833795013850416, 0.6351351351351351, 0.705, 0.3684210526315789, 0.3389830508474576]",B0_ce,aptos2019,12,,1000
0.6404882820282135,0.7223326527012537,0.25,0.48549143786727705,"[0.9750692520775623, 0.6081081081081081, 0.795, 0.3157894736842105, 0.5084745762711864]",B0_ce,aptos2019,13,,1000
0.6663158004904061,0.7160003862336872,0.25136612021857924,0.44623931067100486,"[0.9806094182825484, 0.5675675675675675, 0.7286432160804021, 0.46153846153846156, 0.5932203389830508]",B0_ce,aptos2019,14,,1000
0.6635516945362008,0.7072900028503589,0.25648021828103684,0.4496871007351781,"[0.961218836565097, 0.7432432432432432, 0.695, 0.358974358974359, 0.559322033898305]",B6s05,aptos2019,0,0.5,2000
0.667624614549071,0.7255160686651657,0.25648021828103684,0.4330812617577724,"[0.9806094182825484, 0.7027027027027027, 0.72, 0.3076923076923077, 0.6271186440677966]",B6s05,aptos2019,1,0.5,2000
0.5731874583631004,0.6556003466591209,0.30191256830601093,0.5397536402546497,"[0.9362880886426593, 0.43243243243243246, 0.78, 0.15789473684210525, 0.559322033898305]",B6s05,aptos2019,2,0.5,2000
0.6473030113074716,0.6724978705202193,0.2814207650273224,0.4701916471145074,"[0.9473684210526315, 0.7162162162162162, 0.655, 0.5789473684210527, 0.3389830508474576]",B6s05,aptos2019,3,0.5,2000
0.5902237706852121,0.6591985500836157,0.29508196721311475,0.5473424800570884,"[0.9695290858725761, 0.5405405405405406, 0.6683417085427136, 0.1794871794871795, 0.5932203389830508]",B6s05,aptos2019,4,0.5,2000
0.618816258605122,0.711456205563876,0.23874488403819918,0.48585357870483936,"[0.9806094182825484, 0.5405405405405406, 0.815, 0.4358974358974359, 0.3220338983050847]",B6s05,aptos2019,5,0.5,2000
0.6337590911074172,0.7059348400209483,0.24556616643929058,0.46890449816634144,"[0.9445983379501385, 0.581081081081081, 0.81, 0.3076923076923077, 0.5254237288135594]",B6s05,aptos2019,6,0.5,2000
0.6551919427761487,0.7345910817955509,0.2527322404371585,0.48389588522745014,"[0.9889196675900277, 0.581081081081081, 0.78, 0.3157894736842105, 0.6101694915254238]",B6s05,aptos2019,7,0.5,2000
0.618495396941615,0.6558823840521798,0.3114754098360656,0.512721444859104,"[0.9695290858725761, 0.5540540540540541, 0.63, 0.4473684210526316, 0.4915254237288136]",B6s05,aptos2019,8,0.5,2000
0.6328578677873865,0.7002407304619173,0.2650273224043716,0.5029556528664114,"[0.9778393351800554, 0.5945945945945946, 0.7487437185929648, 0.48717948717948717, 0.3559322033898305]",B6s05,aptos2019,9,0.5,2000
0.6265119761510671,0.6951600833834268,0.27148703956343795,0.47160357806223807,"[0.9390581717451524, 0.4189189189189189, 0.815, 0.23076923076923078, 0.7288135593220338]",B6s05,aptos2019,10,0.5,2000
0.6217525479952355,0.6639101052754823,0.26875852660300137,0.45692652588591365,"[0.9529085872576177, 0.4864864864864865, 0.715, 0.6153846153846154, 0.3389830508474576]",B6s05,aptos2019,11,0.5,2000
0.600043235122065,0.67539239652497,0.2677595628415301,0.5083286564652827,"[0.9861495844875346, 0.5135135135135135, 0.72, 0.5263157894736842, 0.2542372881355932]",B6s05,aptos2019,12,0.5,2000
0.6495697475963216,0.7388532903207917,0.22814207650273224,0.45863973946245407,"[0.9778393351800554, 0.5945945945945946, 0.84, 0.39473684210526316, 0.4406779661016949]",B6s05,aptos2019,13,0.5,2000
0.6244650996033146,0.7150728863254909,0.24316939890710382,0.4943475935588005,"[0.9695290858725761, 0.5135135135135135, 0.8391959798994975, 0.41025641025641024, 0.3898305084745763]",B6s05,aptos2019,14,0.5,2000
0.6484340819491295,0.7029901281534036,0.24965893587994542,0.4546303157397575,"[0.9861495844875346, 0.7027027027027027, 0.685, 0.46153846153846156, 0.4067796610169492]",B6s10,aptos2019,0,1.0,2000
0.6549467387369167,0.7171137762172968,0.25102319236016374,0.44776444298332657,"[0.9778393351800554, 0.7027027027027027, 0.735, 0.38461538461538464, 0.4745762711864407]",B6s10,aptos2019,1,1.0,2000
0.6035965373326752,0.6884266142730876,0.28415300546448086,0.525290649351638,"[0.9695290858725761, 0.6351351351351351, 0.73, 0.15789473684210525, 0.5254237288135594]",B6s10,aptos2019,2,1.0,2000
0.6611741573960457,0.6874495183237408,0.2786885245901639,0.4662094033091263,"[0.9722991689750693, 0.6621621621621622, 0.65, 0.631578947368421, 0.3898305084745763]",B6s10,aptos2019,3,1.0,2000
0.5873519743817993,0.6607203292300841,0.29918032786885246,0.5552046427596061,"[0.9861495844875346, 0.5, 0.6683417085427136, 0.3076923076923077, 0.4745762711864407]",B6s10,aptos2019,4,1.0,2000
0.6250848250222869,0.7367314626724917,0.22783083219645292,0.4886412400258121,"[0.9889196675900277, 0.6081081081081081, 0.84, 0.23076923076923078, 0.4576271186440678]",B6s10,aptos2019,5,1.0,2000
0.6167459491150276,0.6704333393455114,0.28240109140518416,0.49461020625807706,"[0.9722991689750693, 0.6081081081081081, 0.645, 0.28205128205128205, 0.576271186440678]",B6s10,aptos2019,6,1.0,2000
0.5878338013585208,0.6921580168417982,0.28688524590163933,0.5767106208513786,"[0.9695290858725761, 0.4864864864864865, 0.815, 0.21052631578947367, 0.4576271186440678]",B6s10,aptos2019,7,1.0,2000
0.5972191423782108,0.6837277639446905,0.2923497267759563,0.5503366824733555,"[0.9806094182825484, 0.6486486486486487, 0.715, 0.18421052631578946, 0.4576271186440678]",B6s10,aptos2019,8,1.0,2000
0.6200179237127206,0.689339332949386,0.28688524590163933,0.5334054643306428,"[0.9833795013850416, 0.581081081081081, 0.7185929648241206, 0.41025641025641024, 0.4067796610169492]",B6s10,aptos2019,9,1.0,2000
0.6316179033193917,0.7416084114745497,0.23328785811732605,0.4748210590478303,"[0.9861495844875346, 0.5405405405405406, 0.85, 0.20512820512820512, 0.576271186440678]",B6s10,aptos2019,10,1.0,2000
0.6320331252313974,0.6777112414112962,0.27694406548431105,0.46657429574890485,"[0.9750692520775623, 0.6081081081081081, 0.65, 0.38461538461538464, 0.5423728813559322]",B6s10,aptos2019,11,1.0,2000
0.5690851404012115,0.6823180060329238,0.2814207650273224,0.5748358037365033,"[0.9806094182825484, 0.4594594594594595, 0.805, 0.21052631578947367, 0.3898305084745763]",B6s10,aptos2019,12,1.0,2000
0.6241264619706799,0.6992249480778574,0.273224043715847,0.513382638190094,"[0.9861495844875346, 0.6486486486486487, 0.72, 0.34210526315789475, 0.423728813559322]",B6s10,aptos2019,13,1.0,2000
0.6113911833115627,0.7059888077087965,0.27595628415300544,0.5306409643419119,"[0.9861495844875346, 0.527027027027027, 0.7788944723618091, 0.2564102564102564, 0.5084745762711864]",B6s10,aptos2019,14,1.0,2000
0.6289362181996577,0.6702674493918599,0.27012278308321963,0.4574406523271259,"[0.9806094182825484, 0.7027027027027027, 0.61, 0.46153846153846156, 0.3898305084745763]",B6s20,aptos2019,0,2.0,2000
0.6207308315874915,0.6824617130441488,0.30286493860845837,0.5323508823337922,"[0.9806094182825484, 0.6351351351351351, 0.68, 0.3333333333333333, 0.4745762711864407]",B6s20,aptos2019,1,2.0,2000
0.6124674017178829,0.6894595082211784,0.28005464480874315,0.5159176487159021,"[0.9778393351800554, 0.581081081081081, 0.73, 0.3157894736842105, 0.4576271186440678]",B6s20,aptos2019,2,2.0,2000
0.6370145978176871,0.6984468993567089,0.27459016393442626,0.5046715655981819,"[0.9750692520775623, 0.6081081081081081, 0.725, 0.3684210526315789, 0.5084745762711864]",B6s20,aptos2019,3,2.0,2000
0.5868444919988378,0.6686541633015578,0.2978142076502732,0.5618203638042255,"[0.9861495844875346, 0.5675675675675675, 0.6834170854271356, 0.2564102564102564, 0.4406779661016949]",B6s20,aptos2019,4,2.0,2000
0.6181676209864387,0.6922383696597573,0.2755798090040928,0.5048462383116122,"[0.9889196675900277, 0.6891891891891891, 0.69, 0.28205128205128205, 0.4406779661016949]",B6s20,aptos2019,5,2.0,2000
0.5867859031314592,0.6718283960429867,0.2810368349249659,0.5199547773367201,"[0.9861495844875346, 0.44594594594594594, 0.72, 0.2564102564102564, 0.5254237288135594]",B6s20,aptos2019,6,2.0,2000
0.6077247225158395,0.6687091315880316,0.3073770491803279,0.5462539390886262,"[0.9833795013850416, 0.5135135135135135, 0.68, 0.42105263157894735, 0.4406779661016949]",B6s20,aptos2019,7,2.0,2000
0.5945042388743033,0.6736136157668349,0.3046448087431694,0.5579798582093056,"[0.9833795013850416, 0.6216216216216216, 0.69, 0.23684210526315788, 0.4406779661016949]",B6s20,aptos2019,8,2.0,2000
0.5819204393329774,0.679386038896371,0.296448087431694,0.5720246859433804,"[0.9833795013850416, 0.581081081081081, 0.7336683417085427, 0.15384615384615385, 0.4576271186440678]",B6s20,aptos2019,9,2.0,2000
0.6133260443156682,0.7022548050806109,0.25648021828103684,0.48710730357136295,"[0.9861495844875346, 0.6351351351351351, 0.74, 0.23076923076923078, 0.4745762711864407]",B6s20,aptos2019,10,2.0,2000
0.6111910633072191,0.6506778685007762,0.30286493860845837,0.5036939573066153,"[0.9695290858725761, 0.6081081081081081, 0.61, 0.46153846153846156, 0.4067796610169492]",B6s20,aptos2019,11,2.0,2000
0.5811317927627614,0.6460897413909181,0.30191256830601093,0.5374998826235974,"[0.9806094182825484, 0.5945945945945946, 0.64, 0.3684210526315789, 0.3220338983050847]",B6s20,aptos2019,12,2.0,2000
0.6285227310506901,0.6986661968179618,0.26639344262295084,0.5012836664073811,"[0.9833795013850416, 0.6351351351351351, 0.715, 0.3684210526315789, 0.4406779661016949]",B6s20,aptos2019,13,2.0,2000
0.6217973500749652,0.694115305085983,0.28415300546448086,0.5312971205912367,"[0.9778393351800554, 0.5945945945945946, 0.7286432160804021, 0.3333333333333333, 0.4745762711864407]",B6s20,aptos2019,14,2.0,2000
0.6542280772033812,0.7175453707655223,0.252387448840382,0.4584270265129461,"[0.9806094182825484, 0.6081081081081081, 0.755, 0.4358974358974359, 0.4915254237288136]",B0_ce,aptos2019,0,,2000
0.6298167342601823,0.680437865760764,0.29740791268758526,0.5087358912506572,"[0.9584487534626038, 0.6351351351351351, 0.705, 0.358974358974359, 0.4915254237288136]",B0_ce,aptos2019,1,,2000
0.642445241053063,0.7094453262459746,0.26229508196721313,0.4866675900277008,"[0.9861495844875346, 0.581081081081081, 0.74, 0.4473684210526316, 0.4576271186440678]",B0_ce,aptos2019,2,,2000
0.6581810248673012,0.7227195379493032,0.25,0.45858062236141023,"[0.9806094182825484, 0.6351351351351351, 0.755, 0.39473684210526316, 0.5254237288135594]",B0_ce,aptos2019,3,,2000
0.6184422787955264,0.6919974116994904,0.28005464480874315,0.5155030200800392,"[0.9778393351800554, 0.47297297297297297, 0.7487437185929648, 0.3333333333333333, 0.559322033898305]",B0_ce,aptos2019,4,,2000
0.6509574340291746,0.7175964821051097,0.252387448840382,0.46011186971678075,"[0.9916897506925207, 0.5945945945945946, 0.725, 0.3333333333333333, 0.6101694915254238]",B0_ce,aptos2019,5,,2000
0.665566042764315,0.7111447037140188,0.2592087312414734,0.44261175159203237,"[0.9750692520775623, 0.5675675675675675, 0.73, 0.5128205128205128, 0.5423728813559322]",B0_ce,aptos2019,6,,2000
0.640350010088026,0.703228490461956,0.27459016393442626,0.5061826681369384,"[0.9806094182825484, 0.5135135135135135, 0.75, 0.5, 0.4576271186440678]",B0_ce,aptos2019,7,,2000
0.6050071263338083,0.6680938077712658,0.3005464480874317,0.5323966383398282,"[0.9695290858725761, 0.6216216216216216, 0.685, 0.34210526315789475, 0.4067796610169492]",B0_ce,aptos2019,8,,2000
0.588811668889838,0.6688155202545698,0.3087431693989071,0.5817397492509047,"[0.9695290858725761, 0.5405405405405406, 0.7286432160804021, 0.23076923076923078, 0.4745762711864407]",B0_ce,aptos2019,9,,2000
0.6426746787164648,0.7217138390478749,0.24829467939972716,0.47217428604643963,"[0.9833795013850416, 0.6351351351351351, 0.77, 0.3333333333333333, 0.4915254237288136]",B0_ce,aptos2019,10,,2000
0.607432117443949,0.6777082515654943,0.2987721691678035,0.5443050158003442,"[0.9750692520775623, 0.5945945945945946, 0.71, 0.38461538461538464, 0.3728813559322034]",B0_ce,aptos2019,11,,2000
0.6092982198123754,0.6829785344209455,0.2827868852459016,0.5232056498021098,"[0.9861495844875346, 0.6216216216216216, 0.705, 0.39473684210526316, 0.3389830508474576]",B0_ce,aptos2019,12,,2000
0.6310059183085617,0.7161261487506287,0.2581967213114754,0.5020663347981063,"[0.9750692520775623, 0.5945945945945946, 0.795, 0.3157894736842105, 0.4745762711864407]",B0_ce,aptos2019,13,,2000
0.6619209448563034,0.7121405159977964,0.25546448087431695,0.456859810701558,"[0.9806094182825484, 0.5675675675675675, 0.7236180904522613, 0.46153846153846156, 0.576271186440678]",B0_ce,aptos2019,14,,2000
