axis,param,bacc,recall_target,fold,frontier_base,family,pareto_union,marked_tau,dataset,exploratory
tau,2.7,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.75,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.8,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.85,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.9,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.95,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,3.0,0.7728487886382621,0.42105263157894735,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
offset,0.0,0.7911900964532543,0.47368421052631576,1,A0,panderm,False,False,oral_diseases,탐색적/exploratory
offset,3.748516321182251,0.7617414748993695,0.6842105263157895,1,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,7.350893259048461,0.6945849472165262,0.7368421052631579,1,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,8.692292474210262,0.6937495253284728,0.8421052631578947,1,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,9.107311010360718,0.689363560416192,0.8947368421052632,1,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,10.816361665725708,0.6391622996886156,0.9473684210526315,1,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,16.27604329586029,0.5144660894660895,1.0,1,A0,panderm,True,False,oral_diseases,탐색적/exploratory
tau,0.0,0.7217190704032809,0.631578947368421,2,A0,panderm,True,True,oral_diseases,탐색적/exploratory
tau,0.05,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.1,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.15,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.2,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.25,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.3,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.35,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.4,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.45,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.5,0.7217190704032809,0.631578947368421,2,A0,panderm,False,True,oral_diseases,탐색적/exploratory
tau,0.55,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.6,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.65,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.7,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.75,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.8,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.85,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.9,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.95,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.0,0.7217190704032809,0.631578947368421,2,A0,panderm,False,True,oral_diseases,탐색적/exploratory
tau,1.05,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.1,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.15,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.2,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.25,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.3,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.35,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.4,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.45,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.5,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.55,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.6,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.65,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.7,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.75,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.8,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.85,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.9,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.95,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
