family,dataset,base_arm,tau,fold,n_train,n_test,bacc,mcc,mae_sample,mae_class,recall_0,recall_1,recall_2,recall_3,recall_4,pi_0,pi_1,pi_2,pi_3,pi_4,recall_5,recall_6,pi_5,pi_6,exploratory
dinov2,aptos2019,B0d,0.0,11,2929,733,0.6254063479305978,0.6834848702774232,0.29195088676671216,0.5203622441743481,0.9667590027700831,0.581081081081081,0.72,0.38461538461538464,0.4745762711864407,0.4930010242403551,0.101058381700239,0.2727893479003073,0.05257767156025948,0.0805735745988392,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.5,11,2929,733,0.6391963687206188,0.6820882943681537,0.2933151432469304,0.5007925623673781,0.9667590027700831,0.6081081081081081,0.685,0.46153846153846156,0.4745762711864407,0.4930010242403551,0.101058381700239,0.2727893479003073,0.05257767156025948,0.0805735745988392,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,1.0,11,2929,733,0.6494730257313477,0.6700224653542179,0.31377899045020463,0.495301563356073,0.9556786703601108,0.6486486486486487,0.63,0.5384615384615384,0.4745762711864407,0.4930010242403551,0.101058381700239,0.2727893479003073,0.05257767156025948,0.0805735745988392,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.0,12,2930,732,0.6255257955264998,0.6951572635307307,0.2650273224043716,0.4773539196739347,0.9778393351800554,0.6081081081081081,0.725,0.34210526315789475,0.4745762711864407,0.4928327645051195,0.10102389078498293,0.2726962457337884,0.052901023890784986,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.5,12,2930,732,0.6378880000710604,0.6888747131609695,0.27595628415300544,0.46321205411242505,0.9695290858725761,0.6486486486486487,0.685,0.39473684210526316,0.4915254237288136,0.4928327645051195,0.10102389078498293,0.2726962457337884,0.052901023890784986,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,1.0,12,2930,732,0.6390056860936244,0.6721693836779651,0.30191256830601093,0.4560752122609487,0.9556786703601108,0.6891891891891891,0.63,0.39473684210526316,0.5254237288135594,0.4928327645051195,0.10102389078498293,0.2726962457337884,0.052901023890784986,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.0,13,2930,732,0.626715369202716,0.6856998931919992,0.29098360655737704,0.5300869054885207,0.9806094182825484,0.6351351351351351,0.69,0.42105263157894735,0.4067796610169492,0.4928327645051195,0.10102389078498293,0.2726962457337884,0.052901023890784986,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.5,13,2930,732,0.6442625653025202,0.6849278711324677,0.2937158469945355,0.501642437216314,0.9778393351800554,0.6621621621621622,0.65,0.47368421052631576,0.4576271186440678,0.4928327645051195,0.10102389078498293,0.2726962457337884,0.052901023890784986,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,1.0,13,2930,732,0.6407241235789525,0.6778884425777304,0.30191256830601093,0.5052889121808789,0.9750692520775623,0.6891891891891891,0.625,0.47368421052631576,0.4406779661016949,0.4928327645051195,0.10102389078498293,0.2726962457337884,0.052901023890784986,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.0,14,2930,732,0.6440748867814003,0.697473187496932,0.26639344262295084,0.47100359420910964,0.9861495844875346,0.5135135135135135,0.7085427135678392,0.4358974358974359,0.576271186440678,0.4928327645051195,0.10102389078498293,0.27303754266211605,0.05255972696245734,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,0.5,14,2930,732,0.6585062655250441,0.6921493665912647,0.27459016393442626,0.45344894911078804,0.9778393351800554,0.527027027027027,0.6733668341708543,0.48717948717948717,0.6271186440677966,0.4928327645051195,0.10102389078498293,0.27303754266211605,0.05255972696245734,0.08054607508532423,,,,,탐색적/exploratory
dinov2,aptos2019,B0d,1.0,14,2930,732,0.6659024683892909,0.6744591107651505,0.29098360655737704,0.4363804135298822,0.9695290858725761,0.5405405405405406,0.6030150753768844,0.5384615384615384,0.6779661016949152,0.4928327645051195,0.10102389078498293,0.27303754266211605,0.05255972696245734,0.08054607508532423,,,,,탐색적/exploratory
panderm,oral_diseases,A0,0.0,0,412,104,0.6886837577627052,0.6641283759487757,0.5865384615384616,0.6165424487792909,0.9375,1.0,0.5,0.6111111111111112,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.8421052631578947,0.38461538461538464,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,0.5,0,412,104,0.6886837577627052,0.6641283759487757,0.5865384615384616,0.6165424487792909,0.9375,1.0,0.5,0.6111111111111112,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.8421052631578947,0.38461538461538464,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,1.0,0,412,104,0.681164960770224,0.6523999861146879,0.5961538461538461,0.624061245771772,0.9375,1.0,0.5,0.6111111111111112,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.38461538461538464,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,0.0,1,413,103,0.7911900964532543,0.7324847858921925,0.4368932038834951,0.38428647376015795,1.0,0.9333333333333333,0.8333333333333334,0.5555555555555556,0.9090909090909091,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.47368421052631576,0.8333333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.5,1,413,103,0.8041771094402673,0.7442427108947421,0.4174757281553398,0.35831244778613197,1.0,0.9333333333333333,0.8333333333333334,0.5555555555555556,1.0,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.47368421052631576,0.8333333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,1.0,1,413,103,0.8041771094402673,0.7451827973625833,0.4077669902912621,0.3507936507936508,1.0,0.9333333333333333,0.8333333333333334,0.5555555555555556,1.0,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.47368421052631576,0.8333333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.0,2,413,103,0.7217190704032809,0.6810328400703991,0.5048543689320388,0.5157875749981014,0.875,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.5,2,413,103,0.7217190704032809,0.6810328400703991,0.5048543689320388,0.5157875749981014,0.875,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,1.0,2,413,103,0.7217190704032809,0.6810328400703991,0.5048543689320388,0.5157875749981014,0.875,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.0,3,413,103,0.7454878454878455,0.6951100430423188,0.42718446601941745,0.4171495171495172,0.8666666666666667,0.9333333333333333,0.6923076923076923,0.5,0.6363636363636364,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.9230769230769231,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.5,3,413,103,0.7454878454878455,0.6951100430423188,0.42718446601941745,0.4171495171495172,0.8666666666666667,0.9333333333333333,0.6923076923076923,0.5,0.6363636363636364,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.9230769230769231,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,1.0,3,413,103,0.7454878454878455,0.6951100430423188,0.42718446601941745,0.4171495171495172,0.8666666666666667,0.9333333333333333,0.6923076923076923,0.5,0.6363636363636364,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.9230769230769231,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.0,4,413,103,0.770840562945826,0.7379402146367858,0.46601941747572817,0.4680065548486602,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.7894736842105263,0.9230769230769231,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.5,4,413,103,0.7633217659533449,0.7267088027326474,0.47572815533980584,0.47552535184114136,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.7368421052631579,0.9230769230769231,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,1.0,4,413,103,0.755385258016837,0.7156299129645175,0.4854368932038835,0.48346185977764927,0.75,1.0,0.6666666666666666,0.6111111111111112,0.6,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.7368421052631579,0.9230769230769231,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.0,5,412,104,0.7423967845020477,0.7072933638379626,0.3942307692307692,0.4047017310175205,1.0,0.9333333333333333,0.6666666666666666,0.5555555555555556,0.6363636363636364,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.6153846153846154,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,0.5,5,412,104,0.7543015464068095,0.7184662489825715,0.38461538461538464,0.39279696911275863,1.0,0.9333333333333333,0.75,0.5555555555555556,0.6363636363636364,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.6153846153846154,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,1.0,5,412,104,0.7543015464068095,0.7184662489825715,0.38461538461538464,0.39279696911275863,1.0,0.9333333333333333,0.75,0.5555555555555556,0.6363636363636364,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.6153846153846154,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,0.0,6,413,103,0.7286426293005241,0.692715035204276,0.44660194174757284,0.4448640540745804,0.9375,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.5,6,413,103,0.7286426293005241,0.692715035204276,0.44660194174757284,0.4448640540745804,0.9375,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,1.0,6,413,103,0.7455978962557911,0.7040195272728886,0.46601941747572817,0.4517183109288373,0.9375,0.9333333333333333,0.75,0.6111111111111112,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.0,7,413,103,0.7395192526771474,0.6937053621433955,0.4563106796116505,0.4297581073896864,0.75,1.0,0.5833333333333334,0.6666666666666666,0.9090909090909091,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.5,7,413,103,0.7395192526771474,0.6937053621433955,0.4563106796116505,0.4297581073896864,0.75,1.0,0.5833333333333334,0.6666666666666666,0.9090909090909091,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,1.0,7,413,103,0.7320004556846662,0.682846406048811,0.46601941747572817,0.4372769043821676,0.75,1.0,0.5833333333333334,0.6666666666666666,0.9090909090909091,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.0,8,413,103,0.7984459984459985,0.7536762898250211,0.4563106796116505,0.4353757353757354,0.9333333333333333,1.0,0.6923076923076923,0.6666666666666666,0.8181818181818182,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.5555555555555556,0.9230769230769231,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.5,8,413,103,0.7984459984459985,0.7533974192486541,0.4563106796116505,0.4353757353757354,0.9333333333333333,1.0,0.6923076923076923,0.6666666666666666,0.8181818181818182,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.5555555555555556,0.9230769230769231,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,1.0,8,413,103,0.7984459984459985,0.7533974192486541,0.4563106796116505,0.4353757353757354,0.9333333333333333,1.0,0.6923076923076923,0.6666666666666666,0.8181818181818182,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.5555555555555556,0.9230769230769231,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.0,9,413,103,0.7071476768845191,0.6584745187683466,0.46601941747572817,0.466089904247799,0.875,1.0,0.6666666666666666,0.6666666666666666,0.6,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.5263157894736842,0.6153846153846154,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.5,9,413,103,0.7071476768845191,0.6584745187683466,0.46601941747572817,0.466089904247799,0.875,1.0,0.6666666666666666,0.6666666666666666,0.6,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.5263157894736842,0.6153846153846154,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,1.0,9,413,103,0.7071476768845191,0.6584745187683466,0.46601941747572817,0.466089904247799,0.875,1.0,0.6666666666666666,0.6666666666666666,0.6,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.5263157894736842,0.6153846153846154,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.0,10,412,104,0.8059013355065987,0.7649295868595603,0.3269230769230769,0.3025428518849571,0.9375,1.0,0.75,0.5,0.8181818181818182,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.8461538461538461,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,0.5,10,412,104,0.8059013355065987,0.7649295868595603,0.3269230769230769,0.3025428518849571,0.9375,1.0,0.75,0.5,0.8181818181818182,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.8461538461538461,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,1.0,10,412,104,0.8059013355065987,0.7653570833654408,0.3173076923076923,0.29502405489247596,0.9375,1.0,0.75,0.5,0.8181818181818182,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.8461538461538461,0.1820388349514563,0.12135922330097088,탐색적/exploratory
panderm,oral_diseases,A0,0.0,11,413,103,0.6732579554947976,0.6256643200336489,0.5533980582524272,0.5654875825928458,0.9375,0.9333333333333333,0.6666666666666666,0.6111111111111112,0.45454545454545453,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.5,11,413,103,0.6981497303865726,0.6493752637681122,0.5339805825242718,0.5405958077010709,0.9375,0.9333333333333333,0.6666666666666666,0.6111111111111112,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,1.0,11,413,103,0.6906309333940913,0.6387569661490117,0.5436893203883495,0.548114604693552,0.9375,0.9333333333333333,0.6666666666666666,0.6111111111111112,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.47368421052631576,0.6666666666666666,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.0,12,413,103,0.743724842409053,0.6926737664137061,0.4368932038834951,0.4218453330295436,0.875,1.0,0.6666666666666666,0.5555555555555556,0.7272727272727273,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.5,12,413,103,0.7686166173008279,0.7160392050282255,0.4174757281553398,0.39695355813776867,0.875,1.0,0.75,0.5555555555555556,0.8181818181818182,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,1.0,12,413,103,0.7686166173008279,0.7164176780215925,0.42718446601941745,0.4099405711247816,0.875,1.0,0.75,0.5555555555555556,0.8181818181818182,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
panderm,oral_diseases,A0,0.0,13,413,103,0.7233433233433233,0.6825697712960499,0.49514563106796117,0.4933843933843933,0.8666666666666667,0.9333333333333333,0.7692307692307693,0.6666666666666666,0.5454545454545454,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.6153846153846154,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.5,13,413,103,0.7154068154068154,0.6712495413142044,0.5048543689320388,0.5013209013209012,0.8666666666666667,0.9333333333333333,0.7692307692307693,0.6666666666666666,0.5454545454545454,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6111111111111112,0.6153846153846154,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,1.0,13,413,103,0.7154068154068154,0.6712495413142044,0.5048543689320388,0.5013209013209012,0.8666666666666667,0.9333333333333333,0.7692307692307693,0.6666666666666666,0.5454545454545454,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6111111111111112,0.6153846153846154,0.18401937046004843,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.0,14,413,103,0.7780918642760748,0.7273937778056959,0.42718446601941745,0.3994593856435961,0.8125,1.0,0.6666666666666666,0.6666666666666666,0.9,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.631578947368421,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,0.5,14,413,103,0.7899966261808367,0.7387357874480796,0.4174757281553398,0.38755462373883426,0.8125,1.0,0.75,0.6666666666666666,0.9,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.631578947368421,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
panderm,oral_diseases,A0,1.0,14,413,103,0.7899966261808367,0.7387357874480796,0.4174757281553398,0.38755462373883426,0.8125,1.0,0.75,0.6666666666666666,0.9,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.631578947368421,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,0,412,104,0.7054436061015009,0.6620945953592652,0.6538461538461539,0.6600199508094244,0.6875,0.9333333333333333,0.75,0.7222222222222222,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.6842105263157895,0.6153846153846154,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,0,412,104,0.7054436061015009,0.6619845067705593,0.6442307692307693,0.6525011538169432,0.6875,0.9333333333333333,0.75,0.7222222222222222,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.6842105263157895,0.6153846153846154,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,0,412,104,0.7054436061015009,0.6618027606789664,0.6346153846153846,0.644982356824462,0.6875,0.9333333333333333,0.75,0.7222222222222222,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.6842105263157895,0.6153846153846154,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,1,413,103,0.6660068732437152,0.6040180602593848,0.6601941747572816,0.6253939773676616,0.8125,1.0,0.5833333333333334,0.4444444444444444,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,1,413,103,0.6779116351484772,0.6161802647986618,0.6504854368932039,0.6134892154628997,0.8125,1.0,0.6666666666666666,0.4444444444444444,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,1,413,103,0.6779116351484772,0.6161802647986618,0.6504854368932039,0.6134892154628997,0.8125,1.0,0.6666666666666666,0.4444444444444444,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,2,413,103,0.7229968861547809,0.691825941624678,0.5339805825242718,0.5578719526087947,1.0,0.8666666666666667,0.75,0.7222222222222222,0.45454545454545453,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,2,413,103,0.7229968861547809,0.691825941624678,0.5339805825242718,0.5578719526087947,1.0,0.8666666666666667,0.75,0.7222222222222222,0.45454545454545453,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,2,413,103,0.7120177337282599,0.6697686737350198,0.6019417475728155,0.6134939621781726,0.9375,0.8666666666666667,0.75,0.7222222222222222,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5789473684210527,0.5833333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,3,413,103,0.6896769896769898,0.6588942234292476,0.5242718446601942,0.5457764457764458,0.8666666666666667,0.8666666666666667,0.46153846153846156,0.7222222222222222,0.36363636363636365,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.7777777777777778,0.7692307692307693,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,3,413,103,0.6896769896769898,0.659007492985271,0.5145631067961165,0.5378399378399379,0.8666666666666667,0.8666666666666667,0.46153846153846156,0.7222222222222222,0.36363636363636365,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.7777777777777778,0.7692307692307693,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,3,413,103,0.6817404817404817,0.647600015055131,0.5242718446601942,0.5457764457764458,0.8666666666666667,0.8666666666666667,0.46153846153846156,0.6666666666666666,0.36363636363636365,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.7777777777777778,0.7692307692307693,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,4,413,103,0.6864043120622069,0.6470979334684929,0.5728155339805825,0.5648407878671036,0.8125,1.0,0.5833333333333334,0.5555555555555556,0.4,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.6842105263157895,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,4,413,103,0.6864043120622069,0.6470979334684929,0.5728155339805825,0.5648407878671036,0.8125,1.0,0.5833333333333334,0.5555555555555556,0.4,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.6842105263157895,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,4,413,103,0.6864043120622069,0.6470979334684929,0.5728155339805825,0.5648407878671036,0.8125,1.0,0.5833333333333334,0.5555555555555556,0.4,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.6842105263157895,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,5,412,104,0.7056765602818235,0.6636721210998355,0.5865384615384616,0.5689121550963657,0.8125,0.9333333333333333,0.6666666666666666,0.5,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7894736842105263,0.6923076923076923,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,5,412,104,0.6981577632893422,0.6517958870878009,0.6346153846153846,0.6065061400587716,0.8125,0.9333333333333333,0.6666666666666666,0.5,0.5454545454545454,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7368421052631579,0.6923076923076923,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,5,412,104,0.7111447762763552,0.6628232709656681,0.625,0.5935191270717587,0.8125,0.9333333333333333,0.6666666666666666,0.5,0.6363636363636364,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.7368421052631579,0.6923076923076923,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,6,413,103,0.7241000227842332,0.6817175908465297,0.6019417475728155,0.584313055365687,0.875,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
