dataset,arm,source,family,frontier_base,axis,primary,target_class,target_idx,target_is_minority,recall_mean,recall_ci_lo,recall_ci_hi,bacc_mean,bacc_ci_lo,bacc_ci_hi,frontier_mean,frontier_ci_lo,frontier_ci_hi,n_folds_total,n_folds_unreachable,comparable,gap_n_folds,gap_mean,gap_sd,gap_n_above,gap_ci_lo,gap_ci_hi,gap_ttest_p_nb,gap_se_nb,gap_mde_post,gap_tost_p,gap_equivalent,gap_zero_var,gap_noise_flag,above_band,note,mde_floor,exploratory,holm_p,holm_sig
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,False,OLP,5,False,0.6557504873294346,0.5211993656370708,0.7903016090217985,0.7470267743951955,0.7006304461223714,0.7934231026680196,0.6996165140901982,0.6511877009840739,0.7480453271963226,15,6,False,9,0.04345612964034021,0.0526779396987151,7,-0.02954158913094182,0.11645384841162223,0.2070676367714281,0.03165550211158622,0.10113596277792279,0.7600565018195047,False,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,False,OLP,5,False,0.6557504873294346,0.5211993656370708,0.7903016090217985,0.7470267743951955,0.7006304461223714,0.7934231026680196,0.6982681986629354,0.6536159364453662,0.7429204608805047,15,0,True,15,0.04875857573225997,0.04532030283777174,13,-0.005940260189447419,0.10345741165396737,0.07658001499793539,0.025503158999373485,0.07683697503593272,0.8607877400156709,False,False,False,False,,0.032,탐색적/exploratory,0.6666879022824119,False
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,False,OLP,5,False,0.6557504873294346,0.5211993656370708,0.7903016090217985,0.7470267743951955,0.7006304461223714,0.7934231026680196,0.6984238909238909,0.6538595155621889,0.7429882662855929,15,0,True,15,0.048602883471304564,0.0450497536937375,13,-0.005769416167287933,0.10297518310989706,0.07584839169783109,0.02535091249161849,0.07637828044378568,0.8609164590356797,False,False,False,False,,0.032,탐색적/exploratory,0.6067871335826487,False
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,False,OLP,5,False,0.6419103313840154,0.5252691489660632,0.7585515138019676,0.6955247822353086,0.6567839152863588,0.7342656491842583,0.7541589319549846,0.7008067713931023,0.8075110925168669,15,3,False,12,-0.0606893715446347,0.030990878935310974,0,-0.10007070166309517,-0.021308041426174228,0.006014935788355786,0.01789259229572489,0.05504683105882139,0.9780047749071137,False,False,False,False,이 축의 recall 범위 밖 — 비교 불가,0.032,탐색적/exploratory,,False
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,False,OLP,5,False,0.6419103313840154,0.5252691489660632,0.7585515138019676,0.6955247822353086,0.6567839152863588,0.7342656491842583,0.7525088118509172,0.7071561302206848,0.7978614934811497,15,0,True,15,-0.05698402961560857,0.03983180821476602,1,-0.10505858793891579,-0.008909471292301359,0.023466386849482396,0.022414610550375445,0.06753166818830802,0.9394045550194738,False,False,False,False,,0.032,탐색적/exploratory,0.32852941589275353,False
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,False,OLP,5,False,0.6419103313840154,0.5252691489660632,0.7585515138019676,0.6955247822353086,0.6567839152863588,0.7342656491842583,0.7558502072975758,0.709251272762012,0.8024491418331395,15,0,True,15,-0.06032542506226717,0.039890733227564326,1,-0.1084711022750107,-0.012179747849523657,0.017688686895233466,0.02244776950731831,0.06763157086887005,0.9529838668822909,False,False,False,False,,0.032,탐색적/exploratory,0.24764161653326852,False
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,False,OLP,5,False,0.6419103313840154,0.5252691489660632,0.7585515138019676,0.6955247822353086,0.6567839152863588,0.7342656491842583,0.7068311857315617,0.6642044550746897,0.7494579163884336,15,1,False,14,-0.011455597451838067,0.009157131555426233,0,-0.022671379475294226,-0.0002398154283819072,0.045940357183317404,0.005191605603934262,0.015733265603477327,0.06187582282224318,False,False,False,False,이 축의 recall 범위 밖 — 비교 불가,0.032,탐색적/exploratory,,False
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,False,OLP,5,False,0.6419103313840154,0.5252691489660632,0.7585515138019676,0.6955247822353086,0.6567839152863588,0.7342656491842583,0.7114857705647178,0.6761042958059791,0.7468672453234566,15,0,True,15,-0.015960988329409377,0.014693527746524986,1,-0.03369517837211963,0.0017732017133008787,0.07407643358693466,0.008268509937427351,0.02491170963024912,0.3163857890319821,False,False,False,False,,0.032,탐색적/exploratory,0.6666879022824119,False
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,True,OLP,5,False,0.6419103313840154,0.5252691489660632,0.7585515138019676,0.6955247822353086,0.6567839152863588,0.7342656491842583,0.7131031590242115,0.6743458231199586,0.7518604949284644,15,0,True,15,-0.017578376788903106,0.012402537588439058,0,-0.03254748171724501,-0.0026092718605612037,0.024564980704247806,0.006979297760782994,0.02102751772150258,0.36688621660586557,False,False,False,False,,0.032,탐색적/exploratory,0.2941656067751879,False
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,False,OLP,5,False,0.669980506822612,0.5579929416039542,0.7819680720412698,0.7333181535813115,0.6748096165212834,0.7918266906413396,0.7661476608187134,0.7128443720762275,0.8194509495611993,15,5,False,10,-0.031128834615676716,0.02573400102902045,1,-0.06556891134105201,0.003311242109698586,0.07122612047149687,0.015224440322605259,0.047889406067916876,0.7583081242879224,False,False,False,False,이 축의 recall 범위 밖 — 비교 불가,0.032,탐색적/exploratory,,False
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,False,OLP,5,False,0.669980506822612,0.5579929416039542,0.7819680720412698,0.7333181535813115,0.6748096165212834,0.7918266906413396,0.75522646456857,0.7080382831128448,0.8024146460242952,15,0,True,15,-0.02190831098725837,0.0365151442631232,6,-0.06597985860810507,0.022163236633588327,0.30438002724969393,0.020548219489198768,0.06190852780093707,0.5363385819068283,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,True,OLP,5,False,0.669980506822612,0.5579929416039542,0.7819680720412698,0.7333181535813115,0.6748096165212834,0.7918266906413396,0.7574261167682222,0.7083959633216952,0.8064562702147493,15,0,True,15,-0.024107963186910573,0.03448848678342915,4,-0.06573345908237263,0.017517532708551477,0.2345756943036698,0.019407755619684865,0.0584724909604274,0.5822910192149099,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,tau,False,OLP,5,False,0.669980506822612,0.5579929416039542,0.7819680720412698,0.7333181535813115,0.6748096165212834,0.7918266906413396,0.716423111488901,0.6706969372383914,0.7621492857394107,15,9,False,6,0.031199173633384186,0.06735583419713502,4,-0.08056459374818482,0.1429629410149532,0.5051312730146668,0.04347800401923533,0.15174369555474254,0.5965028690170795,False,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,offset,False,OLP,5,False,0.669980506822612,0.5579929416039542,0.7819680720412698,0.7333181535813115,0.6748096165212834,0.7918266906413396,0.7027095127095125,0.6622592349520005,0.7431597904670246,15,0,True,15,0.03060864087179879,0.04801906858578194,10,-0.02734744038143146,0.08856472212502904,0.2763521177717657,0.02702183931843358,0.08141251808007284,0.6497345120448778,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,union,False,OLP,5,False,0.669980506822612,0.5579929416039542,0.7819680720412698,0.7333181535813115,0.6748096165212834,0.7918266906413396,0.702865204970468,0.6625387180243165,0.7431916919166195,15,0,True,15,0.030452948610843376,0.047741992549795026,10,-0.027168718799554945,0.0880746160212417,0.27603602817596273,0.02686591992341133,0.0809427576608543,0.6484640891250399,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A4,w11_preds_panderm,panderm,A0,tau,False,OLP,5,False,0.6590643274853799,0.5076033974043777,0.8105252575663822,0.7344494345810136,0.6843887698968216,0.7845100992652057,0.7625338576893601,0.7109636683414413,0.8141040470372789,15,4,False,11,-0.025716143240066727,0.022168413432169833,0,-0.054556202938840795,0.003123916458707344,0.07502039260147499,0.012943564838010254,0.04021820169897912,0.6659198912464694,False,False,False,False,이 축의 recall 범위 밖 — 비교 불가,0.032,탐색적/exploratory,,False
