dataset,arm,wave,scope,n_folds,count_multiplicity,true_idx,true_class,pred_idx,pred_class,count,row_total,row_frac,row_frac_repeat_sd,row_frac_repeat_min,row_frac_repeat_max,row_frac_fold_sd,row_frac_fold_min,row_frac_fold_max,n_folds_used_for_fold_spread,note
aptos2019,B2,w1,repeat2,5,1,0,no_dr,0,no_dr,1777,1805,0.9844875346260388,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,0,no_dr,1,mild,22,1805,0.01218836565096953,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,0,no_dr,2,moderate,5,1805,0.002770083102493075,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,0,no_dr,3,severe,1,1805,0.000554016620498615,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,0,no_dr,4,proliferative_dr,0,1805,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,1,mild,0,no_dr,29,370,0.07837837837837838,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,1,mild,1,mild,223,370,0.6027027027027027,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,1,mild,2,moderate,113,370,0.3054054054054054,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,1,mild,3,severe,1,370,0.002702702702702703,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,1,mild,4,proliferative_dr,4,370,0.010810810810810811,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,2,moderate,0,no_dr,6,999,0.006006006006006006,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,2,moderate,1,mild,88,999,0.08808808808808809,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,2,moderate,2,moderate,806,999,0.8068068068068068,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,2,moderate,3,severe,47,999,0.04704704704704705,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,2,moderate,4,proliferative_dr,52,999,0.05205205205205205,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,3,severe,0,no_dr,1,193,0.0051813471502590676,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,3,severe,1,mild,0,193,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,3,severe,2,moderate,87,193,0.45077720207253885,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,3,severe,3,severe,64,193,0.3316062176165803,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,3,severe,4,proliferative_dr,41,193,0.21243523316062177,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,4,proliferative_dr,0,no_dr,1,295,0.003389830508474576,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,4,proliferative_dr,1,mild,17,295,0.0576271186440678,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,4,proliferative_dr,2,moderate,87,295,0.29491525423728815,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,4,proliferative_dr,3,severe,37,295,0.12542372881355932,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,w1,repeat2,5,1,4,proliferative_dr,4,proliferative_dr,153,295,0.5186440677966102,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,0,no_dr,0,no_dr,5101,5415,0.9420129270544783,0.0015993082249019953,0.9401662049861496,0.9429362880886426,0.010752300371567594,0.9168975069252078,0.961218836565097,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,0,no_dr,1,mild,281,5415,0.051892890120036936,0.0022390315148628124,0.04986149584487535,0.054293628808864264,0.01200470808370942,0.030470914127423823,0.08033240997229917,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,0,no_dr,2,moderate,29,5415,0.005355493998153278,0.0006397232899608045,0.004986149584487534,0.006094182825484765,0.0033872556414704024,0.002770083102493075,0.013850415512465374,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,0,no_dr,3,severe,4,5415,0.0007386888273314866,0.00031986164498040215,0.000554016620498615,0.00110803324099723,0.0012679714909059928,0.0,0.002770083102493075,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,0,no_dr,4,proliferative_dr,0,5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,1,mild,0,no_dr,56,1110,0.05045045045045045,0.006801652644388063,0.043243243243243246,0.05675675675675676,0.024209653918718037,0.0,0.08108108108108109,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,1,mild,1,mild,756,1110,0.6810810810810811,0.007150679219093478,0.672972972972973,0.6864864864864865,0.050511316473970794,0.581081081081081,0.7567567567567568,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,1,mild,2,moderate,242,1110,0.218018018018018,0.006241624531779739,0.21081081081081082,0.22162162162162163,0.04299720871019495,0.14864864864864866,0.2972972972972973,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,1,mild,3,severe,48,1110,0.043243243243243246,0.0,0.043243243243243246,0.043243243243243246,0.02614387184128216,0.0,0.0945945945945946,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,1,mild,4,proliferative_dr,8,1110,0.007207207207207207,0.0015604061329449344,0.005405405405405406,0.008108108108108109,0.010043558823746034,0.0,0.02702702702702703,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,2,moderate,0,no_dr,14,2997,0.004671338004671338,0.0005779281973870128,0.004004004004004004,0.005005005005005005,0.0039943525169858435,0.0,0.015,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,2,moderate,1,mild,359,2997,0.11978645311978646,0.007513066566031172,0.1111111111111111,0.12412412412412413,0.025086091410603414,0.07035175879396985,0.17,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,2,moderate,2,moderate,1747,2997,0.5829162495829162,0.00710170058518278,0.5765765765765766,0.5905905905905906,0.033009332969425924,0.52,0.628140703517588,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,2,moderate,3,severe,682,2997,0.2275608942275609,0.008971858298130637,0.2172172172172172,0.23323323323323322,0.03785934387065042,0.16,0.305,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,2,moderate,4,proliferative_dr,195,2997,0.06506506506506507,0.0036091604358998866,0.062062062062062065,0.06906906906906907,0.019233587340282753,0.035175879396984924,0.1,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,3,severe,0,no_dr,0,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,3,severe,1,mild,10,579,0.017271157167530225,0.01078583419412504,0.0051813471502590676,0.025906735751295335,0.0214101293720412,0.0,0.05263157894736842,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,3,severe,2,moderate,119,579,0.20552677029360966,0.01665570079618818,0.18652849740932642,0.21761658031088082,0.04637580038268488,0.15384615384615385,0.3076923076923077,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,3,severe,3,severe,335,579,0.5785837651122625,0.018196293182819935,0.5595854922279793,0.5958549222797928,0.0560590670277135,0.48717948717948717,0.6923076923076923,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,3,severe,4,proliferative_dr,115,579,0.19861830742659758,0.0029914521719669675,0.19689119170984457,0.20207253886010362,0.052499178475559585,0.07894736842105263,0.28205128205128205,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,4,proliferative_dr,0,no_dr,0,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,4,proliferative_dr,1,mild,38,885,0.04293785310734463,0.005178051632718463,0.03728813559322034,0.04745762711864407,0.025517717040985797,0.0,0.1016949152542373,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,4,proliferative_dr,2,moderate,130,885,0.14689265536723164,0.0019571195565750038,0.14576271186440679,0.14915254237288136,0.03771855188231775,0.0847457627118644,0.22033898305084745,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,4,proliferative_dr,3,severe,245,885,0.2768361581920904,0.0051780516327184665,0.2711864406779661,0.28135593220338984,0.06298502991162766,0.1864406779661017,0.4406779661016949,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,folds_all,15,3,4,proliferative_dr,4,proliferative_dr,472,885,0.5333333333333333,0.01089678052089595,0.5254237288135594,0.5457627118644067,0.07158503267193186,0.4067796610169492,0.6271186440677966,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,0,no_dr,0,no_dr,1702,1805,0.9429362880886426,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,0,no_dr,1,mild,93,1805,0.05152354570637119,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,0,no_dr,2,moderate,9,1805,0.004986149584487534,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,0,no_dr,3,severe,1,1805,0.000554016620498615,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,0,no_dr,4,proliferative_dr,0,1805,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,1,mild,0,no_dr,16,370,0.043243243243243246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,1,mild,1,mild,253,370,0.6837837837837838,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,1,mild,2,moderate,82,370,0.22162162162162163,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,1,mild,3,severe,16,370,0.043243243243243246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,1,mild,4,proliferative_dr,3,370,0.008108108108108109,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,2,moderate,0,no_dr,5,999,0.005005005005005005,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,2,moderate,1,mild,124,999,0.12412412412412413,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,2,moderate,2,moderate,576,999,0.5765765765765766,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,2,moderate,3,severe,232,999,0.23223223223223224,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,2,moderate,4,proliferative_dr,62,999,0.062062062062062065,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,3,severe,0,no_dr,0,193,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,3,severe,1,mild,4,193,0.02072538860103627,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,3,severe,2,moderate,36,193,0.18652849740932642,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,3,severe,3,severe,115,193,0.5958549222797928,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,3,severe,4,proliferative_dr,38,193,0.19689119170984457,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,4,proliferative_dr,0,no_dr,0,295,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,4,proliferative_dr,1,mild,11,295,0.03728813559322034,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,4,proliferative_dr,2,moderate,43,295,0.14576271186440679,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,4,proliferative_dr,3,severe,80,295,0.2711864406779661,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat0,5,1,4,proliferative_dr,4,proliferative_dr,161,295,0.5457627118644067,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,0,no_dr,0,no_dr,1702,1805,0.9429362880886426,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,0,no_dr,1,mild,90,1805,0.04986149584487535,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,0,no_dr,2,moderate,11,1805,0.006094182825484765,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,0,no_dr,3,severe,2,1805,0.00110803324099723,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,0,no_dr,4,proliferative_dr,0,1805,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,1,mild,0,no_dr,21,370,0.05675675675675676,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,1,mild,1,mild,249,370,0.672972972972973,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,1,mild,2,moderate,82,370,0.22162162162162163,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,1,mild,3,severe,16,370,0.043243243243243246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,1,mild,4,proliferative_dr,2,370,0.005405405405405406,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,2,moderate,0,no_dr,5,999,0.005005005005005005,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,2,moderate,1,mild,111,999,0.1111111111111111,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,2,moderate,2,moderate,581,999,0.5815815815815816,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,2,moderate,3,severe,233,999,0.23323323323323322,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,2,moderate,4,proliferative_dr,69,999,0.06906906906906907,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,3,severe,0,no_dr,0,193,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,3,severe,1,mild,1,193,0.0051813471502590676,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,3,severe,2,moderate,41,193,0.21243523316062177,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,3,severe,3,severe,112,193,0.5803108808290155,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,3,severe,4,proliferative_dr,39,193,0.20207253886010362,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,4,proliferative_dr,0,no_dr,0,295,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,4,proliferative_dr,1,mild,14,295,0.04745762711864407,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,4,proliferative_dr,2,moderate,44,295,0.14915254237288136,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,4,proliferative_dr,3,severe,82,295,0.27796610169491526,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat1,5,1,4,proliferative_dr,4,proliferative_dr,155,295,0.5254237288135594,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,0,no_dr,0,no_dr,1697,1805,0.9401662049861496,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,0,no_dr,1,mild,98,1805,0.054293628808864264,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,0,no_dr,2,moderate,9,1805,0.004986149584487534,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,0,no_dr,3,severe,1,1805,0.000554016620498615,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,0,no_dr,4,proliferative_dr,0,1805,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,1,mild,0,no_dr,19,370,0.051351351351351354,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,1,mild,1,mild,254,370,0.6864864864864865,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,1,mild,2,moderate,78,370,0.21081081081081082,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,1,mild,3,severe,16,370,0.043243243243243246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,1,mild,4,proliferative_dr,3,370,0.008108108108108109,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,2,moderate,0,no_dr,4,999,0.004004004004004004,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,2,moderate,1,mild,124,999,0.12412412412412413,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,2,moderate,2,moderate,590,999,0.5905905905905906,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,2,moderate,3,severe,217,999,0.2172172172172172,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,2,moderate,4,proliferative_dr,64,999,0.06406406406406406,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,3,severe,0,no_dr,0,193,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,3,severe,1,mild,5,193,0.025906735751295335,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,3,severe,2,moderate,42,193,0.21761658031088082,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,3,severe,3,severe,108,193,0.5595854922279793,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,3,severe,4,proliferative_dr,38,193,0.19689119170984457,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,4,proliferative_dr,0,no_dr,0,295,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,4,proliferative_dr,1,mild,13,295,0.04406779661016949,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,4,proliferative_dr,2,moderate,43,295,0.14576271186440679,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,4,proliferative_dr,3,severe,83,295,0.28135593220338984,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,w1,repeat2,5,1,4,proliferative_dr,4,proliferative_dr,156,295,0.5288135593220339,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,0,no_dr,0,no_dr,5294,5415,0.9776546629732226,0.0011532775620311036,0.9767313019390582,0.9789473684210527,0.00820849634390501,0.9584487534626038,0.9889196675900277,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,0,no_dr,1,mild,106,5415,0.019575253924284396,0.0013942445863842556,0.018282548476454295,0.021052631578947368,0.007213368938191532,0.0110803324099723,0.036011080332409975,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,0,no_dr,2,moderate,15,5415,0.002770083102493075,0.0005540166204986148,0.00221606648199446,0.0033240997229916896,0.0033108825743335003,0.0,0.0110803324099723,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,0,no_dr,3,severe,0,5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,0,no_dr,4,proliferative_dr,0,5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,1,mild,0,no_dr,57,1110,0.051351351351351354,0.005405405405405406,0.04594594594594595,0.05675675675675676,0.024065547555594476,0.0,0.08108108108108109,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,1,mild,1,mild,776,1110,0.6990990990990991,0.01092284293061454,0.6891891891891891,0.7108108108108108,0.050939894632234334,0.6081081081081081,0.7702702702702703,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,1,mild,2,moderate,229,1110,0.2063063063063063,0.004128446572032289,0.20270270270270271,0.21081081081081082,0.04581706505828152,0.13513513513513514,0.28378378378378377,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,1,mild,3,severe,25,1110,0.02252252252252252,0.0015604061329449347,0.021621621621621623,0.024324324324324326,0.018178181327960792,0.0,0.05405405405405406,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,1,mild,4,proliferative_dr,23,1110,0.02072072072072072,0.0031208122658898693,0.01891891891891892,0.024324324324324326,0.017594771531669884,0.0,0.05405405405405406,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,2,moderate,0,no_dr,21,2997,0.007007007007007007,0.0017337845921610385,0.006006006006006006,0.009009009009009009,0.006760177983832633,0.0,0.025,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,2,moderate,1,mild,371,2997,0.12379045712379046,0.005513083630917024,0.12012012012012012,0.13013013013013014,0.024129952024831796,0.09045226130653267,0.165,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,2,moderate,2,moderate,1955,2997,0.6523189856523189,0.012753763666077039,0.6376376376376376,0.6606606606606606,0.02947229887505783,0.6,0.705,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,2,moderate,3,severe,379,2997,0.1264597931264598,0.00972225711333564,0.11811811811811812,0.13713713713713713,0.023261361560900452,0.09,0.165,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,2,moderate,4,proliferative_dr,271,2997,0.09042375709042376,0.005136738177624506,0.08608608608608609,0.0960960960960961,0.015242291443252771,0.06532663316582915,0.12,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,3,severe,0,no_dr,6,579,0.010362694300518135,0.0,0.010362694300518135,0.010362694300518135,0.01650818862558185,0.0,0.05263157894736842,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,w1,folds_all,15,3,3,severe,1,mild,11,579,0.018998272884283247,0.013039437712039291,0.0051813471502590676,0.031088082901554404,0.02307690428649959,0.0,0.05263157894736842,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
