dataset,arm,config,fold,exploratory,bacc,per_class_recall,qwk,macro_mae,bacc_leakex,n_leaked,train_acc,a_ratio,pair_cos,row_cos,wnorm_ratio,wnorm_spearman
aptos2019,ordcost,"abs,lam=0.1,wce",0,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6532648414774336,"[0.9806094182825484, 0.6756756756756757, 0.7, 0.38461538461538464, 0.5254237288135594]",0.8834321064980784,0.2578444747612551,0.6355045721609026,39,0.9586889723455104,,0.9530838549137115,0.9447196125984192,,
aptos2019,B0,ce·wd1e-4,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6427510783418102,"[0.9695290858725761, 0.6756756756756757, 0.735, 0.358974358974359, 0.4745762711864407]",0.8603410897776629,0.2742155525238745,0.6397947413741499,31,0.9675657220894504,,,,,
aptos2019,B1,wce·wd1e-4,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6559923879247322,"[0.96398891966759, 0.7027027027027027, 0.635, 0.4358974358974359, 0.5423728813559322]",0.8551763166349139,0.2987721691678035,0.6508363461869934,31,0.9603960396039604,,,,,
aptos2019,affine,full,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6680551022912166,"[0.9667590027700831, 0.7837837837837838, 0.475, 0.5384615384615384, 0.576271186440678]",0.8555849197212048,0.32060027285129605,0.6560520004185628,31,,1.4031282663345337,0.9979162275791168,1.0,,
aptos2019,affine_offset,offset,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.645598050715521,"[0.9667590027700831, 0.7297297297297297, 0.485, 0.48717948717948717, 0.559322033898305]",0.8466494557698467,0.33424283765347884,0.6387410760488149,31,,1.0,0.9999999642372132,1.0,,
aptos2019,affine_scale,scale,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6584084775924298,"[0.9695290858725761, 0.7297297297297297, 0.495, 0.5384615384615384, 0.559322033898305]",0.852667182723468,0.32332878581173263,0.6458919945046512,31,,1.2853646278381348,0.9984745919704437,1.0,,
aptos2019,affine_taunorm,tau=0.0,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6427510783418102,"[0.9695290858725761, 0.6756756756756757, 0.735, 0.358974358974359, 0.4745762711864407]",0.8603410897776629,0.2742155525238745,0.6397947413741499,31,,,,,2.189663887023926,-0.7
aptos2019,vs,"g=0.2,t=0.0",1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6557983081009044,"[0.9695290858725761, 0.7297297297297297, 0.465, 0.5384615384615384, 0.576271186440678]",0.8498828210516546,0.3383356070941337,0.64300661901058,31,0.898600204848071,,0.9897085070610047,0.9913858771324158,,
aptos2019,vs_la_corner,"g=0,t=1",1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6556234377265883,"[0.961218836565097, 0.7297297297297297, 0.575, 0.4358974358974359, 0.576271186440678]",0.8560564413168577,0.3096862210095498,0.65022277784907,31,,,0.9762196600437164,0.9742512106895447,,
aptos2019,wd_ce,wd=1.0,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6516390816665477,"[0.9778393351800554, 0.6891891891891891, 0.775, 0.3076923076923077, 0.5084745762711864]",0.8717658324586119,0.25102319236016374,0.6485268669877808,31,0.9453738477296005,,,0.9798282980918884,,
aptos2019,wd_wce,wd=1.0,1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6528391797193619,"[0.9667590027700831, 0.7567567567567568, 0.605, 0.41025641025641024, 0.5254237288135594]",0.8536329214482467,0.30286493860845837,0.6515048851297596,31,0.9310344827586207,,,0.9348581433296204,,
aptos2019,ordcost,"cdf2,lam=0.1,wce",1,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6586950906274349,"[0.96398891966759, 0.7162162162162162, 0.635, 0.4358974358974359, 0.5423728813559322]",0.8555343989961645,0.29740791268758526,0.6536934890441362,31,0.9624445203141003,,0.956535279750824,0.9490510821342468,,
aptos2019,B0,ce·wd1e-4,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.669678888616773,"[0.9861495844875346, 0.6351351351351351, 0.79, 0.39473684210526316, 0.5423728813559322]",0.8951880580860467,0.22404371584699453,0.6750327623958908,42,0.9655290102389078,,,,,
aptos2019,B1,wce·wd1e-4,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6721492012694416,"[0.9778393351800554, 0.7162162162162162, 0.66, 0.4473684210526316, 0.559322033898305]",0.8793823418454294,0.26229508196721313,0.6657255271110019,42,0.9583617747440273,,,,,
aptos2019,affine,full,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6999257254813384,"[0.9833795013850416, 0.7972972972972973, 0.545, 0.631578947368421, 0.5423728813559322]",0.8733114686004552,0.27595628415300544,0.697764701468612,42,,1.3958133459091187,0.9977032303810119,1.0,,
aptos2019,affine_offset,offset,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6908420189756402,"[0.9778393351800554, 0.7837837837837838, 0.59, 0.5263157894736842, 0.576271186440678]",0.8707088075315588,0.27595628415300544,0.6931895075749825,42,,1.0,1.000000011920929,1.0,,
aptos2019,affine_scale,scale,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6976689312910263,"[0.9861495844875346, 0.7432432432432432, 0.585, 0.631578947368421, 0.5423728813559322]",0.874326758203076,0.27049180327868855,0.6940156683787968,42,,1.291500449180603,0.9985065937042237,1.0,,
aptos2019,affine_taunorm,tau=0.0,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.669678888616773,"[0.9861495844875346, 0.6351351351351351, 0.79, 0.39473684210526316, 0.5423728813559322]",0.8951880580860467,0.22404371584699453,0.6750327623958908,42,,,,,2.183396100997925,-0.7
aptos2019,vs,"g=0.2,t=0.0",2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7008292864910548,"[0.9833795013850416, 0.7027027027027027, 0.55, 0.6578947368421053, 0.6101694915254238]",0.8768557528337847,0.2786885245901639,0.6857976685015792,42,0.8965870307167235,,0.9913712859153747,0.9929324984550476,,
aptos2019,vs_la_corner,"g=0,t=1",2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6842140336495941,"[0.9750692520775623, 0.7297297297297297, 0.64, 0.5, 0.576271186440678]",0.8682353393627454,0.2718579234972678,0.6869873807136376,42,,,0.9784605443477631,0.9769530296325684,,
aptos2019,wd_ce,wd=1.0,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6501537059854352,"[0.9861495844875346, 0.6216216216216216, 0.8, 0.3684210526315789, 0.4745762711864407]",0.8944784571382626,0.22814207650273224,0.6544002837634122,42,0.9382252559726962,,,0.9805264472961426,,
aptos2019,wd_wce,wd=1.0,2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6778113259980483,"[0.9806094182825484, 0.7567567567567568, 0.645, 0.4473684210526316, 0.559322033898305]",0.8932638066717737,0.24863387978142076,0.6823562254009181,42,0.9300341296928327,,,0.932736873626709,,
aptos2019,ordcost,"cdf2,lam=0.1,wce",2,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6710005151872375,"[0.9806094182825484, 0.7027027027027027, 0.665, 0.4473684210526316, 0.559322033898305]",0.8837286217851081,0.2568306010928962,0.6674270434717362,42,0.9604095563139932,,0.9568897187709808,0.9483545422554016,,
aptos2019,B0,ce·wd1e-4,3,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6579334418694952,"[0.9806094182825484, 0.6621621621621622, 0.77, 0.3684210526315789, 0.5084745762711864]",0.8725910777679484,0.25,0.6503548606071956,36,0.9634812286689419,,,,,
aptos2019,B1,wce·wd1e-4,3,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6813626448646872,"[0.9778393351800554, 0.7027027027027027, 0.65, 0.5, 0.576271186440678]",0.8742075918429695,0.2691256830601093,0.6638873847279549,36,0.962457337883959,,,,,
aptos2019,affine,full,3,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7038054914391362,"[0.9806094182825484, 0.7837837837837838, 0.545, 0.6842105263157895, 0.5254237288135594]",0.8712431021157481,0.2827868852459016,0.6930159250329659,36,,1.6160917282104492,0.9949149787425995,1.0,,
aptos2019,affine_offset,offset,3,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7119935474701895,"[0.9806094182825484, 0.7432432432432432, 0.585, 0.6578947368421053, 0.5932203389830508]",0.868838283144566,0.28005464480874315,0.6984781099069155,36,,1.0,0.9999999642372132,1.0,,
