mean_diff,sd,se_nb,wins,ci_lo,ci_hi,p_nb,tost_p,equivalent,mde_post,holm_p,sig_holm,verdict_code,arm,dataset,base,alpha,family,n_folds,mde_floor,passes_gate
0.0036742845598689566,0.013672313881579218,0.007693840794917334,11,-0.012827362756028676,0.02017593187576659,0.6403321394741407,0.02608531984822611,True,0.02318032260646717,1.0,False,undetectable,B6s05,aptos2019,B0,0.5,w16_sord,15,0.019,False
-0.0008349227487658798,0.017127905144258125,0.009638410621037211,7,-0.021507257541452066,0.019837412043920304,0.9321967216307111,0.03334059442833484,True,0.029039003218891364,1.0,False,undetectable,B6s10,aptos2019,B0,1.0,w16_sord,15,0.019,False
-0.004713996532304695,0.02513130278587813,0.014142174051746918,6,-0.035045943176708075,0.025617950112098685,0.7438255491130873,0.14900924765648188,False,0.042608128451639575,1.0,False,undetectable,B6s20,aptos2019,B0,2.0,w16_sord,15,0.019,False
