dataset,arm,fold,config,inner_mean,exploratory
oral_diseases,vs,11,"g=0.0,t=0.0",0.7395981795981795,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.0,t=0.5",0.7395981795981795,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.0,t=1.0",0.7356526013668871,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.0,t=1.5",0.7439859347002203,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.1,t=0.0",0.7438289488289487,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.1,t=0.5",0.7532716489859347,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.1,t=1.0",0.7511287918430775,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.1,t=1.5",0.7571605378748236,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.2,t=0.0",0.7527405134547991,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.2,t=0.5",0.7508357515500371,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.2,t=1.0",0.7511532118674975,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.2,t=1.5",0.7543278150421007,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.3,t=0.0",0.75337543408972,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.3,t=0.5",0.75337543408972,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.3,t=1.0",0.7516520780806495,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.3,t=1.5",0.7516520780806495,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.4,t=0.0",0.7526044590330305,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.4,t=0.5",0.7516520780806495,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.4,t=1.0",0.7526044590330304,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,11,"g=0.4,t=1.5",0.7486588808017379,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.0,t=0.0",0.7382125017839303,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.0,t=0.5",0.7390288283145425,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.0,t=1.0",0.7410696446410732,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.0,t=1.5",0.7424432710146996,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.1,t=0.0",0.7426002568859712,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.1,t=0.5",0.7375453118310261,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.1,t=1.0",0.7356405499262643,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.1,t=1.5",0.7359335902193045,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.2,t=0.0",0.7380215023072166,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.2,t=0.5",0.7338927738927739,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.2,t=1.0",0.7450605743462886,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.2,t=1.5",0.7450605743462886,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.3,t=0.0",0.7376473526473526,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.3,t=0.5",0.7428627721484864,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.3,t=1.0",0.7428627721484864,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.3,t=1.5",0.743555412841127,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.4,t=0.0",0.7408219558219558,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.4,t=0.5",0.7446891996891997,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.4,t=1.0",0.7538728731585873,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,12,"g=0.4,t=1.5",0.7567300160157304,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.0,t=0.0",0.732331240188383,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.0,t=0.5",0.7331475667189953,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.0,t=1.0",0.7432269317983604,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.0,t=1.5",0.7492586778301064,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.1,t=0.0",0.7456078841793128,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.1,t=0.5",0.7492586778301064,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.1,t=1.0",0.7505285190999477,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.1,t=1.5",0.7465829408686552,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.2,t=0.0",0.7510047095761381,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.2,t=0.5",0.7486237571951857,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.2,t=1.0",0.7447972265829408,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.2,t=1.5",0.749901011686726,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.3,t=0.0",0.7481305599162742,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.3,t=0.5",0.7501940519797663,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.3,t=1.0",0.7492660910518053,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.3,t=1.5",0.7453205128205128,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.4,t=0.0",0.7472252747252747,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.4,t=0.5",0.7472252747252747,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.4,t=1.0",0.7451844583987441,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,13,"g=0.4,t=1.5",0.7394701726844584,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.0,t=0.0",0.7653680446537588,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.0,t=0.5",0.7683045525902668,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.0,t=1.0",0.7621140763997906,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.0,t=1.5",0.7602093144950286,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.1,t=0.0",0.7657648700505841,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.1,t=0.5",0.7665585208442349,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.1,t=1.0",0.7665585208442349,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.1,t=1.5",0.7697331240188381,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.2,t=0.0",0.7665585208442349,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.2,t=0.5",0.7710029652886795,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.2,t=1.0",0.7671934414791557,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.2,t=1.5",0.7729077271934415,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.3,t=0.0",0.7690982033839175,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.3,t=0.5",0.7748124890982033,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.3,t=1.0",0.7729077271934415,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.3,t=1.5",0.7729077271934415,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.4,t=0.0",0.7700505843362986,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.4,t=0.5",0.7729077271934415,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.4,t=1.0",0.7722728065585208,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,vs,14,"g=0.4,t=1.5",0.7702319902319903,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
