section,dataset,arm,base,y_true,pred_from,pred_to,metric,count,value,nb_p_delta_bacc_archived,r10_noise,note
transition,aptos2019,B1,B0,1.0,0.0,0.0,mild: no_dr→no_dr,63.0,0.05675675675675676,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,0.0,1.0,mild: no_dr→mild,21.0,0.01891891891891892,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,0.0,2.0,mild: no_dr→moderate,3.0,0.002702702702702703,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,0.0,4.0,mild: no_dr→proliferative_dr,3.0,0.002702702702702703,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,1.0,1.0,mild: mild→mild,663.0,0.5972972972972973,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,1.0,2.0,mild: mild→moderate,3.0,0.002702702702702703,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,1.0,3.0,mild: mild→severe,3.0,0.002702702702702703,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,1.0,4.0,mild: mild→proliferative_dr,1.0,0.0009009009009009009,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,2.0,0.0,mild: moderate→no_dr,1.0,0.0009009009009009009,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,2.0,1.0,mild: moderate→mild,54.0,0.04864864864864865,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,2.0,2.0,mild: moderate→moderate,240.0,0.21621621621621623,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,2.0,3.0,mild: moderate→severe,5.0,0.0045045045045045045,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,2.0,4.0,mild: moderate→proliferative_dr,12.0,0.010810810810810811,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,3.0,3.0,mild: severe→severe,7.0,0.006306306306306306,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,1.0,4.0,4.0,mild: proliferative_dr→proliferative_dr,31.0,0.027927927927927927,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,0.0,0.0,moderate: no_dr→no_dr,20.0,0.00667334000667334,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,0.0,1.0,moderate: no_dr→mild,4.0,0.001334668001334668,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,0.0,2.0,moderate: no_dr→moderate,3.0,0.001001001001001001,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,1.0,1.0,moderate: mild→mild,288.0,0.0960960960960961,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,1.0,3.0,moderate: mild→severe,5.0,0.001668335001668335,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,1.0,4.0,moderate: mild→proliferative_dr,3.0,0.001001001001001001,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,2.0,0.0,moderate: moderate→no_dr,3.0,0.001001001001001001,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,2.0,1.0,moderate: moderate→mild,103.0,0.034367701034367704,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,2.0,2.0,moderate: moderate→moderate,1991.0,0.664330997664331,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,2.0,3.0,moderate: moderate→severe,112.0,0.0373707040373707,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,2.0,4.0,moderate: moderate→proliferative_dr,107.0,0.03570236903570237,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,3.0,3.0,moderate: severe→severe,162.0,0.05405405405405406,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,3.0,4.0,moderate: severe→proliferative_dr,3.0,0.001001001001001001,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,4.0,1.0,moderate: proliferative_dr→mild,1.0,0.000333667000333667,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,4.0,2.0,moderate: proliferative_dr→moderate,1.0,0.000333667000333667,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,4.0,3.0,moderate: proliferative_dr→severe,6.0,0.002002002002002002,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,2.0,4.0,4.0,moderate: proliferative_dr→proliferative_dr,185.0,0.06172839506172839,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,0.0,0.0,severe: no_dr→no_dr,2.0,0.0034542314335060447,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,0.0,4.0,severe: no_dr→proliferative_dr,1.0,0.0017271157167530224,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,1.0,1.0,severe: mild→mild,8.0,0.013816925734024179,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,1.0,3.0,severe: mild→severe,2.0,0.0034542314335060447,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,2.0,0.0,severe: moderate→no_dr,1.0,0.0017271157167530224,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,2.0,1.0,severe: moderate→mild,3.0,0.0051813471502590676,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,2.0,2.0,severe: moderate→moderate,185.0,0.31951640759930916,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,2.0,3.0,severe: moderate→severe,38.0,0.06563039723661486,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,2.0,4.0,severe: moderate→proliferative_dr,24.0,0.04145077720207254,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,3.0,1.0,severe: severe→mild,1.0,0.0017271157167530224,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,3.0,2.0,severe: severe→moderate,1.0,0.0017271157167530224,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,3.0,3.0,severe: severe→severe,199.0,0.3436960276338515,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,3.0,4.0,severe: severe→proliferative_dr,7.0,0.012089810017271158,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,4.0,3.0,severe: proliferative_dr→severe,9.0,0.015544041450777202,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,3.0,4.0,4.0,severe: proliferative_dr→proliferative_dr,98.0,0.1692573402417962,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,0.0,0.0,proliferative_dr: no_dr→no_dr,4.0,0.004519774011299435,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,0.0,1.0,proliferative_dr: no_dr→mild,2.0,0.0022598870056497176,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,0.0,2.0,proliferative_dr: no_dr→moderate,1.0,0.0011299435028248588,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,1.0,1.0,proliferative_dr: mild→mild,45.0,0.05084745762711865,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,1.0,4.0,proliferative_dr: mild→proliferative_dr,2.0,0.0022598870056497176,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,2.0,1.0,proliferative_dr: moderate→mild,5.0,0.005649717514124294,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,2.0,2.0,proliferative_dr: moderate→moderate,191.0,0.21581920903954802,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,2.0,3.0,proliferative_dr: moderate→severe,18.0,0.020338983050847456,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,2.0,4.0,proliferative_dr: moderate→proliferative_dr,40.0,0.04519774011299435,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,3.0,1.0,proliferative_dr: severe→mild,1.0,0.0011299435028248588,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,3.0,2.0,proliferative_dr: severe→moderate,1.0,0.0011299435028248588,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,3.0,3.0,proliferative_dr: severe→severe,117.0,0.13220338983050847,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,3.0,4.0,proliferative_dr: severe→proliferative_dr,6.0,0.006779661016949152,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,4.0,1.0,proliferative_dr: proliferative_dr→mild,2.0,0.0022598870056497176,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,4.0,2.0,proliferative_dr: proliferative_dr→moderate,3.0,0.003389830508474576,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,4.0,3.0,proliferative_dr: proliferative_dr→severe,15.0,0.01694915254237288,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B1,B0,4.0,4.0,4.0,proliferative_dr: proliferative_dr→proliferative_dr,432.0,0.488135593220339,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,severe_recall_pooled_base,579.0,0.3592400690846287,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,severe_recall_pooled_arm,579.0,0.4283246977547496,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,severe_recall_foldmean_base,,0.3595141700404858,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,severe_recall_foldmean_arm,,0.4285650022492128,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,severe_recall_foldmean_diff,,0.06905083220872699,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,n_severe_newly_correct,49.0,49.0,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,n_severe_newly_wrong,9.0,9.0,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,,,n_severe_net,40.0,40.0,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,2.0,,n_severe_newly_correct_from_moderate,38.0,0.7755102040816326,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain,aptos2019,B1,B0,3.0,2.0,,share_of_net_severe_gain_that_is_1grade_from_moderate,,0.95,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain_origin,aptos2019,B1,B0,3.0,1.0,,newly_correct_severe_was_predicted_mild,2.0,0.04081632653061224,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain_origin,aptos2019,B1,B0,3.0,2.0,,newly_correct_severe_was_predicted_moderate,38.0,0.7755102040816326,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
severe_gain_origin,aptos2019,B1,B0,3.0,4.0,,newly_correct_severe_was_predicted_proliferative_dr,9.0,0.1836734693877551,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
moderate_loss,aptos2019,B1,B0,2.0,,,n_moderate_correct_in_base_wrong_in_arm,325.0,325.0,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
moderate_loss,aptos2019,B1,B0,2.0,,0.0,moderate_lost_to_no_dr,3.0,0.009230769230769232,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
moderate_loss,aptos2019,B1,B0,2.0,,1.0,moderate_lost_to_mild,103.0,0.3169230769230769,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
