arm,dataset,fold,n_train,n_val,n_test,best_val_bacc,epochs_run,bacc,mcc,macro_mae,classmean_mae,per_class_recall,image_root,dp_on,lp,blocks,aug,std,wce,train_ce_best,bmix,alpha,split,splits_sha256
w16_ft2,oral_diseases,2,371,42,103,0.7734693877551021,18,0.7179881521986786,0.6830443546623676,0.5339805825242718,0.5396730462519936,"[0.75, 1.0, 0.8333333333333334, 0.8333333333333334, 0.36363636363636365, 0.5789473684210527, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,3,371,42,103,0.8112244897959184,23,0.7887556887556889,0.7511877186495967,0.3398058252427184,0.3299256299256299,"[0.8666666666666667, 1.0, 0.6153846153846154, 0.7222222222222222, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,4,371,42,103,0.7879251700680273,22,0.7816560632350106,0.7493352720173851,0.4757281553398058,0.4634278002699056,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.7, 0.8421052631578947, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,5,370,42,104,0.8173469387755102,19,0.7556448668290773,0.7095204907951926,0.4134615384615384,0.4019486361591625,"[0.9375, 0.9333333333333333, 0.8333333333333334, 0.6111111111111112, 0.7272727272727273, 0.631578947368421, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,6,371,42,103,0.7433673469387755,17,0.8210042150831623,0.7864335942909007,0.3300970873786408,0.3170492519176729,"[0.8125, 0.9333333333333333, 0.75, 0.6666666666666666, 0.9090909090909091, 0.8421052631578947, 0.8333333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,7,371,42,103,0.8183673469387756,20,0.7620689982532088,0.7181417510982769,0.4466019417475728,0.4396540593909015,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.8181818181818182, 0.631578947368421, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,8,371,42,103,0.8459183673469388,16,0.7363303363303363,0.6943402813377733,0.6601941747572816,0.6401043401043401,"[0.8, 1.0, 0.5384615384615384, 0.7222222222222222, 0.6363636363636364, 0.6111111111111112, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,9,371,42,103,0.8034013605442177,23,0.7992802519118307,0.7719325655595161,0.2621359223300971,0.2640479403637298,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.7222222222222222, 0.6, 0.7368421052631579, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,10,370,42,104,0.8153061224489796,34,0.8298675009201324,0.7988930077500014,0.3173076923076923,0.3079303737198474,"[1.0, 1.0, 0.75, 0.5, 0.8181818181818182, 0.8947368421052632, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,11,371,42,103,0.7255102040816326,22,0.7415603402445508,0.6923758265763564,0.4660194174757281,0.4468272955115059,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.5454545454545454, 0.631578947368421, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,12,371,42,103,0.8280612244897959,23,0.7616484392800181,0.7189249517024203,0.4368932038834951,0.4194909622541201,"[0.875, 1.0, 0.9166666666666666, 0.5, 0.6363636363636364, 0.7368421052631579, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,13,371,42,103,0.8520408163265306,27,0.7262737262737263,0.6828613625521213,0.5145631067961165,0.5097458097458097,"[0.7333333333333333, 0.9333333333333333, 0.8461538461538461, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6923076923076923]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_ft2,oral_diseases,14,371,42,103,0.7559523809523808,21,0.8068159180001286,0.7727958709986219,0.3689320388349514,0.3498256860098966,"[0.9375, 1.0, 0.8333333333333334, 0.7222222222222222, 0.6, 0.631578947368421, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",,,,,,,,
w16_lpft4,aptos2019,0,2636,293,733,0.7491666666666666,24,0.7022303661977825,0.7443187427675589,0.2223738062755798,0.395156715799469,"[0.997229916897507, 0.6891891891891891, 0.71, 0.5384615384615384, 0.576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,1,2636,293,733,0.6663888888888888,24,0.6679414347551348,0.7484833242719071,0.2223738062755798,0.4495850218860219,"[0.96398891966759, 0.7432432432432432, 0.825, 0.28205128205128205, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,2,2637,293,732,0.6858333333333333,32,0.6489711025641351,0.7627576948573515,0.1994535519125683,0.446108337785177,"[0.9778393351800554, 0.6486486486486487, 0.89, 0.23684210526315788, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,3,2637,293,732,0.6938888888888889,33,0.6319067117730435,0.7359576613423588,0.2349726775956284,0.4947748695218529,"[0.96398891966759, 0.5945945945945946, 0.865, 0.21052631578947367, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,4,2637,293,732,0.6877777777777777,23,0.6100815016152538,0.6486469840829941,0.3251366120218579,0.5311719011916793,"[0.9695290858725761, 0.527027027027027, 0.592964824120603, 0.38461538461538464, 0.576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,5,2636,293,733,0.7133333333333333,24,0.6771071265713268,0.725243661614657,0.2346521145975443,0.4291979581744359,"[0.9861495844875346, 0.7567567567567568, 0.69, 0.41025641025641024, 0.5423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,6,2636,293,733,0.6900000000000001,34,0.6621565101996107,0.7543305775135629,0.2046384720327421,0.4103170163051848,"[0.9806094182825484, 0.5540540540540541, 0.85, 0.28205128205128205, 0.6440677966101694]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,7,2637,293,732,0.7777777777777778,40,0.6750000558330995,0.7520990618989881,0.2172131147540983,0.4293931728808483,"[0.9833795013850416, 0.581081081081081, 0.815, 0.3684210526315789, 0.6271186440677966]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,8,2637,293,732,0.7058333333333333,23,0.6495317671302928,0.6794725972535883,0.2814207650273224,0.4586019696394832,"[0.9418282548476454, 0.6891891891891891, 0.655, 0.3684210526315789, 0.5932203389830508]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,9,2637,293,732,0.7130555555555556,23,0.6442624473215713,0.6781537026740212,0.2786885245901639,0.4836930268255871,"[0.9861495844875346, 0.6351351351351351, 0.6130653266331658, 0.46153846153846156, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,10,2636,293,733,0.6799999999999999,27,0.6670877033552276,0.7225580069710761,0.2210095497953615,0.4124324149601862,"[0.9362880886426593, 0.6621621621621622, 0.81, 0.38461538461538464, 0.5423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,11,2636,293,733,0.7122222222222222,24,0.6390974391706352,0.7048045666537625,0.2455661664392905,0.4689414980716919,"[0.9529085872576177, 0.5540540540540541, 0.795, 0.4358974358974359, 0.4576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,12,2637,293,732,0.67,28,0.6163167094508941,0.720957508523148,0.2349726775956284,0.4819986447783996,"[0.9916897506925207, 0.5405405405405406, 0.825, 0.3684210526315789, 0.3559322033898305]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,13,2637,293,732,0.7025,32,0.6845181514675855,0.7471806528379128,0.2062841530054645,0.4008908691310212,"[0.9806094182825484, 0.6891891891891891, 0.78, 0.4473684210526316, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,aptos2019,14,2637,293,732,0.6961111111111112,23,0.680159546504299,0.7317635771129223,0.2363387978142076,0.4352475393141657,"[0.9889196675900277, 0.4189189189189189, 0.7839195979899497, 0.6666666666666666, 0.5423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,0,370,42,104,0.8663265306122448,27,0.6938549754339228,0.6528506283174231,0.5865384615384616,0.591792637187374,"[0.75, 0.8666666666666667, 0.5, 0.5555555555555556, 0.7272727272727273, 0.8421052631578947, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,1,371,42,103,0.7612244897959183,23,0.7934419381787803,0.7346036181491701,0.3883495145631068,0.3385547201336675,"[1.0, 1.0, 0.8333333333333334, 0.4444444444444444, 1.0, 0.5263157894736842, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,2,371,42,103,0.7556122448979592,30,0.8242386268702058,0.7969478898950498,0.3009708737864077,0.2962709804815068,"[1.0, 1.0, 0.8333333333333334, 0.7222222222222222, 0.7272727272727273, 0.7368421052631579, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,3,371,42,103,0.8209183673469388,25,0.7932733932733933,0.7508005027985694,0.3398058252427184,0.3223554223554224,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.7222222222222222, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,4,371,42,103,0.7994897959183672,23,0.722101728680676,0.6955228262330958,0.4368932038834951,0.4314070432491485,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.5, 0.8421052631578947, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,5,370,42,104,0.8292517006802721,29,0.7786259792838741,0.7410388903716726,0.3846153846153846,0.3744289336394599,"[0.9375, 1.0, 0.8333333333333334, 0.6666666666666666, 0.6363636363636364, 0.6842105263157895, 0.6923076923076923]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,6,371,42,103,0.7256802721088436,32,0.7976693628009416,0.7746015394390676,0.4174757281553398,0.4194881142249563,"[0.8125, 0.9333333333333333, 0.8333333333333334, 0.8888888888888888, 0.5454545454545454, 0.7368421052631579, 0.8333333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,7,371,42,103,0.8102040816326531,24,0.7308071314650262,0.705583323658584,0.3592233009708738,0.3649217741323004,"[0.9375, 0.9333333333333333, 0.5, 0.8333333333333334, 0.7272727272727273, 0.6842105263157895, 0.5]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,8,371,42,103,0.8826530612244898,37,0.7997446997446997,0.7628991318246013,0.4466019417475728,0.4265068265068265,"[0.8666666666666667, 1.0, 0.6923076923076923, 0.7777777777777778, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,9,371,42,103,0.7829931972789116,28,0.722891363022942,0.6828261736714896,0.4368932038834951,0.4380004498425551,"[0.9375, 0.9333333333333333, 0.5833333333333334, 0.5, 0.6, 0.7368421052631579, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,10,370,42,104,0.7688775510204081,33,0.8092576283365757,0.7866360260729074,0.2788461538461538,0.2909462613409981,"[0.9375, 1.0, 0.75, 0.6666666666666666, 0.5454545454545454, 0.8421052631578947, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,11,371,42,103,0.7326530612244897,23,0.718833067517278,0.6710688805745176,0.5825242718446602,0.5678590415432521,"[0.875, 1.0, 0.5833333333333334, 0.5555555555555556, 0.6363636363636364, 0.631578947368421, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,12,371,42,103,0.822108843537415,25,0.8040698336750969,0.7730904608636683,0.3203883495145631,0.3186849700007595,"[0.9375, 1.0, 0.75, 0.6666666666666666, 0.8181818181818182, 0.7894736842105263, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,13,371,42,103,0.8795918367346939,33,0.7116550116550115,0.6874484381861443,0.5242718446601942,0.5442779442779443,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.36363636363636365, 0.8333333333333334, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft4,oral_diseases,14,371,42,103,0.761904761904762,32,0.8011840498682604,0.7610452931165056,0.4271844660194174,0.4118123835229098,"[0.875, 1.0, 0.8333333333333334, 0.7222222222222222, 0.7, 0.631578947368421, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,True,"[20, 21, 22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,0,2636,293,733,0.7244444444444444,27,0.6654859483282883,0.7465429468481823,0.2169167803547066,0.4374448808059307,"[0.9750692520775623, 0.7837837837837838, 0.795, 0.28205128205128205, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,1,2636,293,733,0.675,24,0.660752095831724,0.7430680484978899,0.2319236016371077,0.4700307710658431,"[0.9750692520775623, 0.7162162162162162, 0.805, 0.28205128205128205, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,2,2637,293,732,0.6897222222222222,30,0.6376657272324675,0.7595025014690566,0.2021857923497267,0.4598035436253193,"[0.9806094182825484, 0.5675675675675675, 0.91, 0.2894736842105263, 0.4406779661016949]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,3,2637,293,732,0.6805555555555556,33,0.6457230627500594,0.7277333222845281,0.2349726775956284,0.4650093660024643,"[0.9750692520775623, 0.6486486486486487, 0.79, 0.2894736842105263, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,4,2637,293,732,0.6852777777777777,23,0.6186701945951029,0.6675282843050915,0.3155737704918033,0.5211113977458967,"[0.9722991689750693, 0.5, 0.6432160804020101, 0.38461538461538464, 0.5932203389830508]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,5,2636,293,733,0.7102777777777778,24,0.6552702797710074,0.7122466556276329,0.252387448840382,0.4795432795510264,"[0.9806094182825484, 0.7567567567567568, 0.705, 0.41025641025641024, 0.423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,6,2636,293,733,0.6855555555555556,36,0.6789055690816337,0.7487515283961023,0.2155525238744884,0.3986552600880503,"[0.9861495844875346, 0.5540540540540541, 0.8, 0.41025641025641024, 0.6440677966101694]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,7,2637,293,732,0.7477777777777778,37,0.6308873909827006,0.7334416295860503,0.2363387978142076,0.4737261767142982,"[0.9833795013850416, 0.44594594594594594, 0.85, 0.3157894736842105, 0.559322033898305]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,8,2637,293,732,0.7052777777777777,25,0.6313774812419819,0.6979160284407191,0.2595628415300546,0.4880015722093285,"[0.9058171745152355, 0.7027027027027027, 0.82, 0.23684210526315788, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,9,2637,293,732,0.6922222222222223,31,0.684650628952966,0.7331456307186496,0.2295081967213114,0.4270645058723438,"[0.9889196675900277, 0.7027027027027027, 0.7185929648241206, 0.5384615384615384, 0.4745762711864407]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,10,2636,293,733,0.701388888888889,31,0.6677051369412513,0.7375188926381003,0.2128240109140518,0.4076454898487388,"[0.9667590027700831, 0.6621621621621622, 0.8, 0.3333333333333333, 0.576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,11,2636,293,733,0.6997222222222222,39,0.6264689676150776,0.73789804658583,0.2251023192360163,0.491241847025311,"[0.9778393351800554, 0.5945945945945946, 0.855, 0.1794871794871795, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,12,2637,293,732,0.6633333333333333,23,0.6580390869765489,0.7100717142972018,0.2663934426229508,0.4543668691462484,"[0.9889196675900277, 0.6486486486486487, 0.695, 0.5, 0.4576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,13,2637,293,732,0.6788888888888889,31,0.6799235568729911,0.7318740755683768,0.2254098360655737,0.4128597193371596,"[0.9806094182825484, 0.7162162162162162, 0.73, 0.4473684210526316, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_lpft2_dpoff,aptos2019,14,2637,293,732,0.6944444444444444,32,0.6958278666100606,0.7659503268556606,0.1926229508196721,0.3899122851040285,"[0.9889196675900277, 0.6081081081081081, 0.8190954773869347, 0.4358974358974359, 0.6271186440677966]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,False,True,"[22, 23]",,,,,,,,
w16_ft0_noaug,aptos2019,0,2636,293,733,0.6475,36,0.6348434449647182,0.7467287812113461,0.2346521145975443,0.5202272330368485,"[0.9944598337950139, 0.6081081081081081, 0.865, 0.38461538461538464, 0.3220338983050847]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,1,2636,293,733,0.6633333333333333,27,0.5883613014539348,0.7012260956404156,0.2851296043656207,0.6049406508467028,"[0.9833795013850416, 0.6486486486486487, 0.8, 0.15384615384615385, 0.3559322033898305]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,2,2637,293,732,0.6208333333333333,40,0.604010497891666,0.7233824998260471,0.2527322404371585,0.5502732243488146,"[0.9778393351800554, 0.5405405405405406, 0.875, 0.23684210526315788, 0.3898305084745763]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,3,2637,293,732,0.6147222222222222,40,0.6032361422881166,0.7111921646388923,0.2595628415300546,0.5339057892579654,"[0.9750692520775623, 0.5405405405405406, 0.84, 0.23684210526315788, 0.423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,4,2637,293,732,0.6611111111111111,26,0.5876620279689904,0.677794168183246,0.290983606557377,0.5669808904705864,"[0.9806094182825484, 0.44594594594594594, 0.7638190954773869, 0.2564102564102564, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,5,2636,293,733,0.636388888888889,28,0.5909770105585401,0.7190936796452653,0.2510231923601637,0.5460007348755177,"[0.9889196675900277, 0.6216216216216216, 0.835, 0.10256410256410256, 0.4067796610169492]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,6,2636,293,733,0.6258333333333334,29,0.5930674339227793,0.7240557621295289,0.2537517053206002,0.554310810859616,"[0.9833795013850416, 0.5135135135135135, 0.89, 0.2564102564102564, 0.3220338983050847]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,7,2637,293,732,0.6469444444444445,33,0.5762256532789891,0.6908417539148318,0.2937158469945355,0.6045263754293756,"[0.9778393351800554, 0.581081081081081, 0.795, 0.05263157894736842, 0.4745762711864407]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,8,2637,293,732,0.6391666666666667,26,0.5993900589166096,0.6885046463318589,0.2868852459016393,0.5539930919228538,"[0.9750692520775623, 0.5135135135135135, 0.78, 0.23684210526315788, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,9,2637,293,732,0.5983333333333334,26,0.5921283088140663,0.703940225987729,0.2759562841530054,0.5560685221448542,"[0.9778393351800554, 0.527027027027027, 0.8190954773869347, 0.1282051282051282, 0.5084745762711864]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,10,2636,293,733,0.6086111111111112,24,0.6201053808433967,0.7158032081017153,0.2660300136425648,0.5464264715007003,"[0.9806094182825484, 0.6621621621621622, 0.795, 0.20512820512820512, 0.4576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,11,2636,293,733,0.6438888888888888,36,0.5851646389913444,0.6777609521040587,0.2824010914051841,0.5705674553157063,"[0.9722991689750693, 0.5405405405405406, 0.775, 0.28205128205128205, 0.3559322033898305]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,12,2637,293,732,0.6225,39,0.6190900067634186,0.7079541456758266,0.273224043715847,0.535906687663296,"[0.9889196675900277, 0.5945945945945946, 0.78, 0.34210526315789475, 0.3898305084745763]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,13,2637,293,732,0.5983333333333334,38,0.5897970542964204,0.7143272643736815,0.2540983606557377,0.5486080351443984,"[0.9778393351800554, 0.5540540540540541, 0.86, 0.18421052631578946, 0.3728813559322034]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,aptos2019,14,2637,293,732,0.6211111111111112,31,0.6011892696292441,0.7223158213502798,0.2540983606557377,0.5494903768855102,"[0.9889196675900277, 0.5, 0.8542713567839196, 0.20512820512820512, 0.4576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,0,370,42,104,0.8688775510204081,32,0.6210083045609361,0.6112110552843133,0.6346153846153846,0.6788344696239432,"[0.8125, 0.9333333333333333, 0.25, 0.7222222222222222, 0.2727272727272727, 0.8947368421052632, 0.46153846153846156]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,1,371,42,103,0.6897959183673469,26,0.8046821599453178,0.7450764172942688,0.3883495145631068,0.3308650413913571,"[1.0, 1.0, 0.9166666666666666, 0.5, 0.9090909090909091, 0.47368421052631576, 0.8333333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,2,371,42,103,0.7448979591836734,27,0.7228440419229892,0.7055676624538975,0.4174757281553398,0.4565485683906737,"[0.9375, 1.0, 0.75, 0.6666666666666666, 0.36363636363636365, 0.8421052631578947, 0.5]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
