cls,n_pos,prevalence,mean_p,ovr_intercept,ovr_slope,ovr_converged,ovr_brier,cw_ece_em,cw_ece_db,dataset,arm,scaling,repeat,exploratory
0,1805,0.4929000546149645,0.4856912848801144,0.7195274909696237,0.6408999984103056,True,0.01495660296909566,0.009407096805316114,0.018573695592717952,aptos2019,B1,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.1205380117890077,-0.7990665330256636,0.44760284869410677,True,0.06335970700792622,0.04896525965998788,0.09561986937382388,aptos2019,B1,none,2,탐색적/exploratory
2,999,0.272801747678864,0.23323530300949807,0.3615652157440696,0.45204580704155883,True,0.1106018156125021,0.08338666438409129,0.12875463400730686,aptos2019,B1,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.06838705022367073,-1.243744624784249,0.34837311791511144,True,0.05416153816947166,0.04527866386155599,0.1130382961445424,aptos2019,B1,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.092148350097709,-0.9880295077876534,0.3591262545489627,True,0.06320517016356361,0.054048621220596796,0.09977426302829781,aptos2019,B1,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.4874950334438053,0.5613377729957126,0.5853317157499822,True,0.018039707817294234,0.008618655322358872,0.014418635680550082,aptos2019,B1d,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.10765867068485409,-0.7289509406910516,0.36069988820326554,True,0.06984365672211876,0.05572849651550643,0.09768867408843478,aptos2019,B1d,none,0,탐색적/exploratory
2,999,0.272801747678864,0.2487187798248258,0.13527838736169193,0.3365977303949768,True,0.1279595021991169,0.10559018641718582,0.16033010444299647,aptos2019,B1d,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.06525317221975813,-1.2770688725955197,0.3017590693868477,True,0.05586696818536157,0.04656802326810891,0.11760282292959784,aptos2019,B1d,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.09087434382675663,-1.0430045899221705,0.30280964456378184,True,0.06237416538024219,0.05593940019102242,0.10119547848442555,aptos2019,B1d,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.49063506179456423,0.43878194201256043,0.5600969631685331,True,0.01863071336870907,0.010474689160901612,0.015699844201765695,aptos2019,B1d,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.10489591800148304,-0.7291033463132207,0.34552311606308794,True,0.06985788530099692,0.057077606910228604,0.10126608432937148,aptos2019,B1d,none,1,탐색적/exploratory
2,999,0.272801747678864,0.250392968277111,0.10403759365978196,0.31558564104059655,True,0.13363987036946173,0.11182103835954424,0.16556484984963718,aptos2019,B1d,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.0650526538867744,-1.3683520701005818,0.2670328802590419,True,0.062176985764892785,0.055118448460746955,0.13548846122180142,aptos2019,B1d,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.08902339804006722,-1.0266951645740328,0.30234549945824835,True,0.060374786331036455,0.05044107727116864,0.09394655919173044,aptos2019,B1d,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.48650511644508815,0.6167997486020178,0.5705847912668868,True,0.018592158922574646,0.010795380484766939,0.020096322826944905,aptos2019,B1d,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.11341804864887459,-0.8082810622615858,0.3462734018628457,True,0.07388128150190744,0.062403719424789506,0.11256633552500196,aptos2019,B1d,none,2,탐색적/exploratory
2,999,0.272801747678864,0.24751566320520033,0.11659775045184768,0.3208351248720116,True,0.13064290441573534,0.10578507775446339,0.15596336488074972,aptos2019,B1d,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.06426837346754768,-1.3241976679201917,0.2803951277510078,True,0.05781376047974893,0.04902276685022504,0.11836266491120535,aptos2019,B1d,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.0882927982332892,-1.0354961229508748,0.2855656418828248,True,0.06478158923857258,0.05744609096244535,0.10426263270237458,aptos2019,B1d,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.4911509200081599,0.2734373986077001,0.7496597573768473,True,0.015061979628579341,0.004017981549729337,0.003121082182989335,aptos2019,B2,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.10086428841901403,-0.31561685672903167,0.6438276453964459,True,0.0539202460043483,0.027348156335538186,0.04301151353329226,aptos2019,B2,none,0,탐색적/exploratory
2,999,0.272801747678864,0.27336049745552027,0.026658810449140202,0.6350944500832618,True,0.09317267892809428,0.04184835772319664,0.060661746779883806,aptos2019,B2,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.05458853047786038,-0.7706660208039776,0.5332946437699636,True,0.0436597116721096,0.023421040129572735,0.05109495962726617,aptos2019,B2,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.08003576363944528,-0.49595786629654187,0.6063939781606597,True,0.04844805224186011,0.024609461392677293,0.04051466488391332,aptos2019,B2,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.4925438824731899,0.17678701319720744,0.7438090091042485,True,0.015630300441293526,0.004575217093203172,0.002928154570577598,aptos2019,B2,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.09980819650188538,-0.3277063525789428,0.6134166981945983,True,0.05545947050628774,0.026610234577591485,0.04394461657732992,aptos2019,B2,none,1,탐색적/exploratory
2,999,0.272801747678864,0.2728212551191377,0.029176335967270876,0.5987301568169248,True,0.09636105734514401,0.044095294481812625,0.06580690400071303,aptos2019,B2,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.05397721617662264,-0.742916024744479,0.5414654573981503,True,0.043439251937218586,0.025081745009318344,0.05290825450416673,aptos2019,B2,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.08084944972916429,-0.5101616967218172,0.6072178289289657,True,0.04858050764639496,0.025271275566056378,0.043327223980721814,aptos2019,B2,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.49193107704231276,0.2194514232448464,0.771043024319367,True,0.013890450729310565,0.004078411853392084,0.0,aptos2019,B2,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.101181630029405,-0.3452705457843117,0.6200461772860467,True,0.055212745228083795,0.024170993114592886,0.04348808533755674,aptos2019,B2,none,2,탐색적/exploratory
2,999,0.272801747678864,0.2737212092329936,0.021234132703804115,0.6229861600535301,True,0.09365234032835869,0.04601416168109508,0.06318221631144774,aptos2019,B2,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.05312088375550864,-0.7098417013794064,0.5518575932834812,True,0.043198877766834294,0.021985236460033378,0.04423473879810315,aptos2019,B2,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.0800451999397799,-0.5393288620459673,0.5756585564790067,True,0.04968220419980644,0.027299923267688167,0.04495311188908185,aptos2019,B2,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.41037591816708413,1.9344663653042549,1.2732497756634553,True,0.030255777160543965,0.08252743490967658,0.119921037463016,aptos2019,B3,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.11551285038858786,-0.4960111119143,0.5778289155147827,True,0.054411605592799506,0.029089807292806275,0.05634247079827606,aptos2019,B3,none,0,탐색적/exploratory
2,999,0.272801747678864,0.18122853658380114,0.7188647906462331,0.41760033099058064,True,0.11150244501127658,0.09157321109506283,0.1370353005579011,aptos2019,B3,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.09138110212369993,-1.3056482831732432,0.4053293762806365,True,0.04869844396032958,0.046585970240661995,0.096756147746162,aptos2019,B3,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.20150159273682686,-1.3805890771206133,1.0585356801260744,True,0.06897772044145592,0.12176006907550085,0.14219820980223621,aptos2019,B3,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.40940154204146284,1.9390423120900095,1.2577892035193663,True,0.030969846259294494,0.08351338632902156,0.11940912723180186,aptos2019,B3,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.11442598983744524,-0.48645380573975333,0.5674916314928027,True,0.05492443033083429,0.03094940983088497,0.05597359311630057,aptos2019,B3,none,1,탐색적/exploratory
2,999,0.272801747678864,0.1812984571732538,0.6897721647271116,0.40254336404436725,True,0.11302151698695641,0.09150329050561026,0.13181305417315559,aptos2019,B3,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.09210327257701119,-1.2580133511055187,0.46911992509737754,True,0.047747165800512324,0.04423364036644151,0.09234567249692241,aptos2019,B3,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.20277073837082682,-1.3771897691482773,1.0786561483411452,True,0.06894547644344641,0.12369133686024388,0.14094381127084052,aptos2019,B3,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.4092415497310545,1.9374029736538436,1.3064536274493646,True,0.030816705104459087,0.08366152588624423,0.12140867775517725,aptos2019,B3,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.11658408439950528,-0.5336125845791424,0.5444355230578427,True,0.05571567260266771,0.03004822574046298,0.058368925642331204,aptos2019,B3,none,2,탐색적/exploratory
2,999,0.272801747678864,0.18365420160212778,0.7244021018436899,0.41805570809895565,True,0.10885562287062078,0.08914754607673617,0.1314777329231153,aptos2019,B3,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.088087654893729,-1.2890402612516276,0.4024446866333557,True,0.048496586212038985,0.04337534348314094,0.09444846215895648,aptos2019,B3,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.2024325093735833,-1.4219588766949687,1.0158161161987407,True,0.0712666799617571,0.12283553765230454,0.1440423913097104,aptos2019,B3,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.4098588484098924,1.7058418511978009,1.2488303757580157,True,0.035096757129195785,0.0830495237685234,0.12355239934202475,aptos2019,B3d,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.10346604016322461,-0.44372212949203854,0.4368928882804443,True,0.0606482802479691,0.038524606956033526,0.06243184407625303,aptos2019,B3d,none,0,탐색적/exploratory
2,999,0.272801747678864,0.1883578193453738,0.5958924290540998,0.3373355844096533,True,0.12125137468500628,0.09079714105842249,0.1326078920003458,aptos2019,B3d,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.09203695864776847,-1.390796625229564,0.36349235888227815,True,0.05268032023205544,0.049156631910677484,0.10492525852383412,aptos2019,B3d,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.20628033343374066,-1.6357983741957898,0.8516043287290204,True,0.07332322824345336,0.1279829157124314,0.15711124514876945,aptos2019,B3d,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.4098982077308121,1.6032405024724548,1.3040359983466903,True,0.03586672956836749,0.08300368663047006,0.12225204836209365,aptos2019,B3d,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.10292324015964585,-0.47060911248584436,0.40687001926807526,True,0.060383248527717155,0.03858034276320893,0.061677285114305654,aptos2019,B3d,none,1,탐색적/exploratory
2,999,0.272801747678864,0.18606316879185997,0.6197132748412405,0.35178666734965697,True,0.12232507027962727,0.09375994947375997,0.13963740561675128,aptos2019,B3d,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.0932463330284421,-1.4640080479402675,0.3129384549463239,True,0.054404006508919515,0.05068775199998567,0.1092347569331035,aptos2019,B3d,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.2078690502892399,-1.6239352663059987,0.8744800524279343,True,0.07378516047335867,0.13010708650232117,0.15867746518188708,aptos2019,B3d,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.4079096404029119,1.7416350474486337,1.2761245387225142,True,0.03571977312480577,0.08499230966225714,0.12401811125624224,aptos2019,B3d,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.10619627431484632,-0.4957763530939188,0.4243592719761054,True,0.060906840815821,0.040274006552695925,0.06600067205039555,aptos2019,B3d,none,2,탐색적/exploratory
2,999,0.272801747678864,0.18939527244003684,0.5794358053314416,0.33307987340059036,True,0.121732675732657,0.09483523864720399,0.1367201529720784,aptos2019,B3d,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.09138022246906277,-1.4796947842730621,0.3002885106179444,True,0.05534680045153176,0.051405520969087806,0.11203030048074523,aptos2019,B3d,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.20511859037314212,-1.6406896929097528,0.8163418841605204,True,0.07501204566476023,0.1290627793148413,0.155662396681408,aptos2019,B3d,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.4885016994019336,0.36061920596489355,0.7925945544646322,True,0.015517479137613414,0.005286673331980654,0.005123920827980781,aptos2019,B4,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.12473186998436316,-0.7439342953482744,0.6048323725052216,True,0.05678355561533563,0.03564685664837726,0.08118203636244185,aptos2019,B4,none,0,탐색적/exploratory
2,999,0.272801747678864,0.21107159447885937,0.5926789504515599,0.5758931572592509,True,0.10777566086055053,0.07578191391508736,0.12163560481533997,aptos2019,B4,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.07644400713640827,-1.2138028943015402,0.3926867627668883,True,0.053686739292867706,0.046416544508961446,0.1115662553280722,aptos2019,B4,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.09925082899843547,-0.9327548297915415,0.4267028884242255,True,0.05823528234010372,0.047237115134788725,0.08530762161090777,aptos2019,B4,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.4881445493489824,0.37785463241697775,0.7803274120777337,True,0.01570623403123891,0.005711743256332441,0.00880784733625092,aptos2019,B4,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.124355188508021,-0.7448979010109076,0.5816448090000637,True,0.05822325904608979,0.03891950389754675,0.07931083720469617,aptos2019,B4,none,1,탐색적/exploratory
2,999,0.272801747678864,0.2116717698770292,0.5559983166763388,0.5461448847790739,True,0.11089526570961795,0.07829840086281548,0.1223731200637679,aptos2019,B4,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.07510731565568493,-1.1781568207243163,0.4011369371364706,True,0.053220471307180314,0.04048292367852312,0.10853271208640368,aptos2019,B4,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.10072117661028239,-0.9566863154153532,0.42343862616781763,True,0.06078576556234968,0.04758771515781729,0.09477905958005178,aptos2019,B4,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.48777536247790226,0.38862454981920747,0.7954082978379475,True,0.015330068627396625,0.007119504577710467,0.010329953840719554,aptos2019,B4,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.12687274611903532,-0.7874870713235513,0.571696757096481,True,0.05936566727677245,0.03731783643732276,0.0825860574628648,aptos2019,B4,none,2,탐색적/exploratory
2,999,0.272801747678864,0.21226374036821835,0.5781557856839549,0.5663484877848144,True,0.10746405536445502,0.0750120927793469,0.1197529812984916,aptos2019,B4,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.07416419117375361,-1.2048529699624169,0.387595471027875,True,0.054076567145911754,0.046034547499835335,0.11235888404989684,aptos2019,B4,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.09892395986109034,-0.9442048798407128,0.41415843256371493,True,0.06270168280478182,0.05009444715855377,0.09502380181275638,aptos2019,B4,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.4932481745383487,0.02107113667905757,0.7674659834987609,True,0.017723619754598782,0.005913485657600872,0.0021063771096255434,aptos2019,B4d,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.11465247475645711,-0.688846659078826,0.4825634760407739,True,0.0644662840096282,0.0443896917119287,0.08235554159265315,aptos2019,B4d,none,0,탐색적/exploratory
2,999,0.272801747678864,0.22823603340340703,0.3539719349644127,0.4143072401392302,True,0.12177256752636398,0.09585511869999175,0.14281542956783544,aptos2019,B4d,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.07117363729401836,-1.2458727565118883,0.31389918261631305,True,0.056866391888288154,0.051455242049479294,0.11744467718368155,aptos2019,B4d,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.09268968000776877,-0.9371940995003066,0.3396416334606584,True,0.06112149612785836,0.051179413593838166,0.09507800375667212,aptos2019,B4d,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.49543878705810457,-0.07798571767432082,0.741445641928557,True,0.019678479140893032,0.007686590600787756,0.008591677990347666,aptos2019,B4d,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.11464832916404638,-0.6952821906459254,0.4768804367686908,True,0.06426334241660357,0.04430322786270874,0.0841124498185668,aptos2019,B4d,none,1,탐색적/exploratory
2,999,0.272801747678864,0.2255750664754345,0.3726636419128786,0.4101546457825671,True,0.12313457946902286,0.09325058134314762,0.1430535093912094,aptos2019,B4d,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.06972919006789709,-1.2818877735145708,0.29715508122015566,True,0.060960112906103134,0.05071608137190347,0.1280916762879586,aptos2019,B4d,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.09460862723451736,-0.9301565437684665,0.3517806414259149,True,0.06073173716412487,0.050459752416308415,0.09530789512347748,aptos2019,B4d,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.49197333769158,0.08471546912408048,0.7628590323994654,True,0.01832607358430409,0.005542096909433787,0.0,aptos2019,B4d,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.11890335395637,-0.7522910966302336,0.47090887058082614,True,0.06566931878597568,0.04741773441990928,0.09137798391841312,aptos2019,B4d,none,2,탐색적/exploratory
2,999,0.272801747678864,0.22978425571754882,0.34413610194986827,0.40855863114981245,True,0.12166421594528877,0.09256562256370385,0.141679057269332,aptos2019,B4d,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.06895883310641712,-1.2628069369543893,0.3024247048889608,True,0.05893695104344949,0.051856963018468885,0.1230863138149962,aptos2019,B4d,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.09038021952808388,-0.9340278950181882,0.32281463251674974,True,0.06374465353540722,0.05531244117944842,0.09939025677202809,aptos2019,B4d,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.477883374785618,0.5215057728929269,1.3863289352525727,True,0.01637720214498683,0.01741632163012,0.028585469162778224,aptos2019,B5,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.11405924691634094,-0.41860419317967024,0.843446528976032,True,0.05392797582062789,0.022317783116108523,0.039404488048302565,aptos2019,B5,none,0,탐색적/exploratory
2,999,0.272801747678864,0.26023932287642815,0.09154987441199082,0.766609291011862,True,0.09705118965535718,0.042605276506001856,0.06779934620246622,aptos2019,B5,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.061475556432787765,-0.9127523440719647,0.6359448900684254,True,0.04486509085691834,0.019969308603125673,0.04889552856545038,aptos2019,B5,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.08634249898882498,-0.5936613642619772,0.7013892889263703,True,0.05019101383870807,0.020906039735524212,0.04086369359932026,aptos2019,B5,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.47929734957773196,0.412637810527964,1.4168735987327614,True,0.016240705304975362,0.01956464370704032,0.03134183468936094,aptos2019,B5,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.11583210501836282,-0.4658010580405281,0.8261790036118677,True,0.054491111804281664,0.01869900334375913,0.037532151137545454,aptos2019,B5,none,1,탐색적/exploratory
2,999,0.272801747678864,0.2544514785034946,0.1358608845960857,0.7549589909235825,True,0.10203797346277119,0.050449525132334395,0.07614485209267807,aptos2019,B5,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.0629652503840855,-0.8649974015643106,0.6667980021474469,True,0.04550823794819178,0.022156827126279394,0.05552779317530531,aptos2019,B5,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.08745381651632488,-0.6140519856775565,0.6964607915648905,True,0.051412406536105196,0.019185010642859456,0.04383050807181698,aptos2019,B5,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.47676687751532804,0.5714487546925402,1.408224268315719,True,0.015993395936150782,0.01888052397391555,0.031831337635893533,aptos2019,B5,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.11632547807686107,-0.47641022419884643,0.8256275855111839,True,0.05466665672975154,0.020217766273315802,0.03973560123497055,aptos2019,B5,none,2,탐색적/exploratory
2,999,0.272801747678864,0.25670634403592524,0.13787364797036714,0.7970086568779114,True,0.09526370129335666,0.038707300609526096,0.06015351707919576,aptos2019,B5,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.06417050160968754,-0.8962151282263102,0.6598781772372654,True,0.044576756406556686,0.022333878979166326,0.05725509747216655,aptos2019,B5,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.08603079876219791,-0.6056370544232742,0.6895110673295741,True,0.05206445922533619,0.025681914789263474,0.0454567940932672,aptos2019,B5,none,2,탐색적/exploratory
0,1805,0.4929000546149645,0.4871968278715461,0.34517624517777606,0.9878898649298158,True,0.016699100543361507,0.008029880250253542,0.006612235946362503,aptos2019,B5s,none,0,탐색적/exploratory
1,370,0.1010376843255052,0.11630905788028484,-0.5784993272803207,0.7008548162177928,True,0.05590930605009841,0.02963034064777248,0.060893397243319644,aptos2019,B5s,none,0,탐색적/exploratory
2,999,0.272801747678864,0.25747372065948765,0.1390684430922973,0.6728193979954776,True,0.09708195477666168,0.049105189531302836,0.07503379137092132,aptos2019,B5s,none,0,탐색적/exploratory
3,193,0.052703440742763515,0.05733031165397676,-0.8387093711688549,0.5918652502260181,True,0.043990039488395104,0.021873664272197155,0.051229427249048026,aptos2019,B5s,none,0,탐색적/exploratory
4,295,0.08055707263790278,0.08169008193470448,-0.5942018512560664,0.6146779104307385,True,0.05051035823451542,0.02308811122602727,0.0441290395403197,aptos2019,B5s,none,0,탐색적/exploratory
0,1805,0.4929000546149645,0.4878051676686961,0.32407997253586657,0.9667494484574692,True,0.017146823848478966,0.005581764288177593,0.0,aptos2019,B5s,none,1,탐색적/exploratory
1,370,0.1010376843255052,0.11826343172543238,-0.6409365523100881,0.661282098405096,True,0.05800571412471839,0.03152884024305294,0.06438280896417883,aptos2019,B5s,none,1,탐색적/exploratory
2,999,0.272801747678864,0.25492176263809285,0.1453918679263272,0.63424336154812,True,0.10361063625522969,0.05713534656498503,0.08921874755218753,aptos2019,B5s,none,1,탐색적/exploratory
3,193,0.052703440742763515,0.056709991646323545,-0.7833381046253886,0.6059753146765966,True,0.04494346936772932,0.024239096072306822,0.05524556694903458,aptos2019,B5s,none,1,탐색적/exploratory
4,295,0.08055707263790278,0.08229964632145496,-0.6213135824298416,0.6018655982150969,True,0.05216780747302838,0.025310000083769747,0.05297092438258133,aptos2019,B5s,none,1,탐색적/exploratory
0,1805,0.4929000546149645,0.48813977680024667,0.30359034685660374,0.9812333228413925,True,0.016409976526089835,0.006343958262685501,0.0033200769079605244,aptos2019,B5s,none,2,탐색적/exploratory
1,370,0.1010376843255052,0.11787468398906673,-0.6343697040545431,0.6683684373035227,True,0.05737705336499508,0.028304409604149122,0.06047014783360999,aptos2019,B5s,none,2,탐색적/exploratory
2,999,0.272801747678864,0.2562284068644012,0.16000815655806241,0.6759669797997253,True,0.0961211050650136,0.049084150096298185,0.07285123243636413,aptos2019,B5s,none,2,탐색적/exploratory
3,193,0.052703440742763515,0.058328761399376,-0.8433204706492747,0.5912316819163788,True,0.04493546138337661,0.02570441938308298,0.060344107315085924,aptos2019,B5s,none,2,탐색적/exploratory
4,295,0.08055707263790278,0.07942837094690929,-0.5856194500843984,0.5967304615313909,True,0.05281628448827936,0.029451029962591812,0.048602037256080546,aptos2019,B5s,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.15812274107845076,-0.5291109153958076,0.34042494668001916,True,0.03462755604098382,0.024246569376340153,0.033561306481884934,oral_diseases,A0,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.1534683332589481,-1.1850150207224717,0.4064766732157436,True,0.015219546984466814,0.011987823601220257,0.019000292580438168,oral_diseases,A0,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.1122380165940747,-0.4817731619314051,0.2662505151722559,True,0.06166409963795674,0.052437553500010045,0.08733932565852406,oral_diseases,A0,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.15438775562755866,-0.37320536129931525,0.23357904128950446,True,0.10750059610580211,0.09522547918156414,0.1415992350936335,oral_diseases,A0,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.10718643076100311,-0.6358621667200638,0.2842895167569372,True,0.06483127907567962,0.05697590568847385,0.09255022362277686,oral_diseases,A0,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.19465703944241072,-0.6074084486894058,0.22476953249433,True,0.11490177475745873,0.10116816644111463,0.14186137848753083,oral_diseases,A0,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.1199396832375539,-0.4887710839020448,0.31263402626735226,True,0.05607065744004972,0.04898581832847715,0.07722287470687306,oral_diseases,A0,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.14950992933331522,-0.37843234838955575,0.35860672064775123,True,0.02641470212995855,0.022426219557821866,0.022653411565052236,oral_diseases,A0,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.16184116464776083,-1.4840591507421155,0.3722817871301266,True,0.021968561881498906,0.02036214873043415,0.04844461440141301,oral_diseases,A0,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.10808464818512656,-0.4346443017119415,0.2712272346862196,True,0.061697703217821497,0.04951052168047876,0.07697924596315331,oral_diseases,A0,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.1681930604821746,-0.33409151014912075,0.26257251171129137,True,0.10584103762464407,0.08698612944083449,0.15341500529164395,oral_diseases,A0,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.1165886400757679,-0.6897464318607128,0.3260617823215554,True,0.05695683610184072,0.05102131415083469,0.09326468584001227,oral_diseases,A0,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.18227782069626386,-0.4255833952224019,0.260571844069045,True,0.0971273822375268,0.08449916393790588,0.1201078097946627,oral_diseases,A0,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.11350473657959091,-0.41363756869354906,0.3345314062354094,True,0.05339308574948931,0.039197830599400706,0.0684859798372793,oral_diseases,A0,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.1492923146574528,-0.3828771747074058,0.3628226431394912,True,0.02792598339093385,0.01911682821419564,0.026994834368715696,oral_diseases,A0,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.15711293224926864,-1.6480185084890961,0.49657518755870206,True,0.015688467921593497,0.011764095164833125,0.0332323703018663,oral_diseases,A0,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.11424945433341488,-0.4146574913206189,0.3063196265043701,True,0.05271324848539576,0.04294916717821693,0.07138891543709452,oral_diseases,A0,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.17239334844207457,-0.4530049248692719,0.23177169220993168,True,0.11820221476376526,0.11304365767069535,0.1767747405677475,oral_diseases,A0,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.11562732848520657,-0.6994321062589313,0.29472575528182765,True,0.0638969938392291,0.0563288751478993,0.10798623293201928,oral_diseases,A0,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.1730101571137844,-0.4733786269264703,0.23453216230517787,True,0.10673768660891708,0.08952127489051533,0.13567985367229335,oral_diseases,A0,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.11831446471879808,-0.4221815451027287,0.31967503418905974,True,0.05705454312219887,0.04784000376519425,0.0779662237245241,oral_diseases,A0,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.15090821661212525,-0.4218219278173206,0.33904685927447925,True,0.048676567312915794,0.035615179324792,0.064004985642719,oral_diseases,A0d,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.15101380602201916,-0.8980886829228915,0.3799960542878933,True,0.02346311510367896,0.009494380245143551,0.0,oral_diseases,A0d,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.10547643340300633,-0.44515846280222393,0.30010526537991544,True,0.06458543459130252,0.06044072429541913,0.08892904770869386,oral_diseases,A0d,none,0,탐색적/exploratory
