bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.7453213453213454,0.704854932739761,0.4174757281553398,"[0.8666666666666667, 0.9333333333333333, 0.6153846153846154, 0.6111111111111112, 0.5454545454545454, 0.7222222222222222, 0.9230769230769231]",A1sty,oral_diseases,3,2065,103
0.7453119979435768,0.7042005887292797,0.4854368932038835,"[0.75, 1.0, 0.75, 0.6111111111111112, 0.6, 0.7368421052631579, 0.7692307692307693]",A1sty,oral_diseases,4,2065,103
0.7961208382261014,0.7633900073214577,0.33653846153846156,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.6111111111111112, 0.6363636363636364, 0.7894736842105263, 0.7692307692307693]",A1sty,oral_diseases,5,2060,104
0.710277587909167,0.6817018457356062,0.46601941747572817,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.45454545454545453, 0.7368421052631579, 0.6666666666666666]",A1sty,oral_diseases,6,2065,103
0.6971671603250551,0.6480877582860401,0.5242718446601942,"[0.75, 0.9333333333333333, 0.5, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.5833333333333334]",A1sty,oral_diseases,7,2065,103
0.7933954933954934,0.7517943068993542,0.44660194174757284,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.7272727272727273, 0.5555555555555556, 0.9230769230769231]",A1sty,oral_diseases,8,2065,103
0.7291088297667245,0.6823138332564918,0.4563106796116505,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.7, 0.6842105263157895, 0.6153846153846154]",A1sty,oral_diseases,9,2065,103
0.7849778145830778,0.7420861420700032,0.33653846153846156,"[0.9375, 1.0, 0.75, 0.4444444444444444, 0.7272727272727273, 0.7894736842105263, 0.8461538461538461]",A1sty,oral_diseases,10,2060,104
0.6535068732437154,0.6031658180208103,0.6796116504854369,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.5263157894736842, 0.5]",A1sty,oral_diseases,11,2065,103
0.7681087187666135,0.7266688852234042,0.3786407766990291,"[0.9375, 1.0, 0.75, 0.6111111111111112, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",A1sty,oral_diseases,12,2065,103
0.7487401487401488,0.7158382263760622,0.4077669902912621,"[0.9333333333333333, 0.9333333333333333, 0.7692307692307693, 0.7777777777777778, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A1sty,oral_diseases,13,2065,103
0.7266266628108734,0.681149784293022,0.47572815533980584,"[0.8125, 1.0, 0.5833333333333334, 0.6666666666666666, 0.7, 0.631578947368421, 0.6923076923076923]",A1sty,oral_diseases,14,2065,103
