dataset,task,task_label,mapping_assumed,arm,base,fold,repeat,n,tp,fp,fn,tn,prevalence,sens,spec,ppv,npv,tp_rate,fp_rate,exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,0,0,104,45,16,3,40,0.46153846153846156,0.9375,0.7142857142857143,0.7377049180327869,0.9302325581395349,0.4326923076923077,0.15384615384615385,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,1,0,103,36,4,12,51,0.46601941747572817,0.75,0.9272727272727272,0.9,0.8095238095238095,0.34951456310679613,0.038834951456310676,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,2,0,103,42,5,6,50,0.46601941747572817,0.875,0.9090909090909091,0.8936170212765957,0.8928571428571429,0.4077669902912621,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,3,0,103,42,5,5,51,0.4563106796116505,0.8936170212765957,0.9107142857142857,0.8936170212765957,0.9107142857142857,0.4077669902912621,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,4,0,103,41,8,6,48,0.4563106796116505,0.8723404255319149,0.8571428571428571,0.8367346938775511,0.8888888888888888,0.39805825242718446,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,5,1,104,43,5,5,51,0.46153846153846156,0.8958333333333334,0.9107142857142857,0.8958333333333334,0.9107142857142857,0.41346153846153844,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,6,1,103,45,3,3,52,0.46601941747572817,0.9375,0.9454545454545454,0.9375,0.9454545454545454,0.4368932038834951,0.02912621359223301,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,7,1,103,43,8,5,47,0.46601941747572817,0.8958333333333334,0.8545454545454545,0.8431372549019608,0.9038461538461539,0.4174757281553398,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,8,1,103,38,5,9,51,0.4563106796116505,0.8085106382978723,0.9107142857142857,0.8837209302325582,0.85,0.36893203883495146,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,9,1,103,39,10,8,46,0.4563106796116505,0.8297872340425532,0.8214285714285714,0.7959183673469388,0.8518518518518519,0.3786407766990291,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,10,2,104,38,7,10,49,0.46153846153846156,0.7916666666666666,0.875,0.8444444444444444,0.8305084745762712,0.36538461538461536,0.0673076923076923,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,11,2,103,41,9,7,46,0.46601941747572817,0.8541666666666666,0.8363636363636363,0.82,0.8679245283018868,0.39805825242718446,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,12,2,103,42,8,6,47,0.46601941747572817,0.875,0.8545454545454545,0.84,0.8867924528301887,0.4077669902912621,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,13,2,103,43,11,4,45,0.4563106796116505,0.9148936170212766,0.8035714285714286,0.7962962962962963,0.9183673469387755,0.4174757281553398,0.10679611650485436,탐색적/exploratory
oral_diseases,oral_nonbenign,"cancer-suspect + OPMD surveillance (MC, OC, OLP) [ASSUMED]",True,A5s,A0,14,2,103,40,6,7,50,0.4563106796116505,0.851063829787234,0.8928571428571429,0.8695652173913043,0.8771929824561403,0.3883495145631068,0.05825242718446602,탐색적/exploratory
