dataset,arm,source,family,frontier_base,axis,primary,target_class,target_idx,target_is_minority,recall_mean,recall_ci_lo,recall_ci_hi,bacc_mean,bacc_ci_lo,bacc_ci_hi,frontier_mean,frontier_ci_lo,frontier_ci_hi,n_folds_total,n_folds_unreachable,comparable,gap_n_folds,gap_mean,gap_sd,gap_n_above,gap_ci_lo,gap_ci_hi,gap_ttest_p_nb,gap_se_nb,gap_mde_post,gap_tost_p,gap_equivalent,gap_zero_var,gap_noise_flag,above_band,note,mde_floor,exploratory,holm_p,holm_sig
aptos2019,S1_ce__ldam,w10_decouple,panderm,B0,tau,False,severe,3,True,0.4245614035087719,0.2789703365817322,0.5701524704358116,0.6729039911226817,0.6436367072924862,0.7021712749528772,0.682245376249136,0.623645216564707,0.740845535933565,5,0,True,5,-0.009341385126454261,0.0176771551516646,2,-0.04226501584018047,0.023582245587271945,0.4748960462746972,0.011858196170379797,0.04408177325995948,0.2097773637497774,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__ldam,w10_decouple,panderm,B0,offset,False,severe,3,True,0.4245614035087719,0.2789703365817322,0.5701524704358116,0.6729039911226817,0.6436367072924862,0.7021712749528772,0.6698679219717989,0.6179841591644131,0.7217516847791847,5,0,True,5,0.003036069150882792,0.023949504648878208,3,-0.04156978739510584,0.04764192569687143,0.8593119856135073,0.016065816126701674,0.059723220425588634,0.1752831470718557,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__ldam,w10_decouple,panderm,B0,union,True,severe,3,True,0.4245614035087719,0.2789703365817322,0.5701524704358116,0.6729039911226817,0.6436367072924862,0.7021712749528772,0.6862550353168072,0.626006026480917,0.7465040441526974,5,0,True,5,-0.013351044194125427,0.020127409403274208,1,-0.05083826364385566,0.024136175255604807,0.37872388138482455,0.013501876691006881,0.050192007142165075,0.32410448520436574,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__ldam,w10_decouple,dinov2,B0d,tau,False,severe,3,True,0.4245614035087719,0.2789703365817322,0.5701524704358116,0.6729039911226817,0.6436367072924862,0.7021712749528772,0.6634970050920749,0.6225744327831859,0.7044195774009638,5,0,True,5,0.009406986030606811,0.023064404275211264,3,-0.0335503746122134,0.05236434667342703,0.5760187253489518,0.015472072745972747,0.057516033033186434,0.26558669386215566,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__ldam,w10_decouple,dinov2,B0d,offset,False,severe,3,True,0.4245614035087719,0.2789703365817322,0.5701524704358116,0.6729039911226817,0.6436367072924862,0.7021712749528772,0.6560396795027763,0.6118469236366453,0.7002324353689073,5,0,True,5,0.016864311619905335,0.02671459470021012,4,-0.032891514078878636,0.06662013731868931,0.39996008144613515,0.01792069492230763,0.06661856482011383,0.4347992569886677,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__ldam,w10_decouple,dinov2,B0d,union,False,severe,3,True,0.4245614035087719,0.2789703365817322,0.5701524704358116,0.6729039911226817,0.6436367072924862,0.7021712749528772,0.6652258894559895,0.6283542941904665,0.7020974847215125,5,0,True,5,0.007678101666692272,0.022845573721708156,3,-0.03487168794614023,0.05022789127952477,0.6426798280832872,0.01532527674801669,0.05697033216904218,0.233224014670675,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__la,w10_decouple,panderm,B0,tau,False,severe,3,True,0.5080971659919029,0.41338994815214614,0.6028043838316597,0.693250336288501,0.6561934954889381,0.7303071770880638,0.6815291517913556,0.6217521548827176,0.7413061486999937,5,0,True,5,0.011721184497145386,0.018918124196688854,4,-0.023513746095718695,0.046956115090009465,0.40796287042516405,0.012690663513173963,0.04717639542037176,0.27488109334260935,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__la,w10_decouple,panderm,B0,offset,False,severe,3,True,0.5080971659919029,0.41338994815214614,0.6028043838316597,0.693250336288501,0.6561934954889381,0.7303071770880638,0.6691931313608871,0.6149797559215546,0.7234065068002196,5,0,True,5,0.02405720492761394,0.013991795097913132,5,-0.0020024574373700317,0.050116867292597914,0.062432871156865306,0.009385981489854627,0.03489153846952227,0.6560830300932392,False,False,False,False,,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__la,w10_decouple,panderm,B0,union,True,severe,3,True,0.5080971659919029,0.41338994815214614,0.6028043838316597,0.693250336288501,0.6561934954889381,0.7303071770880638,0.6862550353168072,0.626006026480917,0.7465040441526974,5,0,True,5,0.00699530097169383,0.016252328432313282,4,-0.02327459568038641,0.03726519762377407,0.5560340293274414,0.010902393350191527,0.04052866260169486,0.14942721056150562,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__la,w10_decouple,dinov2,B0d,tau,False,severe,3,True,0.5080971659919029,0.41338994815214614,0.6028043838316597,0.693250336288501,0.6561934954889381,0.7303071770880638,0.6634970050920749,0.6225744327831859,0.7044195774009638,5,0,True,5,0.02975333119642607,0.01867211638928191,5,-0.005023410839836644,0.06453007323268878,0.07637099802877224,0.012525636459066684,0.04656292225156997,0.7601663672420615,False,False,False,False,,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__la,w10_decouple,dinov2,B0d,offset,False,severe,3,True,0.5080971659919029,0.41338994815214614,0.6028043838316597,0.693250336288501,0.6561934954889381,0.7303071770880638,0.6560396795027763,0.6118469236366453,0.7002324353689073,5,0,True,5,0.03721065678572459,0.025832705632844302,5,-0.010902654055022942,0.08532396762647212,0.0982797627652056,0.017329105751334475,0.06441938550791573,0.8115772232588698,False,False,False,False,,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_ce__la,w10_decouple,dinov2,B0d,union,False,severe,3,True,0.5080971659919029,0.41338994815214614,0.6028043838316597,0.693250336288501,0.6561934954889381,0.7303071770880638,0.6652258894559895,0.6283542941904665,0.7020974847215125,5,0,True,5,0.02802444683251153,0.01975784228588667,5,-0.008774455340348635,0.06482334900537169,0.10198109393102718,0.01325396353198873,0.04927041236442845,0.7112202065545115,False,False,False,False,,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_la_e2e,w10_decouple,panderm,B0,tau,False,severe,3,True,0.4611336032388664,0.33814712844923944,0.5841200780284933,0.673789763964139,0.6496899062694235,0.6978896216588546,0.6811431434969637,0.6192487050495074,0.74303758194442,5,0,True,5,-0.007353379532824755,0.02724399815879594,2,-0.05809521705418459,0.04338845798853508,0.7079965813582383,0.01827582955858405,0.06793874575557511,0.26350827617225975,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_la_e2e,w10_decouple,panderm,B0,offset,False,severe,3,True,0.4611336032388664,0.33814712844923944,0.5841200780284933,0.673789763964139,0.6496899062694235,0.6978896216588546,0.6691931313608871,0.6149797559215546,0.7234065068002196,5,0,True,5,0.00459663260325196,0.019761402891211272,4,-0.03220890118277326,0.04140216638927718,0.7462530291815075,0.013256352058652787,0.04927929149657617,0.15492883782001643,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_la_e2e,w10_decouple,panderm,B0,union,True,severe,3,True,0.4611336032388664,0.33814712844923944,0.5841200780284933,0.673789763964139,0.6496899062694235,0.6978896216588546,0.685152802564635,0.6213937761674924,0.7489118289617775,5,0,True,5,-0.011363038600495923,0.027206151924347645,2,-0.06203438766168272,0.03930831046069087,0.5672729157281132,0.018250441532708415,0.06784436806236717,0.33035365861436106,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_la_e2e,w10_decouple,dinov2,B0d,tau,False,severe,3,True,0.4611336032388664,0.33814712844923944,0.5841200780284933,0.673789763964139,0.6496899062694235,0.6978896216588546,0.6634970050920749,0.6225744327831859,0.7044195774009638,5,0,True,5,0.01029275887206409,0.015183051309601214,3,-0.01798561341895442,0.0385711311630826,0.36938686981585617,0.010185100450240656,0.03786219103027707,0.1972595754928106,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_la_e2e,w10_decouple,dinov2,B0d,offset,False,severe,3,True,0.4611336032388664,0.33814712844923944,0.5841200780284933,0.673789763964139,0.6496899062694235,0.6978896216588546,0.6560396795027763,0.6118469236366453,0.7002324353689073,5,0,True,5,0.017750084461362614,0.023461669674416603,4,-0.02594718139734558,0.06144735032007081,0.3224690719815986,0.015738566477292267,0.058506699410301316,0.446618689086924,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
aptos2019,S1_la_e2e,w10_decouple,dinov2,B0d,union,False,severe,3,True,0.4611336032388664,0.33814712844923944,0.5841200780284933,0.673789763964139,0.6496899062694235,0.6978896216588546,0.6652258894559895,0.6283542941904665,0.7020974847215125,5,0,True,5,0.00856387450814955,0.015213457017640824,3,-0.019771128292387977,0.03689887730868707,0.4486120615291552,0.01020549721926483,0.03793801417693788,0.16259808061992026,False,False,True,False,잡음 수준 — 부호 해석 금지,0.019,탐색적/exploratory,1.0,False
