dataset,arm,base,scope,fold,n_test,n_boot,bacc_point,bacc_boot_lo,bacc_boot_hi,delta_point,delta_boot_lo,delta_boot_hi,cv_delta,cv_ci_lo,cv_ci_hi,cv_se_nb,cv_ttest_p_nb,cv_mde_post,mde_floor,note
aptos2019,B2,B0,fold10,10.0,733,2000,0.6370491685276887,0.5916827441751957,0.6816734528541565,-0.027292481529769597,-0.06730725884437565,0.012719852626323616,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,B0,fold10,10.0,733,2000,0.6833396972004419,0.6339177894592285,0.7315505203604697,0.018998047142983587,-0.024536302387714384,0.058563239797949765,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,B0,fold10,10.0,733,2000,0.6719828254327057,0.6228629536926746,0.7215193006396293,0.007641175375247444,-0.0292080727219581,0.0441962468624115,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5,B0,fold10,10.0,733,2000,0.6499979965808408,0.6058892005681992,0.6975628739595413,-0.01434365347661748,-0.0511366547644139,0.020882789269089628,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5s,B0,fold10,10.0,733,2000,0.6399771911376212,0.5962674498930574,0.68552182585001,-0.024364458919837073,-0.05900419235229486,0.008727875351905797,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0d,,fold10,10.0,733,2000,0.6176578631599055,0.5725171473622322,0.6661832980811596,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1d,B0d,fold10,10.0,733,2000,0.6253457742559109,0.578859338387847,0.6705977806448936,0.0076879110960054176,-0.01279537722468374,0.027985608726739865,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3d,B0d,fold10,10.0,733,2000,0.6244032138586343,0.5763358303904533,0.6741754980385303,0.006745350698728836,-0.034537975043058396,0.04912845090031613,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4d,B0d,fold10,10.0,733,2000,0.6286640847437128,0.5836534997820854,0.674784163236618,0.011006221583807374,-0.025721272528171604,0.04983920246362677,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0,,fold11,11.0,733,2000,0.6237506041183678,0.5791178224235773,0.6723414647579192,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1,B0,fold11,11.0,733,2000,0.6170272611290969,0.5708535734564065,0.665843570381403,-0.0067233429892709085,-0.031703722625970904,0.01954009726643557,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,B0,fold11,11.0,733,2000,0.6440437786488306,0.6014007141441107,0.6914270667731761,0.020293174530462754,-0.015903255194425626,0.05816045679152011,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,B0,fold11,11.0,733,2000,0.6405587536490397,0.59268943592906,0.6888159996271133,0.01680814953067189,-0.029299346357584063,0.06021207302808762,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,B0,fold11,11.0,733,2000,0.6282434773453132,0.5813851642608643,0.6760680475831031,0.00449287322694536,-0.03558138087391853,0.04822784923017031,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5,B0,fold11,11.0,733,2000,0.6291658216379095,0.5856619165837764,0.6738528639078141,0.00541521751954166,-0.02589698277413841,0.038110581636428796,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5s,B0,fold11,11.0,733,2000,0.6379310735504453,0.5934052759408951,0.6829588694870472,0.014180469432077514,-0.010022546052932674,0.03801135227084162,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0d,,fold11,11.0,733,2000,0.6254063479305978,0.5760961316525935,0.6731425194442272,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1d,B0d,fold11,11.0,733,2000,0.6278163503262804,0.5779793721437454,0.6761791521310807,0.0024100023956825645,-0.013365203440189382,0.01899657070636745,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3d,B0d,fold11,11.0,733,2000,0.6291198558347719,0.5820115582644939,0.6773899447917938,0.0037135079041741292,-0.042193110883235956,0.05200365722179415,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4d,B0d,fold11,11.0,733,2000,0.6274997378675016,0.5796097728610039,0.6748750969767571,0.002093389936903778,-0.03841867387294765,0.04018674865365025,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0,,fold12,12.0,732,2000,0.6377742198276025,0.5947182864695787,0.6849660894274712,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1,B0,fold12,12.0,732,2000,0.633974861146888,0.5903692313283682,0.681434123814106,-0.0037993586807145707,-0.02599424429237847,0.020135919004678707,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,B0,fold12,12.0,732,2000,0.6305140515415646,0.5860674934089184,0.6786562843620777,-0.007260168286037927,-0.039703105166554425,0.023156507760286334,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,B0,fold12,12.0,732,2000,0.6465779131871436,0.5999496443569661,0.6958603905141353,0.00880369335954112,-0.034832496047019934,0.05135798551142207,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,B0,fold12,12.0,732,2000,0.6747672521105545,0.6302412988245487,0.7224387562274933,0.03699303228295203,0.001414875835180241,0.07142492309212688,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5,B0,fold12,12.0,732,2000,0.6220073610866137,0.5789934563636779,0.6712194180488587,-0.01576685874098882,-0.047918485552072544,0.014676928520202696,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5s,B0,fold12,12.0,732,2000,0.6264561170870857,0.5822369597852229,0.6747805595397949,-0.011318102740516811,-0.041414443403482416,0.017570218592882044,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0d,,fold12,12.0,732,2000,0.6255257955264998,0.5803421269357204,0.6740149953961372,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1d,B0d,fold12,12.0,732,2000,0.6391291444973308,0.5944298101961613,0.6876356206834314,0.013603348970831042,-0.012653385996818523,0.039936991631984706,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3d,B0d,fold12,12.0,732,2000,0.6079233474988675,0.5605818353593349,0.6574138671159744,-0.017602448027632334,-0.0592981521040201,0.02373347848653785,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4d,B0d,fold12,12.0,732,2000,0.6307670148198812,0.5863549092411995,0.6803928461670875,0.005241219293381394,-0.035623813495039916,0.04378902100026606,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0,,fold13,13.0,732,2000,0.668620569675267,0.6202653319388628,0.7141684164106845,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1,B0,fold13,13.0,732,2000,0.6739827742198277,0.6274890315532684,0.7207504494488239,0.005362204544560711,-0.015243674367666288,0.027848823219537754,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,B0,fold13,13.0,732,2000,0.637812072131289,0.595655083656311,0.681742695197463,-0.030808497543977964,-0.06977313891053198,0.007968841567635537,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,B0,fold13,13.0,732,2000,0.671303277783629,0.6245851954817772,0.7178552496433258,0.0026827081083620197,-0.040877186506986664,0.044738782197236926,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,B0,fold13,13.0,732,2000,0.6624598325260798,0.6148970094323157,0.7107858338952064,-0.00616073714918719,-0.041177641153335554,0.03068458929657933,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5,B0,fold13,13.0,732,2000,0.6715928688442421,0.6231767901778221,0.7187540699541568,0.0029722991689751233,-0.026684531569480918,0.033397012650966666,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5s,B0,fold13,13.0,732,2000,0.681815448764883,0.6354303279519081,0.7298097783327103,0.01319487908961603,-0.014375860244035721,0.04099438771605489,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0d,,fold13,13.0,732,2000,0.626715369202716,0.5802353075146676,0.6747255435585976,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1d,B0d,fold13,13.0,732,2000,0.6407021101104861,0.5943715789914131,0.6901926016807557,0.013986740907770079,-0.005467902421951293,0.035327772051095954,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3d,B0d,fold13,13.0,732,2000,0.626835061410065,0.5790648190677166,0.6760133324563503,0.0001196922073489759,-0.045333451777696585,0.04389265000820157,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4d,B0d,fold13,13.0,732,2000,0.6406672943660595,0.5952652371674776,0.6892876748740673,0.013951925163343537,-0.022574467062950177,0.05189999818801885,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0,,fold14,14.0,732,2000,0.6603350055989561,0.6143895332515239,0.7083972145617008,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1,B0,fold14,14.0,732,2000,0.6691026424499651,0.6239805792272091,0.7184912119805812,0.008767636851009009,-0.01752338945865627,0.03461938470602033,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B2,B0,fold14,14.0,732,2000,0.6942684409300319,0.6461695878207684,0.7412072539329528,0.033933435331075845,-0.0026065614819526435,0.07030966863036153,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3,B0,fold14,14.0,732,2000,0.6643687307845462,0.6162249773740768,0.7116462019085883,0.004033725185590087,-0.033188010156154635,0.04310290470719334,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4,B0,fold14,14.0,732,2000,0.6690050162108798,0.6214161171019077,0.7161579267680644,0.00867001061192374,-0.025399626940488855,0.04164072304964068,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5,B0,fold14,14.0,732,2000,0.69046047939192,0.6450581187009812,0.7392288598418235,0.03012547379296393,-0.0025754623115063157,0.06455428376793855,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B5s,B0,fold14,14.0,732,2000,0.696387693415015,0.6503993672132492,0.7441846290230749,0.03605268781605897,0.0055212309956551246,0.06819742515683166,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0d,,fold14,14.0,732,2000,0.6440748867814003,0.5989259847998619,0.6915226718783378,,,,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B1d,B0d,fold14,14.0,732,2000,0.6379010308696064,0.5906095047295093,0.6845502682030201,-0.0061738559117939795,-0.025636390149593354,0.011688048541545953,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B3d,B0d,fold14,14.0,732,2000,0.6359587670410766,0.587773533463478,0.6840345212817192,-0.00811611974032378,-0.05022888407111172,0.03345119267702103,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B4d,B0d,fold14,14.0,732,2000,0.6445938737743081,0.5973438167572022,0.6915324527025222,0.0005189869929077551,-0.04149103388190269,0.03957119569182397,,,,,,,0.019,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
aptos2019,B0,,fold_mean,,732,2000,0.6457036359493563,0.6337228249063095,0.658198842614889,,,,,,,,,,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B1,B0,fold_mean,,732,2000,0.6554548011915637,0.6436773553142945,0.6676852411925793,0.009751165242207427,0.002733413527409259,0.01704816397527865,0.0097511652422073,-0.0065280597831766,0.0260303902675914,0.0075901371064495,0.2197422364833612,0.0228678798333139,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B2,B0,fold_mean,,732,2000,0.646060137363265,0.6335507122750085,0.6586045733094216,0.00035650141390863865,-0.008837503701448498,0.009460685814420515,0.0003565014139086,-0.0231857210960761,0.0238987239238935,0.0109764866793536,0.9745488470798206,0.0330704142566991,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B3,B0,fold_mean,,732,2000,0.6636538848253793,0.6503632810413837,0.6761763335367044,0.017950248876023034,0.007351037355760742,0.028698852015038325,0.0179502488760231,0.0034301398582799,0.0324703578937663,0.0067699548395834,0.0189750386768367,0.0203968006871713,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B4,B0,fold_mean,,732,2000,0.6649790345496154,0.652298400744796,0.6777686744729676,0.019275398600259064,0.009714195417861296,0.02890613021453207,0.019275398600259,-0.0061129239985566,0.0446637211990747,0.0118372249985676,0.1257334581509105,0.0356636823591933,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B5,B0,fold_mean,,732,2000,0.644048393316875,0.6320965374906857,0.6563787818551065,-0.0016552426324812908,-0.009783463080724147,0.006788945974782184,-0.0016552426324812,-0.0257556677392241,0.0224451824742616,0.0112367468720817,0.8849906933119693,0.0338545369582037,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B5s,B0,fold_mean,,732,2000,0.6462757317609816,0.6340095595692595,0.6580482907940944,0.0005720958116253172,-0.0067050165782373715,0.008023674587408679,0.0005720958116253,-0.0180696279133708,0.0192138195366214,0.0086916446423368,0.9484507552895772,0.0261865474163745,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B0d,,fold_mean,,732,2000,0.6282280398333026,0.6156998187303543,0.6402391150196395,,,,,,,,,,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B1d,B0d,fold_mean,,732,2000,0.6320863117587159,0.6197580888072648,0.6442440349409977,0.0038582719254133258,-0.0013212753385306614,0.00909536404410997,0.0038582719254135,-0.007028275031689,0.014744818882516,0.0050758180374904,0.4597882533063449,0.0152926350748615,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B3d,B0d,fold_mean,,732,2000,0.635644061077903,0.623034391095241,0.6483633712331455,0.007416021244600501,-0.003995671379069507,0.018132288475831124,0.0074160212446006,-0.0125008120445373,0.0273328545337387,0.0092861604379285,0.4378551373595076,0.0279777292595912,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
aptos2019,B4d,B0d,fold_mean,,732,2000,0.6370332824458066,0.624638725683093,0.6493819204966227,0.008805242612504038,-0.0009752132644256949,0.018245680560668456,0.0088052426125041,-0.009178978035079,0.0267894632600873,0.0083850859150205,0.3114585105179545,0.0252629345698865,0.019,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A0,,fold0,0.0,104,2000,0.6886837577627052,0.604523278905877,0.7708625813680036,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold0,0.0,104,2000,0.7031429827482459,0.6213923235024725,0.7836916759610174,0.014459224985540753,-0.04070353034351558,0.07173582773123466,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold0,0.0,104,2000,0.6886837577627052,0.604523278905877,0.7708625813680036,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold0,0.0,104,2000,0.6517998814051447,0.564107377028891,0.7341793506273201,-0.03688387635756052,-0.08567251488566398,0.0075187940682683975,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold0,0.0,104,2000,0.6866956143271932,0.5979692726795163,0.7707960362945283,-0.001988143435512013,-0.058516077271529666,0.06025671330945829,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold0,0.0,104,2000,0.6693156258945733,0.5805369483040911,0.754890396871737,-0.01936813186813191,-0.07575326705617556,0.032967033184000405,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold0,0.0,104,2000,0.6248464985307091,0.5303325886439,0.7188613811773913,-0.06383725923199612,-0.1449413540107864,0.013743755221366843,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold0,0.0,104,2000,0.7054436061015009,0.6108565353921482,0.787163064203092,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold0,0.0,104,2000,0.6869912251491199,0.5893047888364111,0.7745352442775454,-0.018452380952380998,-0.046428569725581625,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold1,1.0,103,2000,0.7911900964532543,0.7164862023932593,0.858169003682477,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold1,1.0,103,2000,0.7644945697577278,0.6899331680365971,0.8323809598173414,-0.02669552669552655,-0.08935216931360103,0.030366158485412534,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold1,1.0,103,2000,0.8041771094402673,0.7343765739351511,0.8684210521834237,0.012987012987012991,0.0,0.038961035864693794,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold1,1.0,103,2000,0.7922723475355055,0.7200814579214369,0.8552652452673231,0.0010822510822511289,-0.05600365325808527,0.05905672843967158,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold1,1.0,103,2000,0.7688805346700083,0.6962823740073613,0.8338377211775099,-0.022309561783246057,-0.07541059681347431,0.028860028407403433,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold1,1.0,103,2000,0.6792160325055062,0.5938411580664771,0.759525307480778,-0.11197406394774811,-0.1927606419793197,-0.027520603260823732,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold1,1.0,103,2000,0.7758221310852891,0.7045540009226118,0.8409603569124425,-0.015367965367965253,-0.0862959458359651,0.05614367702177583,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold1,1.0,103,2000,0.6660068732437152,0.5796774123396192,0.7516646744949477,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold1,1.0,103,2000,0.6660068732437152,0.5796774123396192,0.7516646744949477,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold2,2.0,103,2000,0.7217190704032809,0.6352246610181672,0.8033156963331358,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold2,2.0,103,2000,0.6589485076327181,0.5748565292784146,0.7417212490524564,-0.06277056277056281,-0.12364718743732994,0.0019007060144629181,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold2,2.0,103,2000,0.7227111338953444,0.6396145464054175,0.8056377947330474,0.0009920634920634885,-0.0238095223903656,0.0267857142857143,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold2,2.0,103,2000,0.6802897395002657,0.5974505357976471,0.7654611080884933,-0.04142933090301515,-0.11105807221361566,0.024739047459193666,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold2,2.0,103,2000,0.6679672666514771,0.5886392166571958,0.7505844334406512,-0.05375180375180377,-0.12229888428534785,0.014971141410725424,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold2,2.0,103,2000,0.6393265360370624,0.552091969443219,0.7266046004635945,-0.08239253436621852,-0.15172274751322612,-0.01724379115871021,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold2,2.0,103,2000,0.6986310473152579,0.620006692622389,0.7783726503806454,-0.023088023088022935,-0.08766233505947252,0.03981971080814088,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold2,2.0,103,2000,0.7229968861547809,0.6399569010095937,0.8072927575026239,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold2,2.0,103,2000,0.7075415812257917,0.6269730162407671,0.7922061722193445,-0.015455304928989166,-0.03884712287357872,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold3,3.0,103,2000,0.7454878454878455,0.6648271239229611,0.8224220276943275,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold3,3.0,103,2000,0.7664113664113665,0.686005116466965,0.8431296531643185,0.02092352092352101,-0.036963037082127115,0.08282828469361563,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold3,3.0,103,2000,0.7454878454878455,0.6648271239229611,0.8224220276943275,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold3,3.0,103,2000,0.7543678543678544,0.674547680680241,0.8294280779148852,0.008880008880008838,-0.05294705714498249,0.0707070658781699,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold3,3.0,103,2000,0.7584748584748586,0.6761330399130072,0.8335492372512816,0.012987012987013102,-0.046842042888913804,0.07681624240108892,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold3,3.0,103,2000,0.7134088134088135,0.6318589785269328,0.7966933195080076,-0.032079032079032066,-0.1007880952741418,0.03789682739547304,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold3,3.0,103,2000,0.7503718503718504,0.6676212761018957,0.8296292649848119,0.004884004884004867,-0.05701660088130407,0.06565656406538833,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold3,3.0,103,2000,0.6896769896769898,0.6070190985820123,0.7702439299651554,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold3,3.0,103,2000,0.6976134976134977,0.6154220850339958,0.7810711562633514,0.007936507936507908,0.0,0.023809526647840307,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold4,4.0,103,2000,0.770840562945826,0.6899162176464285,0.8494447054607527,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold4,4.0,103,2000,0.7556294582610371,0.6734527434621538,0.8371204239981515,-0.015211104684788923,-0.0748666524887085,0.04394944714648368,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold4,4.0,103,2000,0.7565548486601118,0.6771305237497602,0.8343180867178099,-0.014285714285714235,-0.042857144560132676,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold4,4.0,103,2000,0.728050093181672,0.6493920946227653,0.8132498881646565,-0.042790469764154015,-0.08891425835234777,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold4,4.0,103,2000,0.763565966197545,0.6808479971119336,0.8446614906191825,-0.007274596748281015,-0.06302856143031801,0.0508040946509156,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold4,4.0,103,2000,0.6990055266371057,0.6103544978158815,0.7855525219014713,-0.07183503630872035,-0.16121889464557176,0.0205680089869669,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
