bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,seed,backbone,n_train,n_test
0.6716411512464145,0.6414920075751903,0.5769230769230769,"[0.9375, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,0,panderm,412,104
0.742071086807929,0.6842515396587112,0.5048543689320388,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.8181818181818182, 0.5263157894736842, 0.6666666666666666]",A3n,oral_diseases,1,0,panderm,413,103
0.7121259588364852,0.6706507468392808,0.5339805825242718,"[0.8125, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.5789473684210527, 0.6666666666666666]",A3n,oral_diseases,2,0,panderm,413,103
0.7364968364968367,0.6846469488182388,0.49514563106796117,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.5555555555555556, 0.7272727272727273, 0.6111111111111112, 0.9230769230769231]",A3n,oral_diseases,3,0,panderm,413,103
0.7229925775978409,0.692288210248763,0.5533980582524272,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,4,0,panderm,413,103
0.7216496223075171,0.6741433132291615,0.46153846153846156,"[0.9375, 0.9333333333333333, 0.5, 0.5, 0.7272727272727273, 0.6842105263157895, 0.7692307692307693]",A3n,oral_diseases,5,0,panderm,412,104
0.7452703729019517,0.7055384757170675,0.5339805825242718,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",A3n,oral_diseases,6,0,panderm,413,103
0.7034290271132376,0.6481321436507378,0.5242718446601942,"[0.75, 0.8, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,0,panderm,413,103
0.8014985014985015,0.7544772829185845,0.47572815533980584,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 1.0]",A3n,oral_diseases,8,0,panderm,413,103
0.7575999293104558,0.7077707136110015,0.4563106796116505,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5789473684210527, 0.6923076923076923]",A3n,oral_diseases,9,0,panderm,413,103
0.7410316291895239,0.6962295959958138,0.49038461538461536,"[0.875, 1.0, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.6153846153846154]",A3n,oral_diseases,10,0,panderm,412,104
0.6752658160552897,0.6145941526683881,0.6116504854368932,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",A3n,oral_diseases,11,0,panderm,413,103
0.780103668261563,0.7283992706384291,0.33980582524271846,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,0,panderm,413,103
0.7033633033633034,0.6617214343652491,0.5631067961165048,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.7777777777777778, 0.6363636363636364, 0.5555555555555556, 0.46153846153846156]",A3n,oral_diseases,13,0,panderm,413,103
0.7431575734207314,0.68266835175746,0.4563106796116505,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.8, 0.47368421052631576, 0.6923076923076923]",A3n,oral_diseases,14,0,panderm,413,103
0.681164960770224,0.6523999861146879,0.5961538461538461,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A4n,oral_diseases,0,0,panderm,412,104
0.8041771094402673,0.7442427108947421,0.4174757281553398,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.47368421052631576, 0.8333333333333334]",A4n,oral_diseases,1,0,panderm,413,103
0.713782562466773,0.6700255048015491,0.5145631067961165,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",A4n,oral_diseases,2,0,panderm,413,103
0.7584748584748586,0.7071746686255695,0.4174757281553398,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A4n,oral_diseases,3,0,panderm,413,103
0.755385258016837,0.7156299129645175,0.4854368932038835,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.7368421052631579, 0.9230769230769231]",A4n,oral_diseases,4,0,panderm,413,103
0.7423967845020477,0.7072933638379626,0.3942307692307692,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A4n,oral_diseases,5,0,panderm,412,104
0.7257566264145213,0.6808112578871974,0.49514563106796117,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.6842105263157895, 0.6666666666666666]",A4n,oral_diseases,6,0,panderm,413,103
0.7320004556846662,0.682846406048811,0.46601941747572817,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A4n,oral_diseases,7,0,panderm,413,103
0.7984459984459985,0.7533974192486541,0.4563106796116505,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A4n,oral_diseases,8,0,panderm,413,103
0.7071476768845191,0.6587688381171847,0.46601941747572817,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A4n,oral_diseases,9,0,panderm,413,103
0.8059013355065987,0.7653570833654408,0.3173076923076923,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A4n,oral_diseases,10,0,panderm,412,104
0.6906309333940913,0.6387569661490117,0.5436893203883495,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.47368421052631576, 0.6666666666666666]",A4n,oral_diseases,11,0,panderm,413,103
0.7805213792055898,0.727956938781612,0.3883495145631068,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A4n,oral_diseases,12,0,panderm,413,103
0.7058830058830059,0.6597651265386969,0.5631067961165048,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",A4n,oral_diseases,13,0,panderm,413,103
0.7824778291883555,0.7275243756752976,0.4368932038834951,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",A4n,oral_diseases,14,0,panderm,413,103
0.6861670336977158,0.7458601181034874,0.20600272851296045,"[0.9889196675900277, 0.581081081081081, 0.78, 0.5384615384615384, 0.5423728813559322]",B3n,aptos2019,0,0,panderm,2929,733
0.6738955822124985,0.7186398765053266,0.24010914051841747,"[0.9750692520775623, 0.6891891891891891, 0.71, 0.4358974358974359, 0.559322033898305]",B3n,aptos2019,1,0,panderm,2929,733
0.6839630016889513,0.7327232442841977,0.21721311475409835,"[0.9778393351800554, 0.7027027027027027, 0.725, 0.42105263157894735, 0.5932203389830508]",B3n,aptos2019,2,0,panderm,2930,732
0.6767843738381322,0.7269849195208327,0.23087431693989072,"[0.9750692520775623, 0.6621621621621622, 0.74, 0.4473684210526316, 0.559322033898305]",B3n,aptos2019,3,0,panderm,2930,732
0.6301810934906221,0.6961265968669379,0.24726775956284153,"[0.9861495844875346, 0.4189189189189189, 0.7336683417085427, 0.4358974358974359, 0.576271186440678]",B3n,aptos2019,4,0,panderm,2930,732
0.6580645246473689,0.7199785357095675,0.2305593451568895,"[0.9861495844875346, 0.5945945945945946, 0.74, 0.41025641025641024, 0.559322033898305]",B3n,aptos2019,5,0,panderm,2929,733
0.6864804660124627,0.7443350932338479,0.2155525238744884,"[0.9861495844875346, 0.581081081081081, 0.76, 0.41025641025641024, 0.6949152542372882]",B3n,aptos2019,6,0,panderm,2929,733
0.6903515023545073,0.7422570651855455,0.21994535519125682,"[0.9861495844875346, 0.6351351351351351, 0.76, 0.5789473684210527, 0.4915254237288136]",B3n,aptos2019,7,0,panderm,2930,732
0.6820056708664155,0.7334805742916773,0.2226775956284153,"[0.9889196675900277, 0.6216216216216216, 0.725, 0.4473684210526316, 0.6271186440677966]",B3n,aptos2019,8,0,panderm,2930,732
0.6214439678089209,0.6785908129109608,0.2677595628415301,"[0.9750692520775623, 0.5675675675675675, 0.6884422110552764, 0.38461538461538464, 0.4915254237288136]",B3n,aptos2019,9,0,panderm,2930,732
0.6948195819434846,0.7517618188638459,0.20054570259208732,"[0.9889196675900277, 0.6621621621621622, 0.76, 0.4358974358974359, 0.6271186440677966]",B3n,aptos2019,10,0,panderm,2929,733
0.6698694867783088,0.7143097447402004,0.23874488403819918,"[0.9778393351800554, 0.6621621621621622, 0.705, 0.5128205128205128, 0.4915254237288136]",B3n,aptos2019,11,0,panderm,2929,733
0.6508913741667861,0.7061308196609852,0.24316939890710382,"[0.9722991689750693, 0.6621621621621622, 0.715, 0.4473684210526316, 0.4576271186440678]",B3n,aptos2019,12,0,panderm,2930,732
0.6512921225841081,0.716536800549629,0.23633879781420766,"[0.9806094182825484, 0.6081081081081081, 0.74, 0.3684210526315789, 0.559322033898305]",B3n,aptos2019,13,0,panderm,2930,732
0.6547308717581416,0.7189447558388536,0.23497267759562843,"[0.9861495844875346, 0.527027027027027, 0.7487437185929648, 0.38461538461538464, 0.6271186440677966]",B3n,aptos2019,14,0,panderm,2930,732
0.6544077633452253,0.733322594906693,0.23192360163710776,"[0.9889196675900277, 0.5945945945945946, 0.795, 0.4358974358974359, 0.4576271186440678]",B4n,aptos2019,0,0,panderm,2929,733
0.6410902801699083,0.7260006482010196,0.2373806275579809,"[0.9750692520775623, 0.6891891891891891, 0.785, 0.23076923076923078, 0.5254237288135594]",B4n,aptos2019,1,0,panderm,2929,733
0.6341011492735987,0.7245136154045433,0.2390710382513661,"[0.9806094182825484, 0.6621621621621622, 0.79, 0.2631578947368421, 0.4745762711864407]",B4n,aptos2019,2,0,panderm,2930,732
0.6899583726174175,0.7416721238434585,0.22540983606557377,"[0.9778393351800554, 0.6621621621621622, 0.775, 0.5263157894736842, 0.5084745762711864]",B4n,aptos2019,3,0,panderm,2930,732
0.6227908705906471,0.7056320947851343,0.2527322404371585,"[0.9861495844875346, 0.4864864864864865, 0.7738693467336684, 0.358974358974359, 0.5084745762711864]",B4n,aptos2019,4,0,panderm,2930,732
0.6043821223195842,0.6970971371966267,0.2646657571623465,"[0.9889196675900277, 0.5945945945945946, 0.75, 0.23076923076923078, 0.4576271186440678]",B4n,aptos2019,5,0,panderm,2929,733
0.6895416732431616,0.7507689700763778,0.21282401091405184,"[0.9861495844875346, 0.6081081081081081, 0.79, 0.48717948717948717, 0.576271186440678]",B4n,aptos2019,6,0,panderm,2929,733
0.646415007429609,0.7175939416175553,0.25546448087431695,"[0.9861495844875346, 0.6756756756756757, 0.75, 0.4473684210526316, 0.3728813559322034]",B4n,aptos2019,7,0,panderm,2930,732
0.6400205948001619,0.716302428946957,0.24180327868852458,"[0.9889196675900277, 0.6351351351351351, 0.75, 0.3684210526315789, 0.4576271186440678]",B4n,aptos2019,8,0,panderm,2930,732
0.5880158655536318,0.6878037314892683,0.28005464480874315,"[0.9750692520775623, 0.527027027027027, 0.7839195979899497, 0.1794871794871795, 0.4745762711864407]",B4n,aptos2019,9,0,panderm,2930,732
0.6604285687884448,0.7346261394587392,0.23192360163710776,"[0.9916897506925207, 0.581081081081081, 0.785, 0.4358974358974359, 0.5084745762711864]",B4n,aptos2019,10,0,panderm,2929,733
0.606780970621996,0.6898874857088382,0.27012278308321963,"[0.9778393351800554, 0.6081081081081081, 0.75, 0.358974358974359, 0.3389830508474576]",B4n,aptos2019,11,0,panderm,2929,733
0.647208002405899,0.7309013451074376,0.24043715846994534,"[0.9833795013850416, 0.6756756756756757, 0.8, 0.42105263157894735, 0.3559322033898305]",B4n,aptos2019,12,0,panderm,2930,732
0.6423926843412265,0.7300217718949632,0.22950819672131148,"[0.9806094182825484, 0.6216216216216216, 0.81, 0.34210526315789475, 0.4576271186440678]",B4n,aptos2019,13,0,panderm,2930,732
0.6518168985775812,0.7338595701470458,0.23087431693989072,"[0.9861495844875346, 0.5675675675675675, 0.8040201005025126, 0.358974358974359, 0.5423728813559322]",B4n,aptos2019,14,0,panderm,2930,732
0.6685956587272377,0.6418598966398769,0.5576923076923077,"[0.9375, 1.0, 0.5, 0.6666666666666666, 0.45454545454545453, 0.7368421052631579, 0.38461538461538464]",A3n,oral_diseases,0,1,panderm,412,104
0.7269461532619428,0.654382486148625,0.5436893203883495,"[1.0, 0.8666666666666667, 0.8333333333333334, 0.4444444444444444, 0.9090909090909091, 0.3684210526315789, 0.6666666666666666]",A3n,oral_diseases,1,1,panderm,413,103
0.757941254651781,0.7064624189090819,0.5242718446601942,"[0.8125, 1.0, 0.9166666666666666, 0.6111111111111112, 0.6363636363636364, 0.5789473684210527, 0.75]",A3n,oral_diseases,2,1,panderm,413,103
0.7354312354312353,0.6849345385335747,0.44660194174757284,"[0.7333333333333333, 0.9333333333333333, 0.9230769230769231, 0.5, 0.5454545454545454, 0.6666666666666666, 0.8461538461538461]",A3n,oral_diseases,3,1,panderm,413,103
0.7455658376711007,0.7150353743380461,0.5242718446601942,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.8461538461538461]",A3n,oral_diseases,4,1,panderm,413,103
0.7489195015510804,0.7083428033001579,0.38461538461538464,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5, 0.6363636363636364, 0.7368421052631579, 0.7692307692307693]",A3n,oral_diseases,5,1,panderm,412,104
0.7277407533986482,0.6819290437264609,0.5339805825242718,"[0.8125, 0.9333333333333333, 0.75, 0.6111111111111112, 0.6363636363636364, 0.6842105263157895, 0.6666666666666666]",A3n,oral_diseases,6,1,panderm,413,103
0.7236462368041315,0.6721494438733234,0.44660194174757284,"[0.75, 1.0, 0.4166666666666667, 0.5555555555555556, 0.9090909090909091, 0.6842105263157895, 0.75]",A3n,oral_diseases,7,1,panderm,413,103
0.7654789654789654,0.7187051198434514,0.5436893203883495,"[0.9333333333333333, 1.0, 0.6153846153846154, 0.7222222222222222, 0.8181818181818182, 0.5, 0.7692307692307693]",A3n,oral_diseases,8,1,panderm,413,103
0.6943729516097937,0.6274357992621993,0.6893203883495146,"[0.8125, 1.0, 0.5833333333333334, 0.5, 0.9, 0.5263157894736842, 0.5384615384615384]",A3n,oral_diseases,9,1,panderm,413,103
0.7861447762763553,0.744307249271246,0.3942307692307692,"[0.9375, 1.0, 1.0, 0.5, 0.6363636363636364, 0.7368421052631579, 0.6923076923076923]",A3n,oral_diseases,10,1,panderm,412,104
0.7019015341383763,0.6487928314206067,0.5631067961165048,"[0.9375, 1.0, 0.5833333333333334, 0.5555555555555556, 0.7272727272727273, 0.5263157894736842, 0.5833333333333334]",A3n,oral_diseases,11,1,panderm,413,103
0.741142629300524,0.6928285655416301,0.42718446601941745,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.5454545454545454, 0.6842105263157895, 0.75]",A3n,oral_diseases,12,1,panderm,413,103
0.7088911088911088,0.6707680537209774,0.5631067961165048,"[0.8666666666666667, 1.0, 0.7692307692307693, 0.6666666666666666, 0.45454545454545453, 0.6666666666666666, 0.5384615384615384]",A3n,oral_diseases,13,1,panderm,413,103
0.759065130775657,0.7053871095020755,0.4368932038834951,"[0.9375, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.9, 0.5789473684210527, 0.7692307692307693]",A3n,oral_diseases,14,1,panderm,413,103
0.6855509256825048,0.6525184190545597,0.5673076923076923,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.7368421052631579, 0.38461538461538464]",A4n,oral_diseases,0,1,panderm,412,104
0.7634123186754767,0.6994463587668415,0.5145631067961165,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.4444444444444444, 0.9090909090909091, 0.47368421052631576, 0.75]",A4n,oral_diseases,1,1,panderm,413,103
0.7178410040252146,0.6699902313512074,0.5631067961165048,"[0.8125, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.631578947368421, 0.6666666666666666]",A4n,oral_diseases,2,1,panderm,413,103
0.7584748584748586,0.707182337710872,0.42718446601941745,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A4n,oral_diseases,3,1,panderm,413,103
0.7410995437311226,0.7048272980594954,0.46601941747572817,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7368421052631579, 0.9230769230769231]",A4n,oral_diseases,4,1,panderm,413,103
0.7463650384703016,0.7075781187964697,0.3942307692307692,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A4n,oral_diseases,5,1,panderm,412,104
0.7520344421660211,0.7152509680156729,0.39805825242718446,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.7368421052631579, 0.8333333333333334]",A4n,oral_diseases,6,1,panderm,413,103
0.7240639477481583,0.6722966567278422,0.44660194174757284,"[0.75, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A4n,oral_diseases,7,1,panderm,413,103
0.7905094905094906,0.7427087936367653,0.47572815533980584,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5, 0.9230769230769231]",A4n,oral_diseases,8,1,panderm,413,103
0.6923430370798792,0.6369472923605799,0.5339805825242718,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5263157894736842, 0.6923076923076923]",A4n,oral_diseases,9,1,panderm,413,103
0.776466954098533,0.732573445357197,0.3557692307692308,"[0.875, 1.0, 0.75, 0.5, 0.7272727272727273, 0.7368421052631579, 0.8461538461538461]",A4n,oral_diseases,10,1,panderm,412,104
0.6882499810131388,0.6388396967959925,0.5728155339805825,"[0.9375, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.47368421052631576, 0.5833333333333334]",A4n,oral_diseases,11,1,panderm,413,103
0.76068010936432,0.7051944722684044,0.4077669902912621,"[0.875, 1.0, 0.75, 0.5, 0.8181818181818182, 0.631578947368421, 0.75]",A4n,oral_diseases,12,1,panderm,413,103
0.7138195138195138,0.6711143156706215,0.5631067961165048,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A4n,oral_diseases,13,1,panderm,413,103
0.7680949167791274,0.7158524822040194,0.4368932038834951,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.9, 0.631578947368421, 0.6923076923076923]",A4n,oral_diseases,14,1,panderm,413,103
0.6861670336977158,0.7454462881396001,0.2100954979536153,"[0.9889196675900277, 0.581081081081081, 0.78, 0.5384615384615384, 0.5423728813559322]",B3n,aptos2019,0,1,panderm,2929,733
0.664674843873116,0.7164129184850779,0.23874488403819918,"[0.9750692520775623, 0.6756756756756757, 0.72, 0.41025641025641024, 0.5423728813559322]",B3n,aptos2019,1,1,panderm,2929,733
0.6825731711804768,0.7343705275785761,0.2185792349726776,"[0.9778393351800554, 0.7027027027027027, 0.735, 0.42105263157894735, 0.576271186440678]",B3n,aptos2019,2,1,panderm,2930,732
0.6703725298611912,0.7266777909268001,0.23224043715846995,"[0.9778393351800554, 0.6486486486486487, 0.745, 0.42105263157894735, 0.559322033898305]",B3n,aptos2019,3,1,panderm,2930,732
0.628853030333365,0.6964238807809163,0.25136612021857924,"[0.9833795013850416, 0.43243243243243246, 0.7336683417085427, 0.38461538461538464, 0.6101694915254238]",B3n,aptos2019,4,1,panderm,2930,732
0.6521206775183958,0.7124788637460561,0.23192360163710776,"[0.9833795013850416, 0.5945945945945946, 0.73, 0.41025641025641024, 0.5423728813559322]",B3n,aptos2019,5,1,panderm,2929,733
0.6793879328012855,0.7384637181641965,0.21691678035470668,"[0.9861495844875346, 0.5675675675675675, 0.755, 0.41025641025641024, 0.6779661016949152]",B3n,aptos2019,6,1,panderm,2929,733
0.682543464164667,0.7388504692694198,0.22131147540983606,"[0.9861495844875346, 0.6756756756756757, 0.75, 0.5263157894736842, 0.4745762711864407]",B3n,aptos2019,7,1,panderm,2930,732
0.6797489515432142,0.7314072099671698,0.22131147540983606,"[0.9861495844875346, 0.6081081081081081, 0.73, 0.4473684210526316, 0.6271186440677966]",B3n,aptos2019,8,1,panderm,2930,732
0.6257764409856151,0.6893967190255209,0.26366120218579236,"[0.9750692520775623, 0.5540540540540541, 0.7236180904522613, 0.38461538461538464, 0.4915254237288136]",B3n,aptos2019,9,1,panderm,2930,732
0.701393770451191,0.7557427143232232,0.2019099590723056,"[0.9861495844875346, 0.6621621621621622, 0.77, 0.46153846153846156, 0.6271186440677966]",B3n,aptos2019,10,1,panderm,2929,733
0.6755517085270125,0.7182702252395297,0.23465211459754434,"[0.9806094182825484, 0.6621621621621622, 0.705, 0.5384615384615384, 0.4915254237288136]",B3n,aptos2019,11,1,panderm,2929,733
0.6589839073779634,0.7136668527418256,0.24316939890710382,"[0.9722991689750693, 0.6756756756756757, 0.725, 0.4473684210526316, 0.4745762711864407]",B3n,aptos2019,12,1,panderm,2930,732
0.6603349414957942,0.716536800549629,0.2336065573770492,"[0.9806094182825484, 0.6081081081081081, 0.725, 0.39473684210526316, 0.5932203389830508]",B3n,aptos2019,13,1,panderm,2930,732
0.6578845829659737,0.7213513365398379,0.23224043715846995,"[0.9833795013850416, 0.5405405405405406, 0.7537688442211056, 0.38461538461538464, 0.6271186440677966]",B3n,aptos2019,14,1,panderm,2930,732
0.643464225283043,0.7293389396741058,0.23328785811732605,"[0.9889196675900277, 0.6081081081081081, 0.795, 0.38461538461538464, 0.4406779661016949]",B4n,aptos2019,0,1,panderm,2929,733
0.6389928409016629,0.7237545339818808,0.23874488403819918,"[0.9778393351800554, 0.6891891891891891, 0.78, 0.2564102564102564, 0.4915254237288136]",B4n,aptos2019,1,1,panderm,2929,733
0.6397541376768101,0.7227137068855842,0.24453551912568305,"[0.9806094182825484, 0.6621621621621622, 0.775, 0.2894736842105263, 0.4915254237288136]",B4n,aptos2019,2,1,panderm,2930,732
0.6902492313431794,0.7515018081531218,0.21721311475409835,"[0.9806094182825484, 0.6621621621621622, 0.8, 0.5, 0.5084745762711864]",B4n,aptos2019,3,1,panderm,2930,732
0.6296112286502521,0.7097048874663077,0.24863387978142076,"[0.9861495844875346, 0.47297297297297297, 0.7788944723618091, 0.38461538461538464, 0.5254237288135594]",B4n,aptos2019,4,1,panderm,2930,732
0.6005308084017883,0.6852727555744976,0.2810368349249659,"[0.9861495844875346, 0.6081081081081081, 0.72, 0.23076923076923078, 0.4576271186440678]",B4n,aptos2019,5,1,panderm,2929,733
0.6877263403091847,0.7568659434954205,0.208731241473397,"[0.9861495844875346, 0.6216216216216216, 0.81, 0.46153846153846156, 0.559322033898305]",B4n,aptos2019,6,1,panderm,2929,733
0.6624734012382258,0.7298995794246741,0.2527322404371585,"[0.9861495844875346, 0.7027027027027027, 0.76, 0.47368421052631576, 0.3898305084745763]",B4n,aptos2019,7,1,panderm,2930,732
0.6400426082686284,0.709069129034259,0.25136612021857924,"[0.9861495844875346, 0.6486486486486487, 0.73, 0.39473684210526316, 0.4406779661016949]",B4n,aptos2019,8,1,panderm,2930,732
0.5833493342880034,0.6796911273662638,0.28688524590163933,"[0.9750692520775623, 0.527027027027027, 0.7688442211055276, 0.20512820512820512, 0.4406779661016949]",B4n,aptos2019,9,1,panderm,2930,732
0.6567463470397411,0.7347746556629717,0.23465211459754434,"[0.9889196675900277, 0.581081081081081, 0.795, 0.41025641025641024, 0.5084745762711864]",B4n,aptos2019,10,1,panderm,2929,733
0.618555725581877,0.6976120179435031,0.26875852660300137,"[0.9806094182825484, 0.6216216216216216, 0.75, 0.38461538461538464, 0.3559322033898305]",B4n,aptos2019,11,1,panderm,2929,733
0.6437245055281113,0.72298458192846,0.25,"[0.9833795013850416, 0.6756756756756757, 0.775, 0.39473684210526316, 0.3898305084745763]",B4n,aptos2019,12,1,panderm,2930,732
0.645534931851895,0.7383318973503065,0.22131147540983606,"[0.9806094182825484, 0.6486486486486487, 0.825, 0.3157894736842105, 0.4576271186440678]",B4n,aptos2019,13,1,panderm,2930,732
0.6478268297602774,0.7318405610509262,0.23633879781420766,"[0.9833795013850416, 0.5540540540540541, 0.8090452261306532, 0.3333333333333333, 0.559322033898305]",B4n,aptos2019,14,1,panderm,2930,732
0.6598335874651664,0.6185560305913078,0.6057692307692307,"[0.875, 1.0, 0.5, 0.5, 0.5454545454545454, 0.7368421052631579, 0.46153846153846156]",A3n,oral_diseases,0,2,panderm,412,104
0.7424014581909318,0.6747094673313395,0.5631067961165048,"[1.0, 0.8666666666666667, 0.8333333333333334, 0.5, 0.9090909090909091, 0.42105263157894735, 0.6666666666666666]",A3n,oral_diseases,1,2,panderm,413,103
0.7013034480139744,0.658129223928218,0.5631067961165048,"[0.8125, 1.0, 0.6666666666666666, 0.7222222222222222, 0.5454545454545454, 0.5789473684210527, 0.5833333333333334]",A3n,oral_diseases,2,2,panderm,413,103
0.745898545898546,0.6964126286652527,0.44660194174757284,"[0.8, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.7222222222222222, 0.8461538461538461]",A3n,oral_diseases,3,2,panderm,413,103
0.7528307949360581,0.7160153526325418,0.4854368932038835,"[0.75, 1.0, 0.75, 0.6111111111111112, 0.6, 0.7894736842105263, 0.7692307692307693]",A3n,oral_diseases,4,2,panderm,413,103
0.7624045545098178,0.7198443453863312,0.375,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 0.7272727272727273, 0.7894736842105263, 0.6923076923076923]",A3n,oral_diseases,5,2,panderm,412,104
0.7408606744133059,0.7160644731445298,0.49514563106796117,"[0.8125, 0.9333333333333333, 0.75, 0.6666666666666666, 0.5454545454545454, 0.8947368421052632, 0.5833333333333334]",A3n,oral_diseases,6,2,panderm,413,103
0.6980899217741323,0.6480948252520352,0.5242718446601942,"[0.75, 1.0, 0.5833333333333334, 0.6111111111111112, 0.7272727272727273, 0.631578947368421, 0.5833333333333334]",A3n,oral_diseases,7,2,panderm,413,103
0.796980796980797,0.7542685846927288,0.5048543689320388,"[1.0, 1.0, 0.6153846153846154, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A3n,oral_diseases,8,2,panderm,413,103
0.730198091382302,0.692472900344901,0.4174757281553398,"[0.9375, 1.0, 0.5833333333333334, 0.6666666666666666, 0.6, 0.631578947368421, 0.6923076923076923]",A3n,oral_diseases,9,2,panderm,413,103
0.7861407598249704,0.7432228855631002,0.3942307692307692,"[1.0, 1.0, 0.8333333333333334, 0.5555555555555556, 0.6363636363636364, 0.631578947368421, 0.8461538461538461]",A3n,oral_diseases,10,2,panderm,412,104
0.6817023619655199,0.6269780139654204,0.5728155339805825,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.5454545454545454, 0.47368421052631576, 0.5833333333333334]",A3n,oral_diseases,11,2,panderm,413,103
0.755629604313815,0.7038885466279053,0.4077669902912621,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.7272727272727273, 0.631578947368421, 0.6666666666666666]",A3n,oral_diseases,12,2,panderm,413,103
