mean_diff,sd,se_nb,wins,ci_lo,ci_hi,p_nb,tost_p,equivalent,mde_post,n_folds,arm,base,dataset,family,holm_p,sig_holm,mde_floor,passes_gate,verdict_code
0.049132365969438783,0.02400586863091113,0.013508856875994787,15,0.020158749572818272,0.0781059823660593,0.0026931268866609687,0.9755413011388608,False,0.04070004420120263,15,w16_ft0_noaug_std,w16_ft0_noaug,aptos2019,w16_ftstd_noaug,0.0026931268866609687,True,0.019,True,gate_passed
0.05319083134571984,0.04956195293010332,0.027890068837810877,12,-0.006627417022728101,0.11300907971416779,0.07722972369861442,0.8730934191744147,False,0.0840283559810753,15,w16_ft0_noaug_std,w16_ft0_std,aptos2019,w16_ftstd_noaug_secondary,0.07722972369861442,False,0.019,False,undetectable
0.023396656949288518,0.029306951037230123,0.016491942579571733,12,-0.011975041953281744,0.05876835585185878,0.17787187817709244,0.5801058900481117,False,0.04968760851593793,15,w16_ft0_noaug_std,w16_ft0_noaug,oral_diseases,w16_ftstd_noaug,0.17787187817709244,False,0.032,False,undetectable
-0.00938454333191178,0.03746006291246971,0.02107995491563711,6,-0.05459655001687772,0.035827463353054166,0.6629899365569051,0.3111933557510585,False,0.0635105623444996,15,w16_ft0_noaug_std,w16_ft0_std,oral_diseases,w16_ftstd_noaug_secondary,0.6629899365569051,False,0.032,False,undetectable
