dataset,arm,wave,loss,family,scaling,repeat,n,n_classes,argmax_pred_agree,ece_top_ew,ece_top_em,ece_top_db,ece_top_rms_em,ece_top_bias_corr,ece_dep_em,cwece_ew,cwece_em,cwece_db,cwece_rms_em,brier_multiclass,brier_balanced,brier_ovr_mean,nll,acc,bacc,mean_conf,n_bins_eff_em,exploratory
aptos2019,B3d,w2,coral,coral,none,2,3662,5,0.9071545603495358,0.04599953831652077,0.050332379854867514,0.05069915305096915,0.0563030172995262,0.00560386424855705,0.051868758271852,0.07966689313799233,0.08011397102921722,0.1188863266881739,0.11985577760946056,0.34871813578957583,0.5090289596919637,0.06974362715791517,1.2438129571021423,0.7801747678864008,0.6249814308201832,0.7627900049270632,15,탐색적/exploratory
aptos2019,B4,w1,corn,corn,none,0,3662,5,0.9787001638448936,0.07600649857068012,0.0742177514905682,0.09866842828214496,0.10109873430375359,0.0024303060216086247,0.0733439114671886,0.043314530119833175,0.04207382070783909,0.08096308778894852,0.08304341964564985,0.29199871724647103,0.4892466094583844,0.0583997434492942,0.6015173037072451,0.7987438558164938,0.6676149322331256,0.872961582864343,15,탐색적/exploratory
aptos2019,B4,w1,corn,corn,none,1,3662,5,0.9817039868924086,0.0801909617205729,0.07792330905075374,0.10774507189889987,0.11003241385608697,0.0022873419571871056,0.07372176970333316,0.043211329738357326,0.042200057370607016,0.08276071525423409,0.08455523317377689,0.2988309956564767,0.4944428428995639,0.05976619913129534,0.6078848530568595,0.7973784817039868,0.6657678293822975,0.8753017745396905,15,탐색적/exploratory
aptos2019,B4,w1,corn,corn,none,2,3662,5,0.9765155652648826,0.07913671987662288,0.07914273419016052,0.10210030419218848,0.10451409697138815,0.002413792779199675,0.0745287184900352,0.04424795348964032,0.043115685690553844,0.08401033569294583,0.08569679945366718,0.2989380412193177,0.5075965222213047,0.059787608243863546,0.609235793581893,0.7949208083014746,0.6612190498366088,0.8740575281780982,15,탐색적/exploratory
aptos2019,B4d,w2,corn,corn,none,0,3662,5,0.9868924085199344,0.1076400160183619,0.10708405601682128,0.13842148332586282,0.14026130465269113,0.001839821326828306,0.10403947093603294,0.050769757596035484,0.04975859034256776,0.08796000584209357,0.09046558387942463,0.3219503593067375,0.5547295543485427,0.0643900718613475,0.7325747493084881,0.7872747132714364,0.644916307048349,0.8943587382872017,15,탐색적/exploratory
aptos2019,B4d,w2,corn,corn,none,1,3662,5,0.9833424358274168,0.10940733392281624,0.10940800082170779,0.13915778496503753,0.14103285444499394,0.001875069479956415,0.10516997307407867,0.051895971560019204,0.0492832467189712,0.09183144172231199,0.09368161466646381,0.32876825109674745,0.5730366118254004,0.0657536502193495,0.745813841885761,0.7837247405789186,0.6315967495468637,0.8931320745017348,15,탐색적/exploratory
aptos2019,B4d,w2,corn,corn,none,2,3662,5,0.9841616602949208,0.10879177540889912,0.10879257083210297,0.13714122066734172,0.13904895241733678,0.001907731749995062,0.10348929712183474,0.05272861094934297,0.05053897161819285,0.09110672235495387,0.09391008087323191,0.3283412128944252,0.577354153039129,0.06566824257888504,0.7612936677501142,0.7859093391589296,0.634509266372632,0.8947011145678296,15,탐색적/exploratory
aptos2019,B5,w2,mixup,softmax,none,0,3662,5,1.0,0.030229965696200133,0.03252499946382858,0.04098097138552492,0.046291856693867484,0.005310885308342561,0.03252499946382858,0.02533845732442409,0.024642945918176052,0.04510970511566353,0.04733195696928896,0.2624124723165983,0.5044933401646676,0.052482494463319665,0.519720105134761,0.8148552703440742,0.6444849136574233,0.8450852360402744,15,탐색적/exploratory
aptos2019,B5,w2,mixup,softmax,none,1,3662,5,1.0,0.036341170270565444,0.03681430048193877,0.052137166455402444,0.05648292762384369,0.004345761168441244,0.03681430048193877,0.026447359574238834,0.02601100199045454,0.04887542783334135,0.05097937434911358,0.2696904350563252,0.5101853679369968,0.05393808701126503,0.5264835904622673,0.8074822501365374,0.6344514618983025,0.8401142936551456,15,탐색적/exploratory
aptos2019,B5,w2,mixup,softmax,none,2,3662,5,1.0,0.02769308549318966,0.025726666054320627,0.030898389928922177,0.03768933617397979,0.006790946245057616,0.025726666054320627,0.02536871074677647,0.025164276925037456,0.046886469503098716,0.04904675737418853,0.2625649695911519,0.5023691039947731,0.052512993918230375,0.5208729035061375,0.8189513926815948,0.6525703237126066,0.8422353003104676,15,탐색적/exploratory
aptos2019,B5s,w2,mixup,softmax,none,0,3662,5,1.0,0.05414362076035627,0.05380328522611289,0.07180406373141675,0.07491522151969096,0.003111157788274213,0.05380328522611289,0.027885304383212607,0.026345437185510655,0.04757957826999424,0.05018496297304892,0.26419075909303213,0.5038508222164639,0.052838151818606426,0.5210342129159179,0.8159475696340798,0.6483667405093039,0.8697508548601925,15,탐색적/exploratory
aptos2019,B5s,w2,mixup,softmax,none,1,3662,5,1.0,0.06433775464142483,0.06413802809193511,0.08603827409836114,0.08871227778613737,0.002674003687776233,0.06413802809193511,0.030936158758637942,0.028759009450458423,0.05236360956959646,0.05554686242823269,0.2758744510691848,0.5180662202574846,0.05517489021383696,0.5373227860462008,0.8055707263790278,0.6336401260224875,0.8693564847443039,15,탐색적/exploratory
aptos2019,B5s,w2,mixup,softmax,none,2,3662,5,1.0,0.05627457728277041,0.05253632269918909,0.07103529795752557,0.07422376464061282,0.0031884666830872543,0.05253632269918909,0.029436405779415725,0.027777593461761518,0.04911752034982022,0.05199073011779998,0.2676598808277545,0.513599331059333,0.0535319761655509,0.5289415260282737,0.8197706171490988,0.6564723256764504,0.871358015873113,15,탐색적/exploratory
oral_diseases,A0,w1,ce,softmax,none,0,516,7,1.0,0.19270985638378435,0.18875787209978373,0.23272174471219634,0.2424102222333824,0.009688477521186067,0.18875787209978373,0.06408543803402751,0.05586104515960003,0.08473351951880878,0.09402715842586219,0.4548155100423975,0.4546765724631642,0.06497364429177108,1.6104572221115248,0.7441860465116279,0.7437959126072983,0.9320918316170463,15,탐색적/exploratory
oral_diseases,A0,w1,ce,softmax,none,1,516,7,1.0,0.190759037997726,0.1899869983716282,0.2381980206368179,0.24657239844511375,0.008374377808295863,0.1899869983716282,0.06086503810261885,0.05057190401395865,0.08333582181331668,0.09241591086915979,0.4233993089427799,0.4230079671928042,0.06048561556325427,1.4196927375913533,0.7441860465116279,0.7439184594810219,0.934173042799098,15,탐색적/exploratory
oral_diseases,A0,w1,ce,softmax,none,2,516,7,1.0,0.202329889440783,0.19759478296062202,0.2527559312781056,0.26083894179962147,0.008083010521515888,0.19759478296062202,0.06376185518064166,0.054366271718792845,0.09000331014346584,0.09813910786606088,0.4422191381320334,0.43564849553316604,0.06317416259029049,1.5111298718599597,0.7422480620155039,0.7446763407387104,0.9398427967361451,15,탐색적/exploratory
oral_diseases,A0d,w2,ce,softmax,none,0,516,7,1.0,0.20690319079846092,0.20532975348438923,0.2482820848624897,0.25780973407698526,0.00952764921449556,0.20532975348438923,0.06971782620261371,0.060790850956907234,0.0923650240142835,0.10319313696904339,0.5095129271589862,0.5259181694874852,0.07278756102271232,1.6620030730682536,0.7034883720930233,0.6938069930923699,0.9088134124729196,15,탐색적/exploratory
oral_diseases,A0d,w2,ce,softmax,none,1,516,7,1.0,0.1955445641118279,0.1951668214637297,0.24151307083940962,0.2506772385987923,0.009164167759382696,0.1951668214637297,0.06311778303108886,0.05572283636448472,0.08280161075504755,0.09349522023699974,0.47935147811001355,0.4852226050082872,0.06847878258714479,1.555561298785577,0.7112403100775194,0.7090884136421464,0.9064071156710335,15,탐색적/exploratory
