dataset,task,scenario,prevalence,strategy,strategy_kind,p_t,exchange_rate_w,n_folds,nb,nb_se_nb,nb_ci_lo,nb_ci_hi,nb_per_1000,nb_per_1000_lo,nb_per_1000_hi,mean_tp_rate,mean_fp_rate,exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.095,0.10497237569060773,15,0.0840255527661971,0.0010124104029496381,0.08185414841124121,0.08619695712115298,84.0255527661971,81.85414841124121,86.19695712115298,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.1,0.11111111111111112,15,0.08373766724302865,0.001030778956904339,0.08152686625807443,0.08594846822798288,83.73766724302865,81.52686625807442,85.94846822798289,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.105,0.11731843575418993,15,0.08344656512183599,0.0010500838679349872,0.08119435922069179,0.08569877102298018,83.44656512183599,81.1943592206918,85.69877102298018,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.11,0.12359550561797752,15,0.08315219219029286,0.0010703128446817786,0.08085659944911194,0.08544778493147379,83.15219219029287,80.85659944911194,85.44778493147379,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.115,0.12994350282485875,15,0.08285449301093566,0.0010914533813745494,0.08051355832808064,0.08519542769379067,82.85449301093566,80.51355832808065,85.19542769379066,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.12,0.13636363636363635,15,0.08255341088635851,0.0011134929259489456,0.08016520608169256,0.08494161569102446,82.5534108863585,80.16520608169256,84.94161569102445,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.125,0.14285714285714285,15,0.08224888782321477,0.0011364190308948618,0.07981151141385502,0.08468626423257451,82.24888782321477,79.81151141385502,84.68626423257452,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.13,0.14942528735632185,15,0.08194086449497738,0.00116021948666579,0.07945244118491376,0.084429287805041,81.94086449497738,79.45244118491377,84.429287805041,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.135,0.15606936416184972,15,0.08162928020340782,0.0011848824379611898,0.07908796012372106,0.08417060028309457,81.62928020340782,79.08796012372106,84.17060028309457,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.14,0.16279069767441862,15,0.08131407283868046,0.0012103964835731898,0.07871803057361017,0.08391011510375075,81.31407283868046,78.71803057361016,83.91011510375075,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.145,0.1695906432748538,15,0.08099517883810829,0.0012367507607703168,0.0783426122701359,0.08364774540608068,80.99517883810829,78.3426122701359,83.64774540608067,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.15,0.17647058823529413,15,0.08067253314341179,0.0012639350153846249,0.07796166214802167,0.08338340413880191,80.67253314341178,77.96166214802166,83.38340413880191,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.155,0.1834319526627219,15,0.08034606915647037,0.0012919396588863346,0.07757513417449789,0.08311700413844285,80.34606915647036,77.57513417449789,83.11700413844285,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.16,0.1904761904761905,15,0.08001571869349387,0.0013207558137849557,0.07718297920609786,0.08284845818088989,80.01571869349387,77.18297920609785,82.84845818088989,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.165,0.1976047904191617,15,0.07968141193754767,0.001350375348700433,0.07678514486596262,0.08257767900913272,79.68141193754767,76.78514486596262,82.57767900913272,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.17,0.20481927710843376,15,0.07934307738936111,0.0013807909044136835,0.07638157543877666,0.08230457933994556,79.34307738936111,76.38157543877666,82.30457933994556,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.175,0.21212121212121213,15,0.07900064181634806,0.0014119959121436062,0.07597221178058809,0.08202907185210802,79.00064181634805,75.9722117805881,82.02907185210802,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.18,0.2195121951219512,15,0.07865403019976167,0.001443984605216032,0.07555699124093608,0.08175106915858725,78.65403019976166,75.55699124093609,81.75106915858726,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.185,0.22699386503067487,15,0.0783031656799043,0.0014767520251966581,0.07513584759490684,0.08147048376490175,78.3031656799043,75.13584759490683,81.47048376490174,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.19,0.2345679012345679,15,0.07794796949930793,0.0015102940234605763,0.07470871098294787,0.081187228015668,77.94796949930793,74.70871098294788,81.187228015668,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.195,0.24223602484472054,15,0.07758836094379733,0.0015446072590702704,0.07427550785648221,0.08090121403111245,77.58836094379733,74.2755078564822,80.90121403111245,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.2,0.25,15,0.07722425728134283,0.0015796891937352887,0.07383616092757177,0.08061235363511389,77.22425728134283,73.83616092757177,80.61235363511389,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.205,0.2578616352201258,15,0.07685557369860589,0.0016155380845325532,0.07339058912107624,0.08032055827613555,76.8555736986059,73.39058912107623,80.32055827613554,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.21,0.26582278481012656,15,0.07648222323507481,0.0016521529749783054,0.07293870752793755,0.08002573894221207,76.48222323507481,72.93870752793755,80.02573894221207,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.215,0.27388535031847133,15,0.07610411671468349,0.0016895336849616104,0.07248042735838912,0.07972780607097786,76.1041167146835,72.48042735838912,79.72780607097786,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.22,0.28205128205128205,15,0.07572116267479995,0.001727680799976035,0.07201565589404016,0.07942666945555973,75.72116267479994,72.01565589404017,79.42666945555973,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.225,0.2903225806451613,15,0.0753332672924663,0.0017665956600203274,0.07154429643792133,0.07912223814701126,75.3332672924663,71.54429643792133,79.12223814701126,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.23,0.2987012987012987,15,0.07494033430776469,0.0018062803484807737,0.0710662482616956,0.07881442035383378,74.94033430776469,71.06624826169559,78.81442035383378,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.235,0.3071895424836601,15,0.07454226494417808,0.0018467376812567895,0.07058140654934232,0.07850312333901384,74.54226494417809,70.58140654934232,78.50312333901384,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.24,0.3157894736842105,15,0.07413895782580744,0.0018879711963469873,0.07008966233671017,0.07818825331490471,74.13895782580744,70.08966233671018,78.18825331490471,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.245,0.32450331125827814,15,0.07373030889129946,0.0019299851440746773,0.06959090244640896,0.07786971533618996,73.73030889129946,69.59090244640896,77.86971533618996,0.0889483952123773,0.046896551724137946,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.10,0.10000000000000003,B1,arm,0.25,0.3333333333333333,15,0.07331621130433134,0.00197278447809911,0.0690850094175735,0.07754741319108918,73.31621130433135,69.0850094175735,77.54741319108918,0.0889483952123773,0.046896551724137946,탐색적/exploratory
