dataset,fold,mode,actual_mode,bacc,baseline_bacc,epoch,lr,inner_bacc,n_train,n_test,ratio,predictions_sha256
oral_diseases,9,full,full,0.837094167810665,0.8156834504136583,14,1e-05,0.7265348096747247,417,99,0.23741007194244604,d09f6777785720b39167400b1366dfedd1a86be6b8e72037eda279e59ffce4a1
oral_diseases,9,lora_anchor_all,lora_anchor_all,0.8094991585150807,0.8156834504136583,1,0.0001,0.7313131836260309,417,99,0.23741007194244604,428350df1bbbec7307b46f949190fdc4ace472aed4821c8c4525f4f919163256
oral_diseases,9,lora_anchor_oof,lora_anchor_oof,0.8156834504136583,0.8156834504136583,0,1e-05,0.7214640797919647,417,99,0.23741007194244604,345f88c1f2cfc56d1ca45b0fa2fbf635ca50b0b2a33117a9ada061e6a3104343
oral_diseases,9,selected_training,full,0.837094167810665,0.8156834504136583,14,1e-05,0.7265348096747247,417,99,0.23741007194244604,d09f6777785720b39167400b1366dfedd1a86be6b8e72037eda279e59ffce4a1
oral_diseases,10,lora,lora,0.8050892557286419,0.8050892557286419,5,0.0001,0.6957184564053399,416,100,0.2403846153846154,7d4458d7739ae42e59a01f99ca231a8f5a6ab030bee450c1cf42698e71a1352d
oral_diseases,10,last2,last2,0.7950007934662666,0.8050892557286419,14,0.0001,0.7175258266964515,416,100,0.2403846153846154,281dd906baa414c825f644fe9e5870b5eb10b997e7fae6f20af41fa6e2abc2a3
oral_diseases,10,full,full,0.7796924303318165,0.8050892557286419,10,1e-05,0.7117978814361715,416,100,0.2403846153846154,7fb46efc3b7e4b6b6d272fa0d3830fc3a4f6e159a007fad4a7fdbdf4b663c6e3
oral_diseases,10,lora_anchor_all,lora_anchor_all,0.8050892557286419,0.8050892557286419,14,0.0001,0.6897297361309053,416,100,0.2403846153846154,b24e6cb7827d01c163eb8f8f8eb2e674aec2867aa1230a24f590d145d9acf4a9
oral_diseases,10,lora_anchor_oof,lora_anchor_oof,0.8050892557286419,0.8050892557286419,11,0.0001,0.6878123413563677,416,100,0.2403846153846154,2d896b7f3e0879add4d16497c5ea702d74897b4f634db07452ed63e8775b3651
oral_diseases,10,selected_training,last2,0.7950007934662666,0.8050892557286419,14,0.0001,0.7175258266964515,416,100,0.2403846153846154,281dd906baa414c825f644fe9e5870b5eb10b997e7fae6f20af41fa6e2abc2a3
oral_diseases,11,lora,lora,0.6816833959691103,0.6796853939711083,6,0.0001,0.7812212919355778,418,98,0.23444976076555024,7265aebeca10352c14644369973b5b637e5135711294194fcb00a883fb9dd9b8
oral_diseases,11,last2,last2,0.656308770594485,0.6796853939711083,15,0.0001,0.7803726476345524,418,98,0.23444976076555024,d193e07771aafb28ba71876a2e1b9d6517d3e25d91412c4d32a67b71fc5e0afd
oral_diseases,11,full,full,0.7192458335315478,0.6796853939711083,14,1e-05,0.7765982033839176,418,98,0.23444976076555024,7a74654c46127c0f2022c46319e1cf467ea343a3e7eaa801e717a2c44aa4d130
oral_diseases,11,lora_anchor_all,lora_anchor_all,0.6531119673976817,0.6796853939711083,14,0.0001,0.7735444890206794,418,98,0.23444976076555024,2aa2eca42ab07d0400eea38a0da3f289432d6b1647fddfa137ea3b45c32d1761
oral_diseases,11,lora_anchor_oof,lora_anchor_oof,0.6609041751898894,0.6796853939711083,7,0.0001,0.769599976742834,418,98,0.23444976076555024,89c54061a80494eeb036b49e8aad48d3e7d4aa1fd9a38c814d514d456f43a4d6
oral_diseases,11,selected_training,lora,0.6816833959691103,0.6796853939711083,6,0.0001,0.7812212919355778,418,98,0.23444976076555024,7265aebeca10352c14644369973b5b637e5135711294194fcb00a883fb9dd9b8
oral_diseases,12,lora,lora,0.7460078768349444,0.7767275331185105,9,0.0001,0.7262400639343155,410,106,0.25853658536585367,1d05c5b8158f1696f765593eb2e9deec78179e9cee5715124b33666bc2b8dc6b
oral_diseases,12,last2,last2,0.7889008234872896,0.7767275331185105,20,1e-05,0.7313610848886699,410,106,0.25853658536585367,ee9d057798576d2b999be08b3e7acd72e4367cfbe3e99048e351ea7c239285b7
oral_diseases,12,full,full,0.7740064446831364,0.7767275331185105,1,1e-05,0.7179153497710921,410,106,0.25853658536585367,2ebc0617ac8c2471d3027957467bf47d288e605cfe420a3694ef548f7eab4c91
oral_diseases,12,lora_anchor_all,lora_anchor_all,0.7712853562477623,0.7767275331185105,6,0.0001,0.7310363214686683,410,106,0.25853658536585367,892190c7e0e92a40c79ea540c397cd62f82688c693db5f9f104b36f1853ae17c
oral_diseases,12,lora_anchor_oof,lora_anchor_oof,0.7725742928750448,0.7767275331185105,12,0.0001,0.7313678047483309,410,106,0.25853658536585367,1d49cad2d42e5dd5f302a8da32da03e2a1e7f2a73d89090b0e15db569986a94f
oral_diseases,12,selected_training,last2,0.7889008234872896,0.7767275331185105,20,1e-05,0.7313610848886699,410,106,0.25853658536585367,ee9d057798576d2b999be08b3e7acd72e4367cfbe3e99048e351ea7c239285b7
oral_diseases,13,lora,lora,0.8062873634302206,0.7845701917130489,14,0.0001,0.7332334149894354,409,107,0.2616136919315403,7d6bd100babfb8688f8474faa65ba4862a692c9cd64b04ef0ebd2d9c17ddb441
oral_diseases,13,last2,last2,0.7702844774273346,0.7845701917130489,11,1e-05,0.7349131923271076,409,107,0.2616136919315403,e40a72b477ad30caeb36ffa6bc0c5e491ce2acf560ca6b1f5bd3bfb9d2f91832
oral_diseases,13,full,full,0.827715934858792,0.7845701917130489,20,1e-05,0.737540351439229,409,107,0.2616136919315403,014ad361335f709cb22d04943ce7412f9405dc08261f38e25be8b6cd82375824
oral_diseases,13,lora_anchor_all,lora_anchor_all,0.8020305091733663,0.7845701917130489,6,0.0001,0.7380500489727361,409,107,0.2616136919315403,f21336db20244679bc7fb5cc803f7a4b94cd1f844421b4c9ea3dcbae13b572a3
oral_diseases,13,lora_anchor_oof,lora_anchor_oof,0.8083797155225728,0.7845701917130489,5,0.0001,0.7301058359710425,409,107,0.2616136919315403,51a539639d138b81cc87f37dbc0fa8dc79c41acaf7a5ba80f43bb87f7ed8605f
oral_diseases,13,selected_training,full,0.827715934858792,0.7845701917130489,20,1e-05,0.737540351439229,409,107,0.2616136919315403,014ad361335f709cb22d04943ce7412f9405dc08261f38e25be8b6cd82375824
oral_diseases,14,lora,lora,0.7959134322625371,0.7959134322625371,2,0.0001,0.7419810841374238,411,105,0.25547445255474455,9bd9765bdcbfc2b16911b31d5e773c48b5781851b067d69dfdc82cc00cf77500
oral_diseases,14,last2,last2,0.7755052689972309,0.7959134322625371,2,1e-05,0.7455328078572147,411,105,0.25547445255474455,55a3a36ac21d7dd52e0ddef619a4f1a9a923045f0c2c53c21b3650e3fb253ef4
oral_diseases,14,full,full,0.731549225041187,0.7959134322625371,1,1e-05,0.7469857747476842,411,105,0.25547445255474455,9bcaf0678d5fc43814aa4a172f2648db532d98077d48ad86aa68c81df5bff738
oral_diseases,14,lora_anchor_all,lora_anchor_all,0.7840086703577752,0.7959134322625371,19,0.0001,0.73960979971395,411,105,0.25547445255474455,2de128f65e5cfac1340b03df62bee0d5e360dfca24954f814a00e033df1795d3
oral_diseases,14,lora_anchor_oof,lora_anchor_oof,0.7730196593687643,0.7959134322625371,14,0.0001,0.7421560813845131,411,105,0.25547445255474455,e53094ccd69858ed3c83322272adce101d9f01f4055f039845b5b628cf45cdf9
oral_diseases,14,selected_training,full,0.731549225041187,0.7959134322625371,1,1e-05,0.7469857747476842,411,105,0.25547445255474455,9bcaf0678d5fc43814aa4a172f2648db532d98077d48ad86aa68c81df5bff738
aptos2019,0,lora,lora,0.6915296602029904,0.6768250100144693,7,0.0001,0.6926675219550084,2932,730,0.2489768076398363,e74dd128c19dfd1e4d0b564e9cd11027ba525d11527a3fe6d73a67c0f14ca3d9
aptos2019,0,last2,last2,0.6939897449211396,0.6768250100144693,9,0.0001,0.6761990460607366,2932,730,0.2489768076398363,5438909de796edbdd784e38a61dd74ed9ce64e28c693875f8f716a1f9a979111
aptos2019,0,full,full,0.6598466327453151,0.6768250100144693,14,1e-05,0.6760154906425214,2932,730,0.2489768076398363,9b5dae055d2e252935b82de06866c9e74eae678b14ef09318331c219076bdf12
aptos2019,0,lora_anchor_all,lora_anchor_all,0.7112827666553245,0.6768250100144693,9,0.0001,0.6773470630666024,2932,730,0.2489768076398363,7b32a48bb4736b46633cc7b82181f5a0e8e802fcdc03f5c364703332fe1a3f5a
aptos2019,0,lora_anchor_oof,lora_anchor_oof,0.6867126184936272,0.6768250100144693,17,1e-05,0.6780803951068544,2932,730,0.2489768076398363,595acf35a586aec7df936cc817151815671e948322e7ff8c3259710bf32a1687
aptos2019,0,selected_training,lora,0.6915296602029904,0.6768250100144693,7,0.0001,0.6926675219550084,2932,730,0.2489768076398363,e74dd128c19dfd1e4d0b564e9cd11027ba525d11527a3fe6d73a67c0f14ca3d9
aptos2019,1,lora,lora,0.7073409096856614,0.6955674518470979,7,0.0001,0.6834714817046376,2926,736,0.25153793574846206,942d17ad6bb24b8c7a09762cfaec3a6b494e446fcd3148b432d7912b7600e8d0
aptos2019,1,last2,last2,0.6874353199788801,0.6955674518470979,17,0.0001,0.6804324674780342,2926,736,0.25153793574846206,59dd6979199106521e42e02e21d853700bb95f61dadee9299040f86781bd0c9e
aptos2019,1,full,full,0.6305376435574814,0.6955674518470979,4,1e-05,0.677988070415946,2926,736,0.25153793574846206,f32cbdd68de7aadbbce8001c3513b546d3a20d8ade1819082835f70c4d189fa9
aptos2019,1,lora_anchor_all,lora_anchor_all,0.7065261325099909,0.6955674518470979,16,0.0001,0.6819641433990986,2926,736,0.25153793574846206,59f8e70b1637c143ef066502c5d4c555a5e32b97c3785894bdeeda86c47d25f9
aptos2019,1,lora_anchor_oof,lora_anchor_oof,0.6985505114800503,0.6955674518470979,18,1e-05,0.6812583383885094,2926,736,0.25153793574846206,dec4579c36643628280e4e36caae06490bb01920b78bb4b0070c2920b93dd3df
aptos2019,1,selected_training,lora,0.7073409096856614,0.6955674518470979,7,0.0001,0.6834714817046376,2926,736,0.25153793574846206,942d17ad6bb24b8c7a09762cfaec3a6b494e446fcd3148b432d7912b7600e8d0
aptos2019,2,lora,lora,0.6770142786359373,0.6828365284570863,14,1e-05,0.6861045258600105,2921,741,0.25368024649092774,36e4cdba4bc15c0163f0c1e074fad87c2ad432d2f6f61485609d9a23cf26ee36
aptos2019,2,last2,last2,0.6828365284570863,0.6828365284570863,0,1e-05,0.6790035031680469,2921,741,0.25368024649092774,6a035b1b5b53d16c11fee5794d0e5fd929f245a637b1359a2046dad7ca3ec08b
aptos2019,2,full,full,0.6828365284570863,0.6828365284570863,0,1e-05,0.6790035031680469,2921,741,0.25368024649092774,6a035b1b5b53d16c11fee5794d0e5fd929f245a637b1359a2046dad7ca3ec08b
aptos2019,2,lora_anchor_all,lora_anchor_all,0.6891522479484053,0.6828365284570863,15,0.0001,0.682567161147022,2921,741,0.25368024649092774,d62b6fc8674b6a79fa8187dabf2ced0952d508bcb44318cda41eec89ac78116d
aptos2019,2,lora_anchor_oof,lora_anchor_oof,0.6775077896302281,0.6828365284570863,18,1e-05,0.6806875290027814,2921,741,0.25368024649092774,58e0f7b5bcbbf546d2eb4dfcb68f726a82e46b2c28350f9f258b5ffb118bba88
aptos2019,2,selected_training,lora,0.6770142786359373,0.6828365284570863,14,1e-05,0.6861045258600105,2921,741,0.25368024649092774,36e4cdba4bc15c0163f0c1e074fad87c2ad432d2f6f61485609d9a23cf26ee36
aptos2019,3,lora,lora,0.6969025715576211,0.6963652334479491,10,1e-05,0.6837649047114659,2936,726,0.247275204359673,9bbb2f6f0119d4dc7b565a7fc3de101c3c4ebebcde18d15612aad079dae3d44a
aptos2019,3,last2,last2,0.6963652334479491,0.6963652334479491,0,1e-05,0.6803557600507973,2936,726,0.247275204359673,84c5134cde6e2aaee8eaeb77cdd36dee802d4b6df79703436f160b37767f4fd6
aptos2019,3,full,full,0.6963652334479491,0.6963652334479491,0,1e-05,0.6803557600507973,2936,726,0.247275204359673,84c5134cde6e2aaee8eaeb77cdd36dee802d4b6df79703436f160b37767f4fd6
aptos2019,3,lora_anchor_all,lora_anchor_all,0.679586565785718,0.6963652334479491,10,0.0001,0.6868460161405879,2936,726,0.247275204359673,78d7ae1148910ddebed87beacf366e80ec46423cea93b7751edc6251ae34f99a
aptos2019,3,lora_anchor_oof,lora_anchor_oof,0.6724356744119727,0.6963652334479491,10,0.0001,0.6848045540220755,2936,726,0.247275204359673,697e1413098f9cd8caa16f9a18f4ea99db125bd1de34d3c6fc883a29fc9770b1
aptos2019,3,selected_training,lora,0.6969025715576211,0.6963652334479491,10,1e-05,0.6837649047114659,2936,726,0.247275204359673,9bbb2f6f0119d4dc7b565a7fc3de101c3c4ebebcde18d15612aad079dae3d44a
aptos2019,4,lora,lora,0.6629213302650541,0.6620389012440555,20,1e-05,0.7018583184379376,2933,729,0.2485509717013297,848e98d53aaf2fbe9a2ef9462524295a76acf57240b305a4956942bbfebaec34
aptos2019,4,last2,last2,0.640550618557365,0.6620389012440555,19,1e-05,0.6935104628656893,2933,729,0.2485509717013297,2029da9112cdb83f356393ff5b553d49321f0f7da84357b91d6484597bb4a995
aptos2019,4,full,full,0.6153648679881447,0.6620389012440555,8,1e-05,0.6954174659049244,2933,729,0.2485509717013297,a3c38b9decb724c5b10b748d78f35704738d97e1fd9ca95487135859d35c79f5
aptos2019,4,lora_anchor_all,lora_anchor_all,0.6590427333731179,0.6620389012440555,13,0.0001,0.7012088901113881,2933,729,0.2485509717013297,e5c91ccfa7d2ee39e1ec56654f65a0ff17a7e9f7bf697b9d2658474b15e36e9b
aptos2019,4,lora_anchor_oof,lora_anchor_oof,0.6964749689808991,0.6620389012440555,7,0.0001,0.7000269757031207,2933,729,0.2485509717013297,929967049ed403901d1966725273f888d1dd156a5ed05a37524495089fcb68db
aptos2019,4,selected_training,lora,0.6629213302650541,0.6620389012440555,20,1e-05,0.7018583184379376,2933,729,0.2485509717013297,848e98d53aaf2fbe9a2ef9462524295a76acf57240b305a4956942bbfebaec34
aptos2019,5,lora,lora,0.6929372322592662,0.6972595765816105,17,1e-05,0.6739144740189774,2920,742,0.2541095890410959,3f1be2c188cf049ced39598f73f0e4033b60805a837bb0070cf531d5ab283f0d
aptos2019,5,last2,last2,0.701800459427578,0.6972595765816105,16,0.0001,0.6745416579449773,2920,742,0.2541095890410959,66a666dc412b457b41af1b982b41f8458981c5c7192426cbf349b097d7feaa2d
