cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_u_N500_IR20,hk_u,0.36762820512820515,0.24259926072195803,0.42023952944511367,0.5643564356435643,0.811698717948718,"[0.5538461538461539, 0.6666666666666666, 0.0, 0.25]",H3,10,rebalance,coral,400,101,H1
hk_u_N500_IR20,hk_u,0.31644370122630994,0.16800775077040006,0.36764705882352944,0.75,1.0628205128205128,"[0.5846153846153846, 0.34782608695652173, 0.0, 0.3333333333333333]",H3,11,rebalance,coral,401,100,H1
hk_u_N500_IR20,hk_u,0.4053819444444444,0.09794319307822255,0.3797295620890708,0.7,0.8198784722222222,"[0.46875, 0.375, 0.1111111111111111, 0.6666666666666666]",H3,12,rebalance,coral,401,100,H1
hk_u_N500_IR20,hk_u,0.4639756944444444,0.246080440659814,0.3232791956689869,0.67,0.7942708333333333,"[0.453125, 0.625, 0.4444444444444444, 0.3333333333333333]",H3,13,rebalance,coral,401,100,H1
hk_u_N500_IR20,hk_u,0.3927951388888889,0.2215850455665852,0.35978835978835977,0.71,0.9392361111111112,"[0.515625, 0.5, 0.2222222222222222, 0.3333333333333333]",H3,14,rebalance,coral,401,100,H1
hk_u_N500_IR20,hk_u,0.4516025641025641,0.3987180606834624,0.3045862994515114,0.594059405940594,0.9668269230769231,"[0.7230769230769231, 0.5833333333333334, 0.5, 0.0]",H4,0,rebalance,corn,400,101,H1
hk_u_N500_IR20,hk_u,0.5434410999628391,0.5200619159995041,0.4859154929577465,0.39,0.8624860646599777,"[0.8307692307692308, 0.5652173913043478, 0.7777777777777778, 0.0]",H4,1,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.5030381944444444,0.4137659137356732,0.5057195311396696,0.44,0.7144097222222223,"[0.734375, 0.5, 0.7777777777777778, 0.0]",H4,2,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.40494791666666663,0.3712817075558265,0.5332555425904317,0.4,0.7256944444444444,"[0.828125, 0.4583333333333333, 0.3333333333333333, 0.0]",H4,3,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.4327256944444444,0.4059729702215429,0.41353168359319126,0.46,0.8177083333333333,"[0.828125, 0.4583333333333333, 0.4444444444444444, 0.0]",H4,4,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.5410256410256411,0.4033699552373209,0.6080022581328064,0.38613861386138615,0.609775641025641,"[0.8307692307692308, 0.3333333333333333, 0.75, 0.25]",H4,5,rebalance,corn,400,101,H1
hk_u_N500_IR20,hk_u,0.48238573021181713,0.4000574582928108,0.36263736263736257,0.56,0.9026012634708287,"[0.7846153846153846, 0.4782608695652174, 0.3333333333333333, 0.3333333333333333]",H4,6,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.4991319444444445,0.5305704864175651,0.6251441753171858,0.29,0.6753472222222223,"[0.84375, 0.7083333333333334, 0.4444444444444444, 0.0]",H4,7,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.5034722222222223,0.5232365753700262,0.6455834242093783,0.29,0.6710069444444444,"[0.875, 0.5833333333333334, 0.5555555555555556, 0.0]",H4,8,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.48958333333333326,0.4107608957794788,0.3756352548279367,0.48,0.9301215277777778,"[0.75, 0.5416666666666666, 0.6666666666666666, 0.0]",H4,9,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.3886217948717949,0.42606886689157863,0.41936910377358494,0.43564356435643564,0.8126602564102564,"[0.8461538461538461, 0.5833333333333334, 0.125, 0.0]",H4,10,rebalance,corn,400,101,H1
hk_u_N500_IR20,hk_u,0.663768115942029,0.541641065433848,0.6714285714285715,0.32,0.5393534002229654,"[0.8, 0.5217391304347826, 1.0, 0.3333333333333333]",H4,11,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.4409722222222222,0.3680618785670369,0.5387307141721012,0.42,0.7478298611111112,"[0.75, 0.4583333333333333, 0.5555555555555556, 0.0]",H4,12,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.4587673611111111,0.43075045586787036,0.507269789983845,0.41,0.7165798611111112,"[0.765625, 0.625, 0.4444444444444444, 0.0]",H4,13,rebalance,corn,401,100,H1
hk_u_N500_IR20,hk_u,0.5013020833333333,0.46098498627845025,0.47078746824724804,0.43,0.8975694444444444,"[0.796875, 0.5416666666666666, 0.6666666666666666, 0.0]",H4,14,rebalance,corn,401,100,H1
