cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_l_N1510_IR9p35,hk_l,0.9736234282489873,0.9674647484441884,0.9701671430264873,0.029801324503311258,0.04659457456395226,"[0.9880239520958084, 0.9620253164556962, 1.0, 0.9444444444444444]",H1,4,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9761771797326526,0.9675152368629244,0.9182760213847271,0.04966887417218543,0.06532771336382655,"[0.9761904761904762, 0.9873417721518988, 1.0, 0.9411764705882353]",H1,5,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9521062042581504,0.9459382944115641,0.9004073714839961,0.0695364238410596,0.118812375249501,"[0.9820359281437125, 0.9375, 1.0, 0.8888888888888888]",H1,6,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9707252162341983,0.983630635959314,0.9710140953216695,0.019867549668874173,0.0709414504324684,"[0.9940119760479041, 1.0, 1.0, 0.8888888888888888]",H1,7,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9767879852110126,0.9728314736357886,0.9562785433200406,0.033112582781456956,0.058815912478839785,"[0.9880239520958084, 0.9746835443037974, 1.0, 0.9444444444444444]",H1,8,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9205457062778728,0.9402637820134304,0.937035094090903,0.056291390728476824,0.12727952932686704,"[0.9940119760479041, 0.9367088607594937, 0.9736842105263158, 0.7777777777777778]",H1,9,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9517892600078006,0.9513760802784657,0.9483434646456672,0.046357615894039736,0.06068060135446584,"[0.9880952380952381, 0.9367088607594937, 1.0, 0.8823529411764706]",H1,10,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9315686757116397,0.956341599501927,0.931622641509434,0.04966887417218543,0.14086978070885256,"[0.9880239520958084, 0.9875, 0.972972972972973, 0.7777777777777778]",H1,11,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9537113273453094,0.9726007168108485,0.9181993011728379,0.046357615894039736,0.13574101796407184,"[0.9940119760479041, 0.9875, 1.0, 0.8333333333333334]",H1,12,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9667946474361957,0.967337365093081,0.939994436570278,0.039735099337748346,0.0669711542936778,"[0.9880239520958084, 0.9873417721518988, 0.9473684210526315, 0.9444444444444444]",H1,13,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9351960635690645,0.9256912107877485,0.8528916836418386,0.10264900662251655,0.13076378887794032,"[0.9580838323353293, 0.9493670886075949, 1.0, 0.8333333333333334]",H1,14,rebalance,ce,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9745007180087224,0.9674503678486315,0.9494354179782204,0.03642384105960265,0.046157545296599656,"[0.9821428571428571, 0.9746835443037974, 1.0, 0.9411764705882353]",H2,0,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9459643213572855,0.9562816029228534,0.9018244543222982,0.06291390728476821,0.14973802395209582,"[0.9880239520958084, 0.9625, 1.0, 0.8333333333333334]",H2,1,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9366974384564204,0.961715360283417,0.9442857728521257,0.04304635761589404,0.11108824018629408,"[0.9940119760479041, 0.975, 1.0, 0.7777777777777778]",H2,2,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.929523198772342,0.9399341843561277,0.9114192387174188,0.06622516556291391,0.13518493769733464,"[0.9880239520958084, 0.9493670886075949, 0.9473684210526315, 0.8333333333333334]",H2,3,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9614020903340997,0.9619848117957714,0.9457362277561125,0.04304635761589404,0.08809069624464153,"[0.9820359281437125, 0.9746835443037974, 1.0, 0.8888888888888888]",H2,4,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9661239495798319,0.9727294773927576,0.9186181249831578,0.046357615894039736,0.08692226890756302,"[0.9821428571428571, 1.0, 1.0, 0.8823529411764706]",H2,5,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9345855586125048,0.9403297159641992,0.8914847190101002,0.076158940397351,0.1485939157720595,"[0.9820359281437125, 0.95, 0.972972972972973, 0.8333333333333334]",H2,6,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9361906816996637,0.9673986069040253,0.9511553661589525,0.03642384105960265,0.1332537627447807,"[0.9940119760479041, 1.0, 0.972972972972973, 0.7777777777777778]",H2,7,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9751204342370112,0.9727369548993853,0.9621768420497542,0.029801324503311258,0.058986457464817205,"[0.9940119760479041, 0.9620253164556962, 1.0, 0.9444444444444444]",H2,8,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9237102632398981,0.9454667552693284,0.9231891624165027,0.059602649006622516,0.1518927501426195,"[0.9940119760479041, 0.9493670886075949, 0.9736842105263158, 0.7777777777777778]",H2,9,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9354069159309293,0.9457252165402539,0.9228774604172396,0.06291390728476821,0.11280382406127007,"[0.9940476190476191, 0.9240506329113924, 1.0, 0.8235294117647058]",H2,10,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9644752162341982,0.9726640977504024,0.961213481323257,0.029801324503311258,0.06629657351962741,"[0.9940119760479041, 0.975, 1.0, 0.8888888888888888]",H2,11,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9259335495675316,0.9616111670039176,0.8996872145486755,0.059602649006622516,0.19129657351962742,"[0.9940119760479041, 0.9875, 1.0, 0.7222222222222222]",H2,12,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9306303005802741,0.9401158738849941,0.854456870486024,0.08940397350993377,0.1676730926332988,"[0.9700598802395209, 0.9746835443037974, 1.0, 0.7777777777777778]",H2,13,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.938921069697159,0.9301712582831434,0.9351028222392977,0.06291390728476821,0.09651228300671585,"[0.9700598802395209, 0.9493670886075949, 0.9473684210526315, 0.8888888888888888]",H2,14,aug,ce,6040,302,H1
hk_l_N1510_IR9p35,hk_l,0.9404961934807233,0.9352251314928649,0.8760408115398147,0.08278145695364239,0.10696108056813665,"[0.9702380952380952, 0.9620253164556962, 0.9473684210526315, 0.8823529411764706]",H3,0,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.8732863664562766,0.8955446077178366,0.8244526254601822,0.11920529801324503,0.30412131817446186,"[0.9700598802395209, 0.9375, 0.918918918918919, 0.6666666666666666]",H3,1,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9105476546906187,0.9510782150607889,0.9194485779262711,0.059602649006622516,0.17890469061876246,"[0.9880239520958084, 0.9875, 1.0, 0.6666666666666666]",H3,2,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9458456504712095,0.9565056954144616,0.9179293431431034,0.056291390728476824,0.1188624859984672,"[0.9880239520958084, 0.9620253164556962, 1.0, 0.8333333333333334]",H3,3,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.966063653284149,0.9728654632582293,0.9776576140322559,0.023178807947019868,0.0509897925667652,"[0.9880239520958084, 0.9873417721518988, 1.0, 0.8888888888888888]",H3,4,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9305714374357338,0.945342434241615,0.8901788042210421,0.0695364238410596,0.16678079459631956,"[0.9702380952380952, 0.9873417721518988, 1.0, 0.7647058823529411]",H3,5,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9537341982701264,0.9459993433135366,0.8905627167779676,0.0728476821192053,0.11705339321357285,"[0.9760479041916168, 0.95, 1.0, 0.8888888888888888]",H3,6,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9572117027206848,0.9727715607055984,0.9708180337373347,0.026490066225165563,0.07732283181384977,"[0.9940119760479041, 1.0, 0.9459459459459459, 0.8888888888888888]",H3,7,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9628990963221237,0.9673939245895528,0.9539603632266189,0.03642384105960265,0.07270480136772867,"[0.9880239520958084, 0.9746835443037974, 1.0, 0.8888888888888888]",H3,8,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.906656817388984,0.9348864463615788,0.9379511553686632,0.059602649006622516,0.15356030111662086,"[0.9940119760479041, 0.9367088607594937, 0.9736842105263158, 0.7222222222222222]",H3,9,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9294545349785484,0.9251576541165487,0.9028013800916628,0.07947019867549669,0.09213226429812432,"[0.9702380952380952, 0.9240506329113924, 1.0, 0.8235294117647058]",H3,10,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9315686757116397,0.9563982733914117,0.9308713566305509,0.04966887417218543,0.14086978070885256,"[0.9880239520958084, 0.9875, 0.972972972972973, 0.7777777777777778]",H3,11,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9021629039218859,0.9450141084365473,0.8597257462945247,0.08278145695364239,0.2598588858319397,"[0.9940119760479041, 0.975, 0.972972972972973, 0.6666666666666666]",H3,12,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9667946474361957,0.967337365093081,0.9439948074655928,0.039735099337748346,0.06863870526767916,"[0.9880239520958084, 0.9873417721518988, 0.9473684210526315, 0.9444444444444444]",H3,13,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9193897902618038,0.9244477659643944,0.8689563582332909,0.09271523178807947,0.17758714194972258,"[0.9640718562874252, 0.9620253164556962, 0.9736842105263158, 0.7777777777777778]",H3,14,rebalance,ldam,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9700963246724406,0.9421849325610918,0.8740272191854167,0.08278145695364239,0.050737008660892736,"[0.9583333333333334, 0.9746835443037974, 0.9473684210526315, 1.0]",H4,0,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.930094540648433,0.9241678541456564,0.8691679575708247,0.09271523178807947,0.17009882262502024,"[0.9640718562874252, 0.95, 0.972972972972973, 0.8333333333333334]",H4,1,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9383254324683965,0.9618394102503994,0.9279629251005248,0.04966887417218543,0.12484614105123086,"[0.9880239520958084, 0.9875, 1.0, 0.7777777777777778]",H4,2,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9706294162729394,0.957252930614691,0.911426786192474,0.059602649006622516,0.05840007748216647,"[0.9760479041916168, 0.9620253164556962, 1.0, 0.9444444444444444]",H4,3,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9706294162729394,0.9570372641730118,0.9356093400700376,0.04966887417218543,0.055576610492095974,"[0.9760479041916168, 0.9620253164556962, 1.0, 0.9444444444444444]",H4,4,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9761771797326526,0.9675152368629244,0.9182760213847271,0.04966887417218543,0.06532771336382655,"[0.9761904761904762, 0.9873417721518988, 1.0, 0.9411764705882353]",H4,5,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9377334295373217,0.9202352926303339,0.8450209598239127,0.10927152317880795,0.14529218589847331,"[0.9640718562874252, 0.925, 0.972972972972973, 0.8888888888888888]",H4,6,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9608434594774414,0.9726524532143668,0.961371194678946,0.029801324503311258,0.08394820718922516,"[0.9940119760479041, 0.9875, 0.972972972972973, 0.8888888888888888]",H4,7,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9767879852110126,0.9728314736357886,0.9562785433200406,0.033112582781456956,0.058815912478839785,"[0.9880239520958084, 0.9746835443037974, 1.0, 0.9444444444444444]",H4,8,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9329375891787378,0.9405203542498002,0.9283464047979965,0.059602649006622516,0.10399276951316111,"[0.9880239520958084, 0.9367088607594937, 0.9736842105263158, 0.8333333333333334]",H4,9,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9426723220933944,0.9258927385143463,0.8750532835184675,0.09271523178807947,0.08486685813565933,"[0.9642857142857143, 0.9240506329113924, 1.0, 0.8823529411764706]",H4,10,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9532274415133696,0.9515152890297576,0.9172753834915996,0.059602649006622516,0.08665737219255183,"[0.9760479041916168, 0.975, 0.972972972972973, 0.8888888888888888]",H4,11,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9577184594774415,0.967271034031839,0.928390768257983,0.046357615894039736,0.10708110805416195,"[0.9940119760479041, 0.975, 0.972972972972973, 0.8888888888888888]",H4,12,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9652976414481718,0.9621309420799916,0.9235343764201779,0.04966887417218543,0.07146217225774966,"[0.9820359281437125, 0.9873417721518988, 0.9473684210526315, 0.9444444444444444]",H4,13,rebalance,logitadj,1208,302,H1
hk_l_N1510_IR9p35,hk_l,0.9522495094199787,0.9364267475730599,0.8681756645621671,0.08940397350993377,0.09665689717611191,"[0.9580838323353293, 0.9620253164556962, 1.0, 0.8888888888888888]",H4,14,rebalance,logitadj,1208,302,H1
