cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_u_N500_IR9p35,hk_u,0.5372023809523809,0.4478500971565207,0.5150862068965517,0.52,0.6828067765567765,"[0.7321428571428571, 0.5, 0.75, 0.16666666666666666]",H1,11,rebalance,ce,400,100,H1
hk_u_N500_IR9p35,hk_u,0.6357744107744109,0.5221592108361216,0.4555156267015137,0.5,0.6410774410774411,"[0.6727272727272727, 0.7037037037037037, 0.8333333333333334, 0.3333333333333333]",H1,12,rebalance,ce,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5960955710955711,0.5018307067860037,0.6488469601677149,0.43,0.5016899766899767,"[0.7818181818181819, 0.4230769230769231, 0.8461538461538461, 0.3333333333333333]",H1,13,rebalance,ce,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5448135198135198,0.49170645619887665,0.3627450980392156,0.55,0.8719114219114219,"[0.7818181818181819, 0.6153846153846154, 0.6153846153846154, 0.16666666666666666]",H1,14,rebalance,ce,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5217490842490843,0.3826260500866174,0.444963776583314,0.53,0.8047161172161172,"[0.7857142857142857, 0.38461538461538464, 0.5833333333333334, 0.3333333333333333]",H2,0,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5432692307692307,0.44060804915912266,0.5744163424124514,0.46,0.6553342490842491,"[0.75, 0.4230769230769231, 0.8333333333333334, 0.16666666666666666]",H2,1,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5543350168350168,0.38552332486675295,0.5504052684903749,0.47,0.6861531986531987,"[0.7636363636363637, 0.37037037037037035, 0.75, 0.3333333333333333]",H2,2,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.4456876456876457,0.33317514442477325,0.3659043659043658,0.66,0.8153263403263403,"[0.6545454545454545, 0.5, 0.46153846153846156, 0.16666666666666666]",H2,3,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.666083916083916,0.5633773910270705,0.5961995249406176,0.38,0.5745920745920745,"[0.8181818181818182, 0.5769230769230769, 0.7692307692307693, 0.5]",H2,4,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5260989010989011,0.37387319130894553,0.40008066142367416,0.63,0.7742673992673992,"[0.6428571428571429, 0.46153846153846156, 0.6666666666666666, 0.3333333333333333]",H2,5,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5025183150183151,0.3731064643428623,0.5343609505459217,0.53,0.6498397435897436,"[0.7857142857142857, 0.3076923076923077, 0.5833333333333334, 0.3333333333333333]",H2,6,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5843434343434344,0.48281998611414784,0.48447355652595825,0.47,0.690446127946128,"[0.7818181818181819, 0.5555555555555556, 0.6666666666666666, 0.3333333333333333]",H2,7,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5114219114219114,0.410847542048896,0.4780927835051546,0.49,0.8374125874125874,"[0.7636363636363637, 0.5, 0.6153846153846154, 0.16666666666666666]",H2,8,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.6436480186480188,0.5594205234442896,0.5824053452115814,0.41,0.5887529137529137,"[0.8181818181818182, 0.5, 0.9230769230769231, 0.3333333333333333]",H2,9,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.40201465201465203,0.28074270819006486,0.23180037121055896,0.75,1.0723443223443223,"[0.6785714285714286, 0.34615384615384615, 0.5833333333333334, 0.0]",H2,10,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5855082417582418,0.5030502727190906,0.6018540527691942,0.41,0.5871108058608059,"[0.8035714285714286, 0.5384615384615384, 0.6666666666666666, 0.3333333333333333]",H2,11,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.6610690235690235,0.48214704678077214,0.4377889869693148,0.53,0.6714225589225589,"[0.7090909090909091, 0.5185185185185185, 0.9166666666666666, 0.5]",H2,12,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.6006410256410257,0.5194803607082047,0.6187363834422658,0.42,0.4915501165501166,"[0.8, 0.5, 0.7692307692307693, 0.3333333333333333]",H2,13,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.5434731934731934,0.42730554643912044,0.45783132530120485,0.5,0.8093822843822844,"[0.7636363636363637, 0.5384615384615384, 0.5384615384615384, 0.3333333333333333]",H2,14,aug,ce,2000,100,H1
hk_u_N500_IR9p35,hk_u,0.4044184981684982,0.1436016418575374,0.39247213594006947,0.79,0.8629807692307693,"[0.5535714285714286, 0.23076923076923078, 0.16666666666666666, 0.6666666666666666]",H3,0,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4515796703296703,0.24305877437601497,0.37699081881206664,0.75,0.7573260073260073,"[0.5178571428571429, 0.5384615384615384, 0.08333333333333333, 0.6666666666666666]",H3,1,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.30997474747474746,0.14343230650034405,0.3114346991759791,0.76,0.9971380471380471,"[0.5454545454545454, 0.4444444444444444, 0.08333333333333333, 0.16666666666666666]",H3,2,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4184149184149184,0.20422627891702458,0.3739495798319328,0.83,0.9617132867132867,"[0.5454545454545454, 0.38461538461538464, 0.07692307692307693, 0.6666666666666666]",H3,3,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.34335664335664334,0.1261983228096978,0.4240837696335078,0.82,0.9627622377622378,"[0.5272727272727272, 0.2692307692307692, 0.07692307692307693, 0.5]",H3,4,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.3983516483516484,0.18074767615649592,0.39202779301517654,0.79,0.9107142857142858,"[0.5357142857142857, 0.3076923076923077, 0.25, 0.5]",H3,5,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.3062042124542125,0.05510157236094365,0.35389250039638487,0.95,0.9610805860805861,"[0.4107142857142857, 0.23076923076923078, 0.08333333333333333, 0.5]",H3,6,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.40273569023569017,0.2050757467757514,0.36269430051813467,0.73,0.8301346801346802,"[0.509090909090909, 0.5185185185185185, 0.08333333333333333, 0.5]",H3,7,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.30705128205128207,0.18128065321734219,0.36567164179104483,0.78,1.0033799533799534,"[0.6, 0.38461538461538464, 0.07692307692307693, 0.16666666666666666]",H3,8,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.3706293706293706,0.17432355351489195,0.3762475049900199,0.75,0.9945221445221446,"[0.6363636363636364, 0.34615384615384615, 0.0, 0.5]",H3,9,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.3802655677655678,0.1358975577138301,0.221041055718475,0.92,1.0456730769230769,"[0.39285714285714285, 0.46153846153846156, 0.16666666666666666, 0.5]",H3,10,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.2941849816849817,0.11985971135861036,0.36904562928296836,0.87,1.0905448717948718,"[0.5357142857142857, 0.3076923076923077, 0.0, 0.3333333333333333]",H3,11,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.37007575757575756,0.19433600481394636,0.3644429278280157,0.81,0.9714225589225589,"[0.5636363636363636, 0.3333333333333333, 0.25, 0.3333333333333333]",H3,12,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4187062937062937,0.22350706478115026,0.5404721753794266,0.69,0.7560023310023309,"[0.6363636363636364, 0.23076923076923078, 0.3076923076923077, 0.5]",H3,13,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.3492424242424242,0.16077795501042685,0.26498127340823974,0.85,1.0605477855477856,"[0.5636363636363636, 0.34615384615384615, 0.15384615384615385, 0.3333333333333333]",H3,14,rebalance,coral,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5112179487179487,0.40664212279105844,0.3905217589428116,0.57,0.84878663003663,"[0.75, 0.46153846153846156, 0.6666666666666666, 0.16666666666666666]",H4,0,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5484203296703296,0.4373481098730064,0.5533498759305211,0.46,0.6873855311355311,"[0.7321428571428571, 0.46153846153846156, 0.8333333333333334, 0.16666666666666666]",H4,1,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5101851851851852,0.3886028434857254,0.4814340588988476,0.49,0.8020622895622895,"[0.8, 0.4074074074074074, 0.6666666666666666, 0.16666666666666666]",H4,2,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4743006993006993,0.4519934313358751,0.44567627494456774,0.54,0.8422494172494173,"[0.7818181818181819, 0.5769230769230769, 0.5384615384615384, 0.0]",H4,3,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.6238927738927739,0.5589104036757466,0.6790123456790124,0.34,0.539044289044289,"[0.8545454545454545, 0.5384615384615384, 0.7692307692307693, 0.3333333333333333]",H4,4,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.569253663003663,0.442550934208023,0.6430329886755293,0.42,0.5742902930402931,"[0.7321428571428571, 0.46153846153846156, 0.75, 0.3333333333333333]",H4,5,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.5315934065934066,0.41235410961172037,0.5720399429386591,0.46,0.7093635531135531,"[0.8571428571428571, 0.2692307692307692, 0.6666666666666666, 0.3333333333333333]",H4,6,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.593939393939394,0.48893262712614666,0.4680249009620826,0.5,0.65753367003367,"[0.7090909090909091, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333]",H4,7,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4555944055944056,0.36672736818054763,0.4177215189873418,0.54,0.9343822843822844,"[0.7454545454545455, 0.46153846153846156, 0.6153846153846154, 0.0]",H4,8,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.44947552447552447,0.40726562020066753,0.5092378752886836,0.51,0.8347319347319346,"[0.8363636363636363, 0.34615384615384615, 0.6153846153846154, 0.0]",H4,9,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4175824175824176,0.30558926818176646,0.47464275707481085,0.51,0.8717948717948718,"[0.7857142857142857, 0.38461538461538464, 0.3333333333333333, 0.16666666666666666]",H4,10,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.4310897435897436,0.3381895341952794,0.3757934828607702,0.64,0.9436813186813187,"[0.75, 0.3076923076923077, 0.6666666666666666, 0.0]",H4,11,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.633543771043771,0.49380772038708726,0.5277878677806029,0.46,0.6113215488215489,"[0.6545454545454545, 0.6296296296296297, 0.9166666666666666, 0.3333333333333333]",H4,12,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.48607226107226104,0.44901189410042525,0.6578947368421053,0.45,0.7011655011655011,"[0.8545454545454545, 0.38461538461538464, 0.5384615384615384, 0.16666666666666666]",H4,13,rebalance,corn,400,100,H1
hk_u_N500_IR9p35,hk_u,0.47832167832167827,0.45055529654049087,0.44375,0.49,0.9212703962703963,"[0.8363636363636363, 0.5384615384615384, 0.5384615384615384, 0.0]",H4,14,rebalance,corn,400,100,H1
