cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_l_N950_IR9p35,hk_l,0.9902380952380953,0.9743789160692921,0.956124435060865,0.031578947368421054,0.019523809523809527,"[0.9809523809523809, 0.98, 1.0, 1.0]",H1,7,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9521645021645022,0.9739650264935712,0.9268796137564287,0.042105263157894736,0.14112554112554113,"[0.9904761904761905, 1.0, 1.0, 0.8181818181818182]",H1,8,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9622256728778468,0.9250502981222726,0.8780338692914349,0.09473684210526316,0.0670600414078675,"[0.9523809523809523, 0.94, 0.9565217391304348, 1.0]",H1,9,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9173842195540309,0.9309439950447159,0.8659069783454402,0.08947368421052632,0.18795883361921098,"[0.9622641509433962, 0.98, 1.0, 0.7272727272727273]",H1,10,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9698917748917749,0.9740933581285699,0.9549259497746297,0.031578947368421054,0.0575974025974026,"[0.9904761904761905, 0.98, 1.0, 0.9090909090909091]",H1,11,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9324025974025975,0.931665944943471,0.8634923745142222,0.09473684210526316,0.15768398268398268,"[0.9714285714285714, 0.94, 1.0, 0.8181818181818182]",H1,12,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9167478354978356,0.9224637185199529,0.9181983772147707,0.07368421052631578,0.16143398268398268,"[0.9904761904761905, 0.9, 0.9583333333333334, 0.8181818181818182]",H1,13,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9092857142857143,0.9477853228843541,0.8727722262284949,0.07894736842105263,0.2254761904761905,"[0.9904761904761905, 0.98, 1.0, 0.6666666666666666]",H1,14,rebalance,ce,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9722727272727273,0.9825407142544731,0.9670562125047681,0.021052631578947368,0.07318181818181818,"[1.0, 0.98, 1.0, 0.9090909090909091]",H2,0,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.912056277056277,0.9308107275524123,0.8294377763739735,0.10526315789473684,0.24383116883116884,"[0.9809523809523809, 0.94, 1.0, 0.7272727272727273]",H2,1,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9475108225108225,0.9316027420618559,0.914196316247863,0.07368421052631578,0.09497835497835498,"[0.9809523809523809, 0.9, 1.0, 0.9090909090909091]",H2,2,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9952380952380953,0.9829039074916887,0.968136843870535,0.021052631578947368,0.009523809523809525,"[0.9809523809523809, 1.0, 1.0, 1.0]",H2,3,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9435714285714286,0.9481178943992463,0.9046376229672757,0.06315789473684211,0.14452380952380953,"[0.9809523809523809, 0.96, 1.0, 0.8333333333333334]",H2,4,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.8385506003430532,0.9300456299553876,0.7936278059377263,0.11052631578947368,0.41616638078902235,"[0.9905660377358491, 1.0, 1.0, 0.36363636363636365]",H2,5,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9702380952380952,0.9409287347156684,0.9447120825115587,0.05263157894736842,0.039523809523809524,"[0.9809523809523809, 0.9, 1.0, 1.0]",H2,6,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9400216450216451,0.9405300289455366,0.8977910768920419,0.07368421052631578,0.11995670995670996,"[0.9619047619047619, 0.98, 1.0, 0.8181818181818182]",H2,7,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9772727272727273,0.9913329368081222,0.9704428388702596,0.015789473684210527,0.06818181818181818,"[1.0, 1.0, 1.0, 0.9090909090909091]",H2,8,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9594047619047619,0.9486749550300738,0.9065880039331367,0.06842105263157895,0.08095238095238094,"[0.9809523809523809, 0.94, 1.0, 0.9166666666666666]",H2,9,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9065146543366396,0.9219208988055397,0.848268596866823,0.1,0.19854537996867777,"[0.9622641509433962, 0.98, 0.9565217391304348, 0.7272727272727273]",H2,10,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9722727272727273,0.982665770424349,0.9836460664486142,0.015789473684210527,0.05045454545454545,"[1.0, 0.98, 1.0, 0.9090909090909091]",H2,11,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9374025974025975,0.9401769225129878,0.8520009087663497,0.09473684210526316,0.15506493506493507,"[0.9714285714285714, 0.96, 1.0, 0.8181818181818182]",H2,12,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9118181818181819,0.9393368724003452,0.8961429401113731,0.07368421052631578,0.21181818181818182,"[1.0, 0.92, 1.0, 0.7272727272727273]",H2,13,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.9277380952380953,0.9481263873628343,0.8766603415559773,0.07894736842105263,0.17011904761904761,"[0.9809523809523809, 0.98, 1.0, 0.75]",H2,14,aug,ce,3800,190,H1
hk_l_N950_IR9p35,hk_l,0.919459691252144,0.9476167633171907,0.9332325965491794,0.05263157894736842,0.15372212692967407,"[0.9905660377358491, 0.96, 1.0, 0.7272727272727273]",H3,0,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.8466017316017316,0.8794604994283365,0.7907695342033464,0.15263157894736842,0.3675974025974026,"[0.9809523809523809, 0.86, 1.0, 0.5454545454545454]",H3,1,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9250216450216451,0.9161150981165729,0.8531499416385375,0.11052631578947368,0.12937229437229436,"[0.9619047619047619, 0.92, 1.0, 0.8181818181818182]",H3,2,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9677489177489178,0.9578015247080984,0.9200525128757532,0.05789473684210526,0.06688311688311688,"[0.9619047619047619, 1.0, 1.0, 0.9090909090909091]",H3,3,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9227380952380952,0.9395812492054368,0.9061424726603754,0.06842105263157895,0.16535714285714287,"[0.9809523809523809, 0.96, 1.0, 0.75]",H3,4,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.7880960548885076,0.9035203653714613,0.7578496118642104,0.1368421052631579,0.4943481989708405,"[0.9905660377358491, 0.98, 1.0, 0.18181818181818182]",H3,5,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9102597402597403,0.885035132204073,0.8585010299477103,0.12105263157894737,0.11378787878787879,"[0.9428571428571428, 0.88, 1.0, 0.8181818181818182]",H3,6,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9651298701298702,0.9574118520457622,0.9152822274333653,0.05789473684210526,0.07212121212121211,"[0.9714285714285714, 0.98, 1.0, 0.9090909090909091]",H3,7,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9270562770562771,0.9567017440979739,0.8940803456325563,0.06315789473684211,0.17099567099567098,"[0.9809523809523809, 1.0, 1.0, 0.7272727272727273]",H3,8,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9513561076604554,0.916504778361259,0.8745431651362059,0.1,0.0779296066252588,"[0.9523809523809523, 0.94, 0.9130434782608695, 1.0]",H3,9,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9223842195540308,0.9397285016883556,0.902839005466408,0.06842105263157895,0.1528730703259005,"[0.9622641509433962, 1.0, 1.0, 0.7272727272727273]",H3,10,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9625108225108225,0.9572271885952502,0.9306178003518906,0.05263157894736842,0.07235930735930736,"[0.9809523809523809, 0.96, 1.0, 0.9090909090909091]",H3,11,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9098430735930737,0.8916375789113066,0.7924934625442239,0.15263157894736842,0.1971482683982684,"[0.9428571428571428, 0.92, 0.9583333333333334, 0.8181818181818182]",H3,12,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.87129329004329,0.9047886168765839,0.8676295666949873,0.1,0.2750703463203463,"[0.9904761904761905, 0.9, 0.9583333333333334, 0.6363636363636364]",H3,13,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9253571428571429,0.9398307314847324,0.8504819988195947,0.09473684210526316,0.1772619047619048,"[0.9714285714285714, 0.98, 1.0, 0.75]",H3,14,rebalance,ldam,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9625557461406518,0.9565959260940735,0.9234205488194002,0.05263157894736842,0.09261578044596912,"[0.9811320754716981, 0.96, 1.0, 0.9090909090909091]",H4,0,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9046753246753247,0.9138655583671312,0.816464193326566,0.12105263157894737,0.2562121212121212,"[0.9714285714285714, 0.92, 1.0, 0.7272727272727273]",H4,1,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9548917748917749,0.9488244312029098,0.920325150801587,0.06315789473684211,0.0875974025974026,"[0.9904761904761905, 0.92, 1.0, 0.9090909090909091]",H4,2,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9824404761904763,0.9661697189062098,0.9290008123476848,0.04736842105263158,0.029464285714285714,"[0.9714285714285714, 1.0, 0.9583333333333334, 1.0]",H4,3,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9435714285714286,0.9483479683278176,0.8966880869995056,0.06842105263157895,0.12845238095238096,"[0.9809523809523809, 0.96, 1.0, 0.8333333333333334]",H4,4,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.8504083078529346,0.9296382281952008,0.810610255842286,0.10526315789473684,0.3815814005518682,"[0.9905660377358491, 1.0, 0.9565217391304348, 0.45454545454545453]",H4,5,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9480952380952381,0.8943269034244935,0.8458302028549962,0.12631578947368421,0.08333333333333334,"[0.9523809523809523, 0.84, 1.0, 1.0]",H4,6,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9627489177489178,0.949339900221993,0.8887406877256905,0.07368421052631578,0.07926406926406926,"[0.9619047619047619, 0.98, 1.0, 0.9090909090909091]",H4,7,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9748917748917749,0.982665770424349,0.957479772766397,0.02631578947368421,0.07294372294372294,"[0.9904761904761905, 1.0, 1.0, 0.9090909090909091]",H4,8,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.973095238095238,0.9336573190823861,0.8814920741168953,0.08947368421052632,0.05619047619047619,"[0.9523809523809523, 0.94, 1.0, 1.0]",H4,9,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9401114922813036,0.9396667706851494,0.8810450438255102,0.07894736842105263,0.1425042881646655,"[0.9622641509433962, 0.98, 1.0, 0.8181818181818182]",H4,10,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9902380952380953,0.9744629695808943,0.9407555716020612,0.03684210526315789,0.019285714285714285,"[0.9809523809523809, 0.98, 1.0, 1.0]",H4,11,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9219859307359308,0.9233393202975589,0.848286435210323,0.10526315789473684,0.17048160173160173,"[0.9714285714285714, 0.94, 0.9583333333333334, 0.8181818181818182]",H4,12,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9394751082251083,0.9315160148713224,0.9473203509802003,0.05789473684210526,0.0932521645021645,"[0.9904761904761905, 0.9, 0.9583333333333334, 0.9090909090909091]",H4,13,rebalance,logitadj,760,190,H1
hk_l_N950_IR9p35,hk_l,0.9438095238095239,0.9408352288622653,0.8548510313216195,0.09473684210526316,0.1219047619047619,"[0.9619047619047619, 0.98, 1.0, 0.8333333333333334]",H4,14,rebalance,logitadj,760,190,H1
