cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_l_N500_IR4,hk_l,0.9341577540106952,0.9419902327527149,0.9004479840716775,0.08,0.1567513368983957,"[0.9772727272727273, 1.0, 0.9411764705882353, 0.8181818181818182]",H1,11,rebalance,ce,400,100,H1
hk_l_N500_IR4,hk_l,0.9545454545454546,0.9712279319090606,0.9112863479546575,0.06,0.13636363636363635,"[1.0, 1.0, 1.0, 0.8181818181818182]",H1,12,rebalance,ce,400,100,H1
hk_l_N500_IR4,hk_l,0.9907407407407407,0.9856648890666461,0.9814677538917717,0.02,0.018518518518518517,"[1.0, 0.9629629629629629, 1.0, 1.0]",H1,13,rebalance,ce,400,100,H1
hk_l_N500_IR4,hk_l,0.8983585858585859,0.8986668844506043,0.8354953938710283,0.15,0.22243265993265993,"[0.9772727272727273, 0.8888888888888888, 1.0, 0.7272727272727273]",H1,14,rebalance,ce,400,100,H1
hk_l_N500_IR4,hk_l,0.9626623376623377,0.9566895057874713,0.9201127819548872,0.07,0.08035714285714285,"[0.9772727272727273, 0.9642857142857143, 1.0, 0.9090909090909091]",H2,0,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9715909090909092,0.9708879184861717,0.9140811455847255,0.06,0.08522727272727272,"[0.9772727272727273, 1.0, 1.0, 0.9090909090909091]",H2,1,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9318181818181819,0.957087475414051,0.8647294589178357,0.09,0.20454545454545456,"[1.0, 1.0, 1.0, 0.7272727272727273]",H2,2,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9107744107744109,0.8995449367166348,0.8878504672897196,0.12,0.1553030303030303,"[0.9545454545454546, 0.9259259259259259, 0.9444444444444444, 0.8181818181818182]",H2,3,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9154040404040404,0.8997044379634279,0.8867924528301887,0.12,0.15067340067340068,"[0.9545454545454546, 0.8888888888888888, 1.0, 0.8181818181818182]",H2,4,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.8912337662337663,0.9127403067490326,0.8448448448448449,0.13,0.25405844155844154,"[1.0, 0.9285714285714286, 1.0, 0.6363636363636364]",H2,5,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9707792207792207,0.9438519431939001,0.8961156278229448,0.09,0.060876623376623376,"[0.9545454545454546, 0.9285714285714286, 1.0, 1.0]",H2,6,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.8920454545454545,0.8987642121408552,0.7752247752247752,0.17,0.26704545454545453,"[0.9318181818181818, 1.0, 1.0, 0.6363636363636364]",H2,7,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9530723905723906,0.9425684318414427,0.8939701272358473,0.09,0.1130050505050505,"[0.9772727272727273, 0.9259259259259259, 1.0, 0.9090909090909091]",H2,8,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9715909090909092,0.9713995763727689,0.9757986447241046,0.03,0.05113636363636364,"[0.9772727272727273, 1.0, 1.0, 0.9090909090909091]",H2,9,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.976461038961039,0.9573949338285455,0.9488372093023256,0.05,0.0349025974025974,"[0.9772727272727273, 0.9285714285714286, 1.0, 1.0]",H2,10,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9261363636363638,0.9417917030038794,0.8465346534653465,0.11,0.19886363636363635,"[0.9772727272727273, 1.0, 1.0, 0.7272727272727273]",H2,11,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9545454545454546,0.9712279319090606,0.9112863479546575,0.06,0.13636363636363635,"[1.0, 1.0, 1.0, 0.8181818181818182]",H2,12,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9566498316498316,0.9427922894433961,0.9158878504672897,0.08,0.0867003367003367,"[0.9545454545454546, 0.9629629629629629, 1.0, 0.9090909090909091]",H2,13,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9061447811447811,0.8864338605538339,0.8038516405135521,0.18,0.21254208754208753,"[0.9545454545454546, 0.8518518518518519, 1.0, 0.8181818181818182]",H2,14,aug,ce,2000,100,H1
hk_l_N500_IR4,hk_l,0.9536382734912148,0.956548562629379,0.9344262295081968,0.06,0.1007448433919022,"[1.0, 0.9642857142857143, 0.9411764705882353, 0.9090909090909091]",H3,0,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9488636363636365,0.9562727992439146,0.8690591658583899,0.09,0.15340909090909088,"[0.9772727272727273, 1.0, 1.0, 0.8181818181818182]",H3,1,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9057486631016043,0.9124523976143504,0.7970297029702971,0.15,0.24766042780748665,"[0.9545454545454546, 1.0, 0.9411764705882353, 0.7272727272727273]",H3,2,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.845117845117845,0.8438300838651013,0.7413624829201639,0.23,0.31186868686868685,"[0.9090909090909091, 0.9259259259259259, 1.0, 0.5454545454545454]",H3,3,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.8564814814814815,0.8737130039635266,0.8772504091653027,0.14,0.22306397306397308,"[0.9545454545454546, 0.9259259259259259, 1.0, 0.5454545454545454]",H3,4,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.885551948051948,0.8984299570006741,0.800895968143355,0.16,0.28814935064935066,"[0.9772727272727273, 0.9285714285714286, 1.0, 0.6363636363636364]",H3,5,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9310064935064936,0.9276360262381341,0.9311362518445647,0.08,0.12012987012987013,"[0.9772727272727273, 0.9285714285714286, 1.0, 0.8181818181818182]",H3,6,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9261363636363636,0.9012736933255814,0.7944550669216062,0.17,0.18181818181818182,"[0.8863636363636364, 1.0, 1.0, 0.8181818181818182]",H3,7,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9189814814814815,0.9007328689444627,0.8296814582949733,0.15,0.16414141414141414,"[0.9318181818181818, 0.9259259259259259, 1.0, 0.8181818181818182]",H3,8,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9488636363636365,0.9571170835496622,0.9705188679245284,0.04,0.07386363636363635,"[0.9772727272727273, 1.0, 1.0, 0.8181818181818182]",H3,9,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9650974025974026,0.9303206621182007,0.8691335740072201,0.11,0.0689935064935065,"[0.9318181818181818, 0.9285714285714286, 1.0, 1.0]",H3,10,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9341577540106952,0.9419902327527149,0.9004479840716775,0.08,0.1567513368983957,"[0.9772727272727273, 1.0, 0.9411764705882353, 0.8181818181818182]",H3,11,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9545454545454546,0.9711310083934083,0.9356435643564356,0.05,0.11363636363636363,"[1.0, 1.0, 1.0, 0.8181818181818182]",H3,12,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9339225589225589,0.9282982920280766,0.881471648018206,0.11,0.13783670033670034,"[0.9545454545454546, 0.9629629629629629, 1.0, 0.8181818181818182]",H3,13,rebalance,ldam,400,100,H1
