cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_u_N950_IR9p35,hk_u,0.5745887090759938,0.4569561526001785,0.5515577467743626,0.4368421052631579,0.7222895070475054,"[0.7830188679245284, 0.46, 0.782608695652174, 0.2727272727272727]",H0,0,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5238365800865801,0.3765507169239409,0.4373060891911372,0.5631578947368421,0.7715313852813853,"[0.7142857142857143, 0.4, 0.7083333333333334, 0.2727272727272727]",H0,1,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5548484848484849,0.45461379519334677,0.5521433141394754,0.4421052631578947,0.6835064935064935,"[0.8, 0.48, 0.6666666666666666, 0.2727272727272727]",H0,2,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5079329004329004,0.3980175113522036,0.5728269516792917,0.4631578947368421,0.6447510822510822,"[0.7714285714285715, 0.48, 0.4166666666666667, 0.36363636363636365]",H0,3,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5933902691511388,0.5686358779463869,0.5085838518629582,0.3894736842105263,0.7540269151138717,"[0.8476190476190476, 0.66, 0.782608695652174, 0.08333333333333333]",H0,4,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.553686702960698,0.5009174540702536,0.4999493875898371,0.45263157894736844,0.7607677679170706,"[0.8207547169811321, 0.56, 0.6521739130434783, 0.18181818181818182]",H0,5,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.6065746753246752,0.5118354407968074,0.5401711149742646,0.43157894736842106,0.6671266233766233,"[0.7619047619047619, 0.6, 0.7916666666666666, 0.2727272727272727]",H0,6,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5222510822510822,0.4533658258482414,0.49119048498504037,0.45789473684210524,0.784702380952381,"[0.7714285714285715, 0.56, 0.6666666666666666, 0.09090909090909091]",H0,7,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5516829004329005,0.3979433014255693,0.47606800971567365,0.5631578947368421,0.6976461038961039,"[0.7714285714285715, 0.28, 0.7916666666666666, 0.36363636363636365]",H0,8,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5132815734989649,0.47009667055296545,0.5016821618492927,0.4473684210526316,0.7496946169772256,"[0.780952380952381, 0.62, 0.6521739130434783, 0.0]",H0,9,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.513264598404057,0.4202207755277609,0.4396835860250494,0.5052631578947369,0.8363613990603326,"[0.7830188679245284, 0.44, 0.7391304347826086, 0.09090909090909091]",H0,10,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5781222943722943,0.4870804167179527,0.5279935976524726,0.4473684210526316,0.6903409090909092,"[0.7714285714285715, 0.56, 0.7083333333333334, 0.2727272727272727]",H0,11,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5499458874458875,0.3875998055540335,0.5171537484116899,0.49473684210526314,0.698409090909091,"[0.7619047619047619, 0.4, 0.5833333333333334, 0.45454545454545453]",H0,12,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.4989069264069264,0.3964649512697509,0.4242615963504379,0.5263157894736842,0.855297619047619,"[0.7904761904761904, 0.44, 0.5833333333333334, 0.18181818181818182]",H0,13,none,ce,760,190,H1
hk_u_N950_IR9p35,hk_u,0.5640683229813664,0.41578661098776093,0.5247981168470266,0.48947368421052634,0.6461697722567288,"[0.7238095238095238, 0.46, 0.7391304347826086, 0.3333333333333333]",H0,14,none,ce,760,190,H1
