cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_l_N500_IR9p35,hk_l,0.9859203296703296,0.9676308669349941,0.925166935298181,0.05,0.032623626373626376,"[0.9821428571428571, 0.9615384615384616, 1.0, 1.0]",H0,0,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.907051282051282,0.9499666312907526,0.8616004026170105,0.08,0.2692307692307692,"[1.0, 0.9615384615384616, 1.0, 0.6666666666666666]",H0,1,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8497053872053871,0.8567368589588434,0.7849580943978827,0.17,0.2703282828282828,"[0.9636363636363636, 0.8518518518518519, 0.9166666666666666, 0.6666666666666666]",H0,2,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8787296037296036,0.9018037149279977,0.7582547169811321,0.15,0.3157342657342657,"[0.9636363636363636, 0.9615384615384616, 0.9230769230769231, 0.6666666666666666]",H0,3,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9487179487179488,0.9673241951970846,0.9385749385749386,0.04,0.1346153846153846,"[1.0, 0.9615384615384616, 1.0, 0.8333333333333334]",H0,4,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8215430402930403,0.8513871975312169,0.7002398081534773,0.2,0.4238782051282051,"[0.9464285714285714, 0.9230769230769231, 0.9166666666666666, 0.5]",H0,5,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9391025641025642,0.9504609502649124,0.89950342870655,0.07,0.16346153846153846,"[1.0, 0.9230769230769231, 1.0, 0.8333333333333334]",H0,6,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9632996632996633,0.9063390324911883,0.8600223964165734,0.11,0.06414141414141414,"[0.9272727272727272, 0.9259259259259259, 1.0, 1.0]",H0,7,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9209207459207459,0.890441758339481,0.7549019607843137,0.17,0.20384615384615384,"[0.9272727272727272, 0.9230769230769231, 1.0, 0.8333333333333334]",H0,8,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0]",H0,9,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9346382783882784,0.9344803790520985,0.894167450611477,0.08,0.12557234432234432,"[0.9821428571428571, 0.9230769230769231, 1.0, 0.8333333333333334]",H0,10,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.824404761904762,0.9006726008323211,0.8012718600953894,0.12,0.35119047619047616,"[0.9642857142857143, 1.0, 1.0, 0.3333333333333333]",H0,11,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9352693602693604,0.9349210473015903,0.8644187691582174,0.09,0.1664141414141414,"[0.9818181818181818, 0.9259259259259259, 1.0, 0.8333333333333334]",H0,12,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9903846153846154,0.9838097577709918,0.9766355140186915,0.02,0.019230769230769232,"[1.0, 0.9615384615384616, 1.0, 1.0]",H0,13,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8979603729603729,0.9186839220621636,0.8086124401913876,0.12,0.24522144522144523,"[0.9636363636363636, 0.9615384615384616, 1.0, 0.6666666666666666]",H0,14,none,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9859203296703296,0.9676308669349941,0.925166935298181,0.05,0.032623626373626376,"[0.9821428571428571, 0.9615384615384616, 1.0, 1.0]",H1,0,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9122023809523809,0.9500297437346104,0.8760761805374381,0.07,0.2544642857142857,"[0.9821428571428571, 1.0, 1.0, 0.6666666666666666]",H1,1,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8172979797979798,0.8542965747373216,0.7717696629213483,0.17,0.33514309764309763,"[0.9636363636363636, 0.8888888888888888, 0.9166666666666666, 0.5]",H1,2,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8787296037296036,0.9018037149279977,0.7582547169811321,0.15,0.3157342657342657,"[0.9636363636363636, 0.9615384615384616, 0.9230769230769231, 0.6666666666666666]",H1,3,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9487179487179488,0.9673241951970846,0.9385749385749386,0.04,0.1346153846153846,"[1.0, 0.9615384615384616, 1.0, 0.8333333333333334]",H1,4,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8356227106227107,0.8832860925482605,0.7637292464878671,0.15,0.39125457875457875,"[0.9642857142857143, 0.9615384615384616, 0.9166666666666666, 0.5]",H1,5,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9346382783882784,0.9342729486660712,0.8650551513729172,0.09,0.167239010989011,"[0.9821428571428571, 0.9230769230769231, 1.0, 0.8333333333333334]",H1,6,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9632996632996633,0.9063390324911883,0.8600223964165734,0.11,0.06414141414141414,"[0.9272727272727272, 0.9259259259259259, 1.0, 1.0]",H1,7,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9722027972027972,0.9230768175450155,0.8496659242761693,0.11,0.05506993006993007,"[0.9272727272727272, 0.9615384615384616, 1.0, 1.0]",H1,8,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0]",H1,9,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9718406593406593,0.9355744076289736,0.9142857142857143,0.07,0.046703296703296704,"[0.9642857142857143, 0.9230769230769231, 1.0, 1.0]",H1,10,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8660714285714286,0.9168478158927945,0.7685764323242432,0.13,0.318452380952381,"[0.9642857142857143, 1.0, 1.0, 0.5]",H1,11,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9260101010101011,0.9193364404684494,0.859862197827864,0.1,0.17567340067340068,"[0.9818181818181818, 0.8888888888888888, 1.0, 0.8333333333333334]",H1,12,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9903846153846154,0.9838097577709918,0.9766355140186915,0.02,0.019230769230769232,"[1.0, 0.9615384615384616, 1.0, 1.0]",H1,13,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8934149184149184,0.9038545207486999,0.8118932038834952,0.13,0.24976689976689978,"[0.9454545454545454, 0.9615384615384616, 1.0, 0.6666666666666666]",H1,14,rebalance,ce,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9680631868131868,0.9073811415805807,0.8195143294683876,0.13,0.0683379120879121,"[0.9107142857142857, 0.9615384615384616, 1.0, 1.0]",H2,0,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9166666666666666,0.9669521996022952,0.8828735033836543,0.06,0.25,"[1.0, 1.0, 1.0, 0.6666666666666666]",H2,1,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.8381313131313131,0.86935776653297,0.7942643391521197,0.15,0.3468855218855219,"[0.9636363636363636, 0.8888888888888888, 1.0, 0.5]",H2,2,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.8562937062937063,0.9015425008204792,0.7349397590361446,0.16,0.3798368298368298,"[0.9636363636363636, 0.9615384615384616, 1.0, 0.5]",H2,3,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9903846153846154,0.9837883394249586,0.9940334128878282,0.01,0.009615384615384616,"[1.0, 0.9615384615384616, 1.0, 1.0]",H2,4,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.8609203296703296,0.916208044535573,0.7483643683945647,0.14,0.40762362637362637,"[0.9821428571428571, 0.9615384615384616, 1.0, 0.5]",H2,5,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9487179487179488,0.9668537572138598,0.9375936095856215,0.04,0.1346153846153846,"[1.0, 0.9615384615384616, 1.0, 0.8333333333333334]",H2,6,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.8428451178451178,0.8701219387949471,0.7494500122219506,0.17,0.3512626262626263,"[0.9454545454545454, 0.9259259259259259, 1.0, 0.5]",H2,7,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9676573426573427,0.9074692247512667,0.875,0.1,0.050524475524475525,"[0.9090909090909091, 0.9615384615384616, 1.0, 1.0]",H2,8,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9583333333333334,0.9837042181269688,0.9751243781094527,0.02,0.08333333333333333,"[1.0, 1.0, 1.0, 0.8333333333333334]",H2,9,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.8468406593406593,0.8839083881371146,0.7275369338822959,0.17,0.3889652014652014,"[0.9642857142857143, 0.9230769230769231, 1.0, 0.5]",H2,10,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9077380952380952,0.9339989699616991,0.8543197365087408,0.09,0.2261904761904762,"[0.9642857142857143, 1.0, 1.0, 0.6666666666666666]",H2,11,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9398148148148149,0.9509124162830983,0.9150382327952421,0.06,0.1527777777777778,"[1.0, 0.9259259259259259, 1.0, 0.8333333333333334]",H2,12,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.990909090909091,0.9681376882128293,0.9413145539906104,0.04,0.01818181818181818,"[0.9636363636363636, 1.0, 1.0, 1.0]",H2,13,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.8979603729603729,0.9186839220621636,0.8086124401913876,0.12,0.24522144522144523,"[0.9636363636363636, 0.9615384615384616, 1.0, 0.6666666666666666]",H2,14,aug,ce,2000,100,H1
hk_l_N500_IR9p35,hk_l,0.9859203296703296,0.9674310271145844,0.9529633113828786,0.04,0.02815934065934066,"[0.9821428571428571, 0.9615384615384616, 1.0, 1.0]",H3,0,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9122023809523809,0.9503947447998894,0.9084728033472803,0.06,0.21279761904761907,"[0.9821428571428571, 1.0, 1.0, 0.6666666666666666]",H3,1,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8082070707070707,0.8258078470951777,0.6843853820598007,0.23,0.3624158249158249,"[0.9272727272727272, 0.8888888888888888, 0.9166666666666666, 0.5]",H3,2,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9575174825174826,0.9214390337190712,0.8503325942350333,0.11,0.07482517482517483,"[0.9454545454545454, 0.9615384615384616, 0.9230769230769231, 1.0]",H3,3,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9441724941724942,0.951033608630054,0.8866348448687351,0.07,0.14825174825174825,"[0.9818181818181818, 0.9615384615384616, 1.0, 0.8333333333333334]",H3,4,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8632097069597069,0.8690917703311305,0.7858162779628748,0.16,0.2944139194139194,"[0.9464285714285714, 0.9230769230769231, 0.9166666666666666, 0.6666666666666666]",H3,5,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.944253663003663,0.9503426901391525,0.8849600387503027,0.07,0.14800824175824176,"[0.9821428571428571, 0.9615384615384616, 1.0, 0.8333333333333334]",H3,6,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9125420875420875,0.8617596601701527,0.7659645603477098,0.18,0.1702020202020202,"[0.8909090909090909, 0.9259259259259259, 1.0, 0.8333333333333334]",H3,7,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.823951048951049,0.8129543960409568,0.6184510250569477,0.27,0.39271561771561775,"[0.8727272727272727, 0.9230769230769231, 1.0, 0.5]",H3,8,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0]",H3,9,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9286858974358975,0.8499589918959275,0.739742804654011,0.21,0.12557234432234432,"[0.875, 0.9230769230769231, 0.9166666666666666, 1.0]",H3,10,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8199404761904762,0.8846747755554917,0.7083643584015884,0.17,0.37351190476190477,"[0.9464285714285714, 1.0, 1.0, 0.3333333333333333]",H3,11,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8843434343434343,0.9025033512844846,0.8611446510504709,0.11,0.21734006734006733,"[0.9818181818181818, 0.8888888888888888, 1.0, 0.6666666666666666]",H3,12,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9492424242424243,0.951531101500319,0.8960880195599021,0.07,0.1431818181818182,"[0.9636363636363636, 1.0, 1.0, 0.8333333333333334]",H3,13,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8888694638694639,0.8886628777547353,0.8492462311557789,0.12,0.24522144522144523,"[0.9272727272727272, 0.9615384615384616, 1.0, 0.6666666666666666]",H3,14,rebalance,ldam,400,100,H1
hk_l_N500_IR9p35,hk_l,0.981456043956044,0.9522942940370066,0.8768472906403941,0.08,0.04601648351648352,"[0.9642857142857143, 0.9615384615384616, 1.0, 1.0]",H4,0,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9077380952380952,0.9333613455178641,0.8230535894843276,0.1,0.26785714285714285,"[0.9642857142857143, 1.0, 1.0, 0.6666666666666666]",H4,1,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8544191919191918,0.8571877351921956,0.7568792131727263,0.18,0.26544612794612793,"[0.9454545454545454, 0.8888888888888888, 0.9166666666666666, 0.6666666666666666]",H4,2,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8741841491841492,0.8862204856703574,0.7365339578454333,0.17,0.3248251748251748,"[0.9454545454545454, 0.9615384615384616, 0.9230769230769231, 0.6666666666666666]",H4,3,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9487179487179488,0.9673241951970846,0.9385749385749386,0.04,0.1346153846153846,"[1.0, 0.9615384615384616, 1.0, 0.8333333333333334]",H4,4,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.8840430402930403,0.8860860027549057,0.7692662667281956,0.16,0.2780448717948718,"[0.9464285714285714, 0.9230769230769231, 1.0, 0.6666666666666666]",H4,5,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9346382783882784,0.9344970535798841,0.8506433823529411,0.1,0.17685439560439561,"[0.9821428571428571, 0.9230769230769231, 1.0, 0.8333333333333334]",H4,6,rebalance,logitadj,400,100,H1
hk_l_N500_IR9p35,hk_l,0.9496632996632997,0.8654933021614372,0.7520573960751213,0.19,0.1005050505050505,"[0.8727272727272727, 0.9259259259259259, 1.0, 1.0]",H4,7,rebalance,logitadj,400,100,H1
