cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_u_N1300_IR9p35,hk_u,0.6080163043478262,0.5160895763929095,0.5713822427212454,0.4115384615384615,0.6238149154589372,"[0.8125, 0.5362318840579711, 0.75, 0.3333333333333333]",H0,0,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6114601901366606,0.4819658925742084,0.5456201961304001,0.4576923076923077,0.6346795157456921,"[0.8055555555555556, 0.47058823529411764, 0.6363636363636364, 0.5333333333333333]",H0,1,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5590890522875818,0.504084768948474,0.5339726888038878,0.4230769230769231,0.7729779411764706,"[0.8402777777777778, 0.5294117647058824, 0.6666666666666666, 0.2]",H0,2,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5707209967320261,0.48115673170927004,0.48447437336326227,0.45384615384615384,0.7717013888888888,"[0.7847222222222222, 0.5294117647058824, 0.78125, 0.1875]",H0,3,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5560446120908078,0.47167717055578295,0.611534795042898,0.4115384615384615,0.6388110304550523,"[0.8251748251748252, 0.4927536231884058, 0.59375, 0.3125]",H0,4,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5877717391304348,0.4892944893559162,0.5914638602645619,0.4076923076923077,0.6459692028985506,"[0.8333333333333334, 0.4927536231884058, 0.625, 0.4]",H0,5,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5945837046939988,0.5289417105030121,0.5847948897832588,0.38846153846153847,0.6651997920380274,"[0.8402777777777778, 0.5441176470588235, 0.7272727272727273, 0.26666666666666666]",H0,6,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5145053475935829,0.45427325204009783,0.47184724197152406,0.46923076923076923,0.7834094622697564,"[0.8333333333333334, 0.4852941176470588, 0.6060606060606061, 0.13333333333333333]",H0,7,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5720486111111112,0.44104871250155137,0.5577649958915366,0.4807692307692308,0.6337826797385621,"[0.7569444444444444, 0.5, 0.53125, 0.5]",H0,8,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5744907266646397,0.47811356174451947,0.5349005294255823,0.45384615384615384,0.7049167996858214,"[0.7762237762237763, 0.5217391304347826, 0.75, 0.25]",H0,9,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5812349033816425,0.4787982848425149,0.556658246120534,0.4423076923076923,0.5961050724637681,"[0.7430555555555556, 0.5652173913043478, 0.75, 0.26666666666666666]",H0,10,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5608455882352941,0.4890149949087123,0.5198522622345337,0.4461538461538462,0.7560847445038621,"[0.8541666666666666, 0.45588235294117646, 0.6666666666666666, 0.26666666666666666]",H0,11,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5525902406417114,0.4687795917141656,0.510598997273287,0.46153846153846156,0.8071728312537136,"[0.8125, 0.47058823529411764, 0.7272727272727273, 0.2]",H0,12,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5132250816993464,0.44904810480622886,0.455060422960725,0.47692307692307695,0.8579963235294118,"[0.8194444444444444, 0.5147058823529411, 0.59375, 0.125]",H0,13,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5574302282862065,0.44955624019050205,0.5601654937746501,0.4269230769230769,0.7278055956724435,"[0.7972027972027972, 0.463768115942029, 0.78125, 0.1875]",H0,14,none,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6199501811594204,0.5141916385164516,0.577528164789014,0.4346153846153846,0.5647644927536232,"[0.7916666666666666, 0.5652173913043478, 0.65625, 0.4666666666666667]",H1,0,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6086192810457516,0.4660907761013344,0.4873565334806358,0.5192307692307693,0.6604983660130719,"[0.7638888888888888, 0.47058823529411764, 0.6666666666666666, 0.5333333333333333]",H1,1,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5194927213309566,0.4737949523135837,0.4972677595628415,0.47692307692307695,0.8303438799762329,"[0.8472222222222222, 0.4852941176470588, 0.5454545454545454, 0.2]",H1,2,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5913500816993464,0.47495237149775843,0.48519283746556474,0.4846153846153846,0.7160947712418301,"[0.7569444444444444, 0.5147058823529411, 0.78125, 0.3125]",H1,3,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5871085436302828,0.5027395440740242,0.5501190659745421,0.4461538461538462,0.6446044897131854,"[0.7832167832167832, 0.5652173913043478, 0.6875, 0.3125]",H1,4,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.613118961352657,0.4978780820384057,0.5634841868466323,0.4423076923076923,0.6084239130434783,"[0.8055555555555556, 0.4927536231884058, 0.6875, 0.4666666666666667]",H1,5,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6103702465834818,0.5021557896914411,0.541186513017499,0.45,0.624127302436126,"[0.7986111111111112, 0.4852941176470588, 0.7575757575757576, 0.4]",H1,6,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5367907011289365,0.45567258829763396,0.4742438769284406,0.4846153846153846,0.7403520499108734,"[0.8194444444444444, 0.4852941176470588, 0.5757575757575758, 0.26666666666666666]",H1,7,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6352124183006536,0.47231588867288143,0.558953293777575,0.48846153846153845,0.5395731209150327,"[0.7430555555555556, 0.4852941176470588, 0.625, 0.6875]",H1,8,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6002426016012973,0.4946366862093642,0.566763437720097,0.4461538461538462,0.6690380498125064,"[0.7832167832167832, 0.4927536231884058, 0.8125, 0.3125]",H1,9,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5867678140096618,0.47466828978141473,0.5258062316765528,0.47692307692307695,0.5959088164251207,"[0.7152777777777778, 0.5797101449275363, 0.71875, 0.3333333333333333]",H1,10,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.6153761883541295,0.5051122100683835,0.5339984456040732,0.46153846153846156,0.6357861705288176,"[0.8263888888888888, 0.4411764705882353, 0.7272727272727273, 0.4666666666666667]",H1,11,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5733622994652406,0.4618717059886177,0.5324361056783904,0.47307692307692306,0.7117479946524065,"[0.7916666666666666, 0.4411764705882353, 0.7272727272727273, 0.3333333333333333]",H1,12,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5717933006535948,0.4938415545485519,0.501056338028169,0.46153846153846156,0.7494893790849673,"[0.8055555555555556, 0.5441176470588235, 0.6875, 0.25]",H1,13,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5943050382588426,0.47331702428193717,0.5664703217036702,0.4307692307692308,0.6582951695044086,"[0.7762237762237763, 0.5072463768115942, 0.78125, 0.3125]",H1,14,rebalance,ce,1040,260,H1
hk_u_N1300_IR9p35,hk_u,0.5788949275362318,0.5140717798433083,0.5739117625395891,0.4,0.6587333937198068,"[0.8541666666666666, 0.5072463768115942, 0.6875, 0.26666666666666666]",H2,0,aug,ce,5200,260,H1
hk_u_N1300_IR9p35,hk_u,0.6136233660130719,0.47247131764553113,0.5495203304769383,0.45,0.6195465686274509,"[0.7986111111111112, 0.45588235294117646, 0.6666666666666666, 0.5333333333333333]",H2,1,aug,ce,5200,260,H1
hk_u_N1300_IR9p35,hk_u,0.5846405228758169,0.5295446772029073,0.5694223635400106,0.38846153846153847,0.7086805555555555,"[0.8611111111111112, 0.5441176470588235, 0.6666666666666666, 0.26666666666666666]",H2,2,aug,ce,5200,260,H1
hk_u_N1300_IR9p35,hk_u,0.5687806372549019,0.47117219423828,0.5554505951256377,0.4269230769230769,0.7261029411764706,"[0.7916666666666666, 0.5147058823529411, 0.71875, 0.25]",H2,3,aug,ce,5200,260,H1
hk_u_N1300_IR9p35,hk_u,0.5277249923989055,0.4766664836037364,0.5499192811156711,0.4230769230769231,0.7452556501469545,"[0.8391608391608392, 0.5217391304347826, 0.625, 0.125]",H2,4,aug,ce,5200,260,H1
hk_u_N1300_IR9p35,hk_u,0.5957125603864735,0.5149594027094291,0.5753548096418113,0.4,0.6755510265700484,"[0.8402777777777778, 0.5217391304347826, 0.6875, 0.3333333333333333]",H2,5,aug,ce,5200,260,H1
