cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_u_N500_IR1p74,hk_u,0.4245457021192315,0.2433008192666857,0.41479285067127925,0.8469387755102041,0.8981233907704496,"[0.625, 0.4074074074074074, 0.13636363636363635, 0.5294117647058824]",H3,3,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.37594696969696967,0.1540769196328232,0.4224280516043665,0.8865979381443299,0.8479587542087542,"[0.4375, 0.3333333333333333, 0.045454545454545456, 0.6875]",H3,4,rebalance,coral,392,97,H1
hk_u_N500_IR1p74,hk_u,0.366451935745414,0.17750059414495645,0.34303466317854814,0.9183673469387755,0.9956293706293706,"[0.5757575757575758, 0.38461538461538464, 0.13043478260869565, 0.375]",H3,5,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.3737545289855072,0.1654840831169862,0.45736434108527124,0.8367346938775511,0.8425548510466989,"[0.53125, 0.3333333333333333, 0.13043478260869565, 0.5]",H3,6,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.510749343929491,0.380044518205505,0.6192082111436951,0.6530612244897959,0.6767831501287384,"[0.84375, 0.37037037037037035, 0.18181818181818182, 0.6470588235294118]",H3,7,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.3361061596355714,0.1317809007056111,0.3223791821561338,1.0204081632653061,1.0272764408793822,"[0.5, 0.2962962962962963, 0.13636363636363635, 0.4117647058823529]",H3,8,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.37944549663299665,0.1682524045078317,0.4548137964497998,0.8762886597938144,0.8736058501683501,"[0.46875, 0.25925925925925924, 0.22727272727272727, 0.5625]",H3,9,rebalance,coral,392,97,H1
hk_u_N500_IR1p74,hk_u,0.3747038740245262,0.19461872709437328,0.35029293863706445,0.9387755102040817,0.9813108087564609,"[0.6666666666666666, 0.3076923076923077, 0.08695652173913043, 0.4375]",H3,10,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.33196205716586147,0.13510084760021832,0.410632667789271,0.8979591836734694,0.9720586755233493,"[0.65625, 0.18518518518518517, 0.17391304347826086, 0.3125]",H3,11,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.4057656837987721,0.2223018276139621,0.5594257650170004,0.7857142857142857,0.7780284462269756,"[0.59375, 0.25925925925925924, 0.18181818181818182, 0.5882352941176471]",H3,12,rebalance,coral,391,98,H1
hk_u_N500_IR1p74,hk_u,0.37688156070509016,0.17829939837876432,0.46361880231809394,0.8571428571428571,0.8690783447217271,"[0.5, 0.2962962962962963, 0.18181818181818182, 0.5294117647058824]",H3,13,rebalance,coral,391,98,H1
